size_D,duration_D,har,dba,nlan,telonuse,t03,t04,t05,t06,t07,t08,t11,t12,t13,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t08,MI_size_D_t14,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,MI_duration_D_t07,effort_D
0.0055368757,-0.10668088,0.32557482,0.6348512,0.5022061,0.18544967,0.32984734,0.455818,0.42500377,0.6887438,0.23197529,0.19169314,0.2709881,0.7527087,0.7310389,0.66053915,0.07304194,0.004068665,0.18689518,0.08672182,0.113760054,0.1776483,0.2085276,0.14871942,0.057290692,-0.05754359,0.16086128,0.08189182
-0.055415615,-0.12305887,0.37745178,0.6881804,0.45659575,0.101406865,0.21286447,0.4611228,0.43158874,0.7870999,0.18722643,0.30753016,0.19645262,0.673667,0.72958684,0.6886359,-0.001710837,-0.03855156,0.07372053,0.0001986865,0.006972745,0.025583014,0.10984226,0.06294168,0.011892118,-0.13873078,0.08784333,0.06849547
0.061030798,-0.09814356,0.5099293,0.6980828,0.5991007,0.27180564,0.11591085,0.516266,0.521515,0.8640541,0.24392492,0.4086627,0.33313638,0.69119346,0.6824836,0.69334775,0.09172272,-0.023329841,0.12115027,0.04528988,0.09581341,0.068036035,0.074952975,0.030580178,0.047109168,-0.08910914,0.081846826,0.08377198
0.08588843,-0.10311822,0.52881694,0.6909846,0.62163955,0.32006097,0.13135263,0.51059544,0.55206037,0.8532555,0.23864505,0.38374373,0.35104853,0.71924084,0.73217565,0.696541,0.113802925,-0.028998924,0.16517955,0.08661561,0.14005025,0.10654264,0.08112587,0.025101796,0.05488761,-0.09261897,0.07432296,0.097136915
0.0028062752,-0.06755622,0.19805333,0.6213768,0.4618568,0.15526122,0.50553554,0.44298583,0.40703377,0.6535563,0.2860448,-0.008416012,0.26513863,0.8326378,0.7524807,0.6407852,0.06979158,0.08704837,0.25780904,0.14636059,0.15868714,0.23892054,0.29889548,0.26938742,0.10185781,-0.015342675,0.23989478,0.06394516
0.10196804,-0.12577376,0.5468792,0.7352195,0.6903031,0.42846864,0.19841015,0.5325346,0.6483065,0.9223133,0.24410373,0.30597723,0.3972035,0.8253282,0.8471305,0.77134025,0.15842135,-0.028319562,0.2247008,0.17672193,0.19541976,0.14506035,0.123557396,0.04464569,0.0649142,-0.107360706,0.059659306,0.1391586
0.15925373,-0.080253884,0.50762856,0.63940215,0.66964763,0.33983424,0.23489323,0.40558207,0.5417751,0.69833976,0.2941099,0.42452452,0.41020358,0.80236924,0.77432853,0.69939876,0.1795687,0.044406723,0.26655015,0.18609962,0.23495339,0.18237796,0.14626268,0.11092098,0.061279964,0.0034899116,0.17724198,0.13052519
0.16782314,-0.069662444,0.55503124,0.67385244,0.6913779,0.3798543,0.20133674,0.45000565,0.5809601,0.7934982,0.30000016,0.4151231,0.4316035,0.79613674,0.7553352,0.7125596,0.15289943,0.028137486,0.24626018,0.15853631,0.21815346,0.16792104,0.13566923,0.0859597,0.05746484,-0.021817343,0.14077479,0.10837878
0.8981018,0.27983016,1.0008022,1.1023763,1.431215,0.76737106,1.1136568,-0.008104099,1.0421548,0.5269313,1.0926389,1.2445635,1.1994619,1.9959965,1.891886,1.2525563,0.7472776,0.56500304,1.2966452,0.9628318,1.0973781,0.9110545,0.7467759,0.7961021,0.20686221,0.6666612,1.1019826,0.4708891
0.21276797,-0.036855094,0.5725761,0.6979059,0.74487555,0.40601116,0.26038674,0.38340873,0.5954135,0.7011405,0.35721603,0.49545655,0.483792,0.85742265,0.82178867,0.74114126,0.23316832,0.07652127,0.3447583,0.20501626,0.2855942,0.21888325,0.18559952,0.15976949,0.05659044,0.04677441,0.22144416,0.14996254
-0.019184161,-0.048125915,0.11739659,0.6711405,0.4602774,0.12223598,0.6750318,0.44973123,0.42777884,0.6478479,0.36052912,-0.15739545,0.27307472,0.947094,0.8333295,0.68014085,0.06934813,0.14036414,0.3237907,0.17924364,0.18286215,0.27083576,0.39520377,0.38885418,0.119330436,0.0040564165,0.32654062,0.073721394
0.050354883,-0.11399027,0.38780773,0.63752294,0.53554213,0.26460302,0.28071827,0.49524134,0.48592252,0.7607824,0.23941454,0.20105778,0.32536662,0.74330723,0.7303984,0.65881675,0.08458641,0.010757556,0.20947781,0.12077293,0.14471619,0.17379066,0.17934023,0.09551123,0.060827073,-0.058022387,0.110231295,0.083264805
-0.018194936,-0.01830982,0.06598774,0.6975593,0.45540488,0.10573331,0.80221766,0.47203922,0.41200447,0.6244867,0.43596768,-0.26263297,0.29216313,1.0174319,0.8793977,0.6870325,0.07568224,0.2071557,0.38487855,0.19762388,0.2241691,0.3210762,0.4680758,0.49374855,0.14400452,0.04038912,0.41293085,0.08979201
0.1406205,-0.12585776,0.5964669,0.7450957,0.705563,0.42107612,0.18449694,0.55248016,0.6382389,0.9206233,0.25779328,0.39482442,0.41530037,0.8201699,0.8473966,0.7532183,0.15494224,-0.021810288,0.23749843,0.15945746,0.22189352,0.17380527,0.104892015,0.024122227,0.06750892,-0.09934376,0.06745377,0.12393233
-0.008830292,-0.061802607,0.11706515,0.7003223,0.5038587,0.14381067,0.7330488,0.48346126,0.45081037,0.67447114,0.40932617,-0.17560822,0.3035428,1.0105947,0.8931519,0.70462805,0.09862264,0.16434617,0.37724322,0.2118709,0.21480757,0.30887803,0.4378292,0.44307598,0.13584527,0.0106500015,0.3677056,0.09114014
0.0420707,-0.10096206,0.4983595,0.6996015,0.5757919,0.25339934,0.11061193,0.5109547,0.5115499,0.85235953,0.23335227,0.39736792,0.31214797,0.6773407,0.6871794,0.6903227,0.07830416,-0.031220758,0.10504326,0.03387197,0.07861912,0.056428596,0.06717898,0.024464732,0.044486083,-0.10360424,0.07376501,0.08548958
0.07811977,-0.120409146,0.47610962,0.67187625,0.6065909,0.31019056,0.16528374,0.51822656,0.48777008,0.8133545,0.22875965,0.28652105,0.3737173,0.7143599,0.6736982,0.66817766,0.094228454,0.0074374387,0.14107257,0.095494986,0.12175265,0.101486005,0.11233446,0.061909933,0.048130892,-0.05753813,0.110133104,0.090174794
0.02368275,-0.09264424,0.47210127,0.69436747,0.5695786,0.24428035,0.22029805,0.4298941,0.5691944,0.8062139,0.21329531,0.32391766,0.25466335,0.7612774,0.8245544,0.7164721,0.069104746,-0.04815136,0.18473253,0.08157188,0.10613459,0.09212952,0.11247801,0.069824256,0.026017595,-0.12083337,0.08676532,0.09567888
-0.054606978,0.03856601,-0.04958637,0.91629565,0.5348264,0.064783126,1.2281584,0.5639289,0.47232732,0.7163969,0.63238335,-0.5484528,0.32786804,1.3915356,1.1604335,0.86785674,0.09547304,0.3678346,0.5651966,0.2692166,0.30481112,0.4293386,0.7035744,0.7772352,0.21557009,0.070224985,0.68287474,0.16081804
0.026062373,-0.109604545,0.39684373,0.64428645,0.5311366,0.22396414,0.22511753,0.49032295,0.45975652,0.77186036,0.22842753,0.25654694,0.2978416,0.7054329,0.688769,0.65128493,0.07105327,-0.004647717,0.15790205,0.070625275,0.10204379,0.1257216,0.14582166,0.08312754,0.05508234,-0.06903489,0.11238969,0.06911849
0.39036885,0.007795538,0.6550667,0.7552943,0.9265401,0.4910195,0.49053878,0.29061705,0.7401923,0.63769555,0.5485725,0.5779035,0.6376907,1.1393998,1.1438003,0.8463081,0.38563845,0.14241657,0.5996894,0.4265621,0.5075149,0.40026116,0.32144618,0.3268918,0.10511483,0.16640611,0.36398315,0.2234608
0.23370677,-0.033667486,0.57493275,0.6801812,0.74813265,0.40362832,0.27661473,0.3904636,0.57062733,0.7130763,0.34794492,0.5171196,0.47269934,0.87290084,0.82021827,0.7291955,0.21530995,0.09886038,0.32265887,0.20785324,0.30480242,0.20645398,0.17544237,0.16334477,0.06791945,0.049072187,0.24102983,0.11143577
0.038552165,-0.11069373,0.42812026,0.656577,0.5573848,0.2491724,0.20170742,0.5053385,0.47833028,0.79733455,0.23083642,0.27667236,0.31585568,0.709783,0.69437814,0.6586771,0.07938289,-0.010666832,0.15856263,0.07414512,0.109023556,0.121875055,0.13331506,0.068511315,0.053012334,-0.06925698,0.10411421,0.07404445
0.086460695,-0.09827962,0.48379982,0.68014425,0.6041078,0.28068537,0.21209162,0.4525026,0.51249623,0.7686431,0.24842271,0.40299666,0.3421554,0.7557371,0.74298966,0.6971708,0.13842691,-2.1029264e-06,0.19813778,0.09575911,0.1566154,0.16210419,0.12166351,0.087733194,0.055591222,-0.052466705,0.14395982,0.10350868
0.07694912,-0.113893226,0.52788883,0.6988501,0.62290794,0.3119604,0.12659794,0.52796185,0.5380566,0.87061924,0.23323593,0.39051467,0.3497851,0.71642244,0.7242157,0.6957398,0.108928084,-0.029563138,0.15123467,0.07550183,0.12714471,0.10413016,0.07844265,0.022300113,0.0516542,-0.09774107,0.07418458,0.09450531
0.33015302,0.0013786,0.6258262,0.7132999,0.85228974,0.45013863,0.4602363,0.30491096,0.6541257,0.67309237,0.44590673,0.5862156,0.57741004,1.0693219,1.0100935,0.82661325,0.29412717,0.16529407,0.5158763,0.37066627,0.44023964,0.3523081,0.32524854,0.2991103,0.08987391,0.16136831,0.37787384,0.18973267
0.05537475,-0.105601475,0.46966702,0.66532886,0.56861573,0.22411437,0.17444798,0.45753872,0.4926474,0.80310285,0.23078814,0.37579277,0.29916143,0.71398413,0.7201979,0.67936814,0.081365034,-0.018044112,0.15559521,0.07370697,0.10227053,0.099033184,0.11931655,0.060738448,0.038428105,-0.081245996,0.10094244,0.07838283
0.24097882,-0.032811526,0.65935814,0.7779041,0.8088125,0.50294226,0.28376392,0.40275985,0.684139,0.72661215,0.4091154,0.56337136,0.5373405,0.94620687,0.8818018,0.82207215,0.28309414,0.11174376,0.37204343,0.22089766,0.33866274,0.24174646,0.20855607,0.18516128,0.07221691,0.04165028,0.21409342,0.18627766
0.05176963,-0.02350175,0.17266323,0.6113613,0.462709,0.20191178,0.56194127,0.4598844,0.38226318,0.5915249,0.36196017,-0.12284552,0.33848625,0.85260093,0.6948139,0.6196611,0.081932016,0.18825503,0.29635495,0.18770574,0.21000412,0.2479003,0.32671434,0.34033108,0.124109164,0.054950666,0.3074077,0.0997687
0.105758786,-0.048279684,0.46424818,0.663781,0.60693884,0.237136,0.32007384,0.33673006,0.526409,0.674967,0.2864213,0.42651966,0.3014958,0.83528095,0.828434,0.7149177,0.12438512,0.038406417,0.23693027,0.14672317,0.18378487,0.1657826,0.16784391,0.14811444,0.043088682,-0.016821945,0.195378,0.13069053
0.3088594,0.022816472,0.54175645,0.6701472,0.72480696,0.37451792,0.41649503,0.2244838,0.5942854,0.5644688,0.44770232,0.49114767,0.4972816,0.9681441,0.94936675,0.734805,0.27060735,0.13720594,0.48201782,0.33342314,0.39510572,0.3423096,0.3015269,0.26614845,0.07294409,0.14619453,0.3207461,0.16602041
-0.031312652,-0.08093899,0.17228413,0.6403803,0.43129212,0.0829973,0.5317129,0.43179387,0.39737737,0.64392453,0.267287,0.0068680644,0.23045766,0.8401001,0.78964275,0.67952955,0.057237197,0.07209804,0.24643004,0.12058729,0.11748758,0.21373475,0.3070404,0.2709167,0.09051269,-0.040298037,0.24349368,0.08224293
0.32671964,-0.057939697,0.62598276,0.7637314,0.85177803,0.45650664,0.5219557,0.3224727,0.7588214,0.70664185,0.44206616,0.5147805,0.5591071,1.1680852,1.1980834,0.8570777,0.3225806,0.13610294,0.5681706,0.423556,0.44020703,0.39527464,0.30600095,0.24799995,0.11356962,0.07817845,0.31325582,0.24909079
0.08279465,-0.07073698,0.485058,0.6590308,0.58994657,0.25536078,0.19645236,0.41733378,0.53186256,0.7454036,0.24775687,0.3781738,0.30549538,0.7319058,0.7627038,0.68504196,0.09915859,-0.018647963,0.18720628,0.09199551,0.14210492,0.11413685,0.116240986,0.079816535,0.045080934,-0.0656424,0.10964711,0.09254065
0.037725087,-0.10381665,0.43084228,0.64982784,0.5427742,0.23303086,0.18421787,0.49438828,0.47909904,0.7908323,0.25001273,0.3030797,0.31831604,0.6966351,0.6692786,0.6586503,0.07999512,-0.0054218154,0.14168143,0.06256551,0.100599185,0.09589052,0.12261908,0.071898565,0.048196573,-0.0681131,0.101374105,0.08227275
-0.015735125,-0.07196582,0.19929445,0.6130267,0.4277361,0.11182377,0.4937579,0.42615342,0.40102792,0.6477914,0.2694686,0.017585509,0.24783328,0.80493045,0.74914825,0.65441155,0.05761585,0.08660978,0.252008,0.12851591,0.1318543,0.21671987,0.2914564,0.25149593,0.094056845,-0.026039645,0.22906691,0.070650645
0.13533267,-0.06478373,0.5690637,0.6892758,0.68076104,0.34440166,0.18396303,0.46506417,0.56946075,0.80773205,0.28847724,0.40559533,0.3928836,0.7775814,0.77406114,0.71699893,0.15842967,0.0035056062,0.24132456,0.13114278,0.18735594,0.15058833,0.13357377,0.09741104,0.05392691,-0.039093602,0.1288298,0.106707945
0.08045907,-0.029462084,0.18739471,0.6504957,0.5233135,0.24904297,0.6060852,0.5048674,0.43233895,0.59983313,0.40357313,-0.16514924,0.39554805,0.9148328,0.75935495,0.64233404,0.12394729,0.23323217,0.34727654,0.21277308,0.2454517,0.27239057,0.33904207,0.38381052,0.13452913,0.06956498,0.35199046,0.13551411
0.0036203032,-0.063217655,0.16661867,0.62292045,0.45756626,0.14721356,0.54992926,0.45718086,0.3921902,0.62631327,0.34557074,-0.06826607,0.3012129,0.845749,0.744699,0.63702416,0.075844795,0.1280264,0.29452193,0.15502138,0.16113755,0.23002505,0.3384738,0.32710177,0.102032304,0.01664013,0.2874578,0.08523235
0.029944662,-0.122614115,0.47607046,0.6926968,0.5714556,0.239227,0.13994129,0.5126623,0.4899757,0.8432874,0.214531,0.37405723,0.30048102,0.69287974,0.7035759,0.68192697,0.07324819,-0.04308448,0.115252994,0.043508403,0.08174692,0.08408789,0.08709676,0.031682633,0.048137132,-0.10255027,0.08346549,0.075937964
0.18731934,-0.03860487,0.51410514,0.64542127,0.6596337,0.3191695,0.27189833,0.35799438,0.52274954,0.6684744,0.31786916,0.46425933,0.3958038,0.8201279,0.78330684,0.6898007,0.17924727,0.059488937,0.27302498,0.18716712,0.25292033,0.20278698,0.16276377,0.14681253,0.06946832,0.02781311,0.216115,0.11443186
0.50275135,0.09093294,0.7062646,0.82241035,0.97573435,0.5456652,0.6212981,0.14764269,0.7666809,0.5418482,0.6606077,0.7734654,0.7549214,1.2926239,1.2258141,0.91873074,0.44690734,0.27620223,0.75585836,0.5359031,0.645382,0.52770686,0.4483258,0.43110892,0.11159763,0.31014484,0.55382204,0.2817313
0.0044339737,-0.06952184,0.2305638,0.62077224,0.46462393,0.16185649,0.4482146,0.43846524,0.42007846,0.64797795,0.2600531,0.042664442,0.26916403,0.792877,0.7508279,0.6463702,0.079706945,0.069643244,0.24299677,0.12648866,0.13603513,0.21329731,0.26904583,0.22977678,0.077811345,-0.026391722,0.2143588,0.08313462
0.99451435,0.3134919,1.0786464,1.171502,1.5680537,0.7660983,1.2442257,-0.03396119,1.0968338,0.5685287,1.177302,1.3396847,1.2829475,2.2060473,2.0347006,1.3811905,0.8037657,0.6343791,1.4159285,1.0537404,1.1514057,0.9910647,0.85317,0.93375576,0.19608504,0.75687593,1.235241,0.5702948
-0.07222528,0.020159379,-0.01929684,0.8544702,0.4864355,0.03034901,1.1272801,0.50190485,0.4943054,0.7005419,0.52935046,-0.43376073,0.26731223,1.2942647,1.138077,0.8416754,0.07479187,0.28214133,0.51099175,0.23493639,0.26450562,0.38587096,0.64590764,0.6441796,0.1703696,0.026706055,0.56299853,0.12475547
0.048948854,-0.105677545,0.50706136,0.69822234,0.584267,0.2644763,0.10946314,0.5232625,0.5108979,0.8686991,0.23478195,0.39544097,0.32320976,0.68444467,0.68655086,0.6883316,0.082424626,-0.031509757,0.112262376,0.04249069,0.08685149,0.06803887,0.071486145,0.019628365,0.049252104,-0.101287514,0.071951866,0.08237363
0.057702214,-0.09424475,0.52167886,0.6824685,0.5923831,0.29601833,0.12296479,0.50700134,0.5320195,0.86289877,0.24759561,0.3754889,0.33152145,0.6942673,0.6757202,0.6866607,0.08257705,-0.014750486,0.14196976,0.0638038,0.10211928,0.08860429,0.08954421,0.028995749,0.04340908,-0.08922625,0.08145327,0.0781
0.046306882,-0.10311787,0.45378828,0.66153413,0.5657644,0.25505015,0.16548988,0.50724244,0.48651767,0.81265116,0.23725721,0.30636007,0.32653564,0.69121647,0.6774837,0.6632153,0.08053489,-0.011001438,0.1434217,0.06524416,0.10273743,0.0951714,0.110605024,0.054508235,0.049798112,-0.06967483,0.093594365,0.07534115
0.07993842,-0.074648865,0.4383921,0.68599474,0.60094863,0.23974955,0.33739752,0.4012336,0.52991605,0.7765397,0.2445071,0.28264326,0.30721712,0.8404107,0.85556406,0.7359242,0.12729625,0.022695351,0.2838064,0.14185774,0.16445474,0.18173498,0.23558967,0.1721323,0.037283983,-0.025914654,0.15997425,0.103557214
-0.008241922,-0.07115292,0.17988497,0.6499897,0.44023558,0.089563034,0.5933888,0.40751475,0.43770137,0.62217456,0.2952704,0.013176784,0.2469154,0.8765514,0.82522017,0.6948407,0.080208085,0.102577224,0.28813398,0.15200296,0.15752485,0.2560217,0.33409023,0.29669708,0.09478231,-0.034582105,0.2652352,0.09186372
0.3099314,-0.019350395,0.6353082,0.76950693,0.8477632,0.48677292,0.41284096,0.31606567,0.70541376,0.6480091,0.4713162,0.59143424,0.58344364,1.0555102,1.0073804,0.8450291,0.35204852,0.1316512,0.49510342,0.32906988,0.4291169,0.32170388,0.27800208,0.26924866,0.09183183,0.11420896,0.30147794,0.22558662
0.06880941,-0.1198498,0.5509312,0.74283737,0.62530875,0.34718353,0.13839929,0.5388914,0.59352994,0.879682,0.22297901,0.38552526,0.35057443,0.7337776,0.79169035,0.74637496,0.10707155,-0.036340803,0.15202099,0.08688478,0.13147421,0.104483135,0.058704372,0.0059773247,0.052926,-0.12641567,0.052649714,0.1298315
-0.0195244,-0.09735592,0.4422837,0.68051714,0.49234438,0.15184191,0.1707629,0.45373082,0.48598132,0.8055394,0.19895953,0.37708202,0.20525591,0.6625569,0.71376854,0.678721,0.0063456367,-0.055728145,0.08260426,-0.0041274577,0.030632759,0.0267642,0.066735,0.024781365,0.013124099,-0.14415416,0.066901475,0.061730437
0.02652169,-0.11008806,0.3311832,0.6213375,0.49542615,0.20254211,0.2935775,0.46914315,0.4351049,0.69367504,0.2584672,0.20164457,0.30263537,0.7275319,0.6906683,0.6348274,0.08010519,0.019783396,0.17717615,0.08874138,0.11714585,0.15932745,0.17698172,0.1328028,0.06263174,-0.054535676,0.14678255,0.09280184
0.1399283,-0.048398003,0.5147196,0.6693459,0.64583164,0.32202515,0.20550857,0.37430167,0.54420316,0.66481024,0.28183076,0.40840206,0.38122404,0.7611827,0.7843198,0.68657476,0.16143543,0.026785357,0.25591317,0.1499423,0.20967978,0.15839922,0.14185406,0.11718094,0.06538616,-0.010951636,0.14893143,0.13133572
0.03276233,-0.12295817,0.44796526,0.67667425,0.56923485,0.24122338,0.17940338,0.5090078,0.4841893,0.8180198,0.21798864,0.32560566,0.30648774,0.7063909,0.70899326,0.67369854,0.07884815,-0.030776987,0.14367807,0.062344324,0.09599644,0.11271582,0.11521869,0.054982346,0.052920178,-0.085384294,0.09924614,0.07584044
0.037731644,-0.11987839,0.4800567,0.69059753,0.58235866,0.25168183,0.14476453,0.5182015,0.49732664,0.84610283,0.22213566,0.36584708,0.3127284,0.70194334,0.70120555,0.6856157,0.078914784,-0.03482054,0.12368456,0.052513298,0.09055087,0.08757223,0.095360115,0.03704598,0.050107982,-0.096569635,0.088298954,0.07911527
-0.0021331348,-0.08804754,0.2395562,0.606119,0.45137414,0.14500053,0.40443444,0.43197638,0.40286204,0.64931846,0.24450243,0.084088266,0.25316578,0.7579139,0.72004473,0.637294,0.067044385,0.04772918,0.2169462,0.10793878,0.11718322,0.19623777,0.24666934,0.19903348,0.077107936,-0.03902384,0.19254112,0.07605512
0.55069494,0.08170766,0.7421762,0.83836335,1.0975066,0.58914787,0.68301445,0.18966004,0.7832813,0.5765915,0.6928122,0.8188338,0.82268184,1.3928497,1.3210931,0.94803566,0.49698666,0.27804437,0.8135589,0.59043485,0.7080485,0.55096984,0.47952306,0.48323125,0.12590545,0.34381998,0.6017253,0.28600055
0.3328173,0.014381916,0.67963696,0.77314407,0.9075971,0.53296155,0.34525466,0.36228114,0.65054524,0.74005586,0.46556082,0.6085699,0.6193675,1.0071642,0.90564215,0.82486033,0.29615235,0.16606359,0.445422,0.27272144,0.40518934,0.28793156,0.2843576,0.25357535,0.061772782,0.14569774,0.32936898,0.16871637
0.12994811,0.0004981627,0.46378547,0.6626187,0.6105071,0.28354084,0.36473024,0.3117674,0.5492728,0.6300285,0.33706784,0.4026145,0.3224826,0.8489786,0.8451296,0.6905162,0.14202319,0.079198845,0.24747609,0.1759681,0.21443033,0.2090553,0.17503579,0.17955607,0.04432202,-0.00078467093,0.21922624,0.16760254
0.077063285,-0.09323026,0.53472954,0.70115376,0.62661153,0.3050914,0.11767565,0.51124513,0.5336475,0.8680209,0.2528896,0.4193713,0.35161102,0.7099719,0.68059725,0.7002928,0.097356915,-0.009237876,0.13869274,0.055292305,0.11536628,0.07890503,0.084895454,0.03292598,0.0459218,-0.08161795,0.091369726,0.0763082
0.047259916,-0.10086134,0.5010011,0.6945159,0.5793141,0.2558458,0.110437974,0.51730216,0.5064971,0.86164135,0.23687813,0.39569035,0.31909108,0.6803257,0.67981076,0.68479955,0.08049916,-0.029862301,0.10953084,0.038850293,0.08328026,0.062983885,0.07250682,0.023831792,0.04917019,-0.09768548,0.07454878,0.080003746
-0.0072927964,-0.040796015,0.26466608,0.6999168,0.45179376,0.12610476,0.47757828,0.34638292,0.4533948,0.59218097,0.25429773,0.123203725,0.24154882,0.8473784,0.87923443,0.7154891,0.10946758,0.08215575,0.25200713,0.12982036,0.12560362,0.15935262,0.2801361,0.2640487,0.06394701,-0.0379833,0.26384017,0.12178546
-0.019314602,0.00017767726,0.03160514,0.79353803,0.5036933,0.098263204,1.0119728,0.49907464,0.4908937,0.69465375,0.4956903,-0.39260748,0.30276674,1.2176048,1.0544523,0.8022063,0.08735236,0.25924736,0.48283067,0.25871316,0.2758527,0.38995826,0.5854389,0.5942677,0.17536733,0.045327283,0.502963,0.11356871
0.0806383,-0.093552485,0.43335545,0.7147379,0.64547837,0.29762346,0.32178682,0.50022835,0.51182145,0.7986117,0.27288654,0.26702216,0.3580672,0.83207405,0.7895239,0.708642,0.13043842,0.045509733,0.2541049,0.13036641,0.17736198,0.18944052,0.20589931,0.15854415,0.0643242,-0.039147545,0.19500792,0.08939284
0.014108351,-0.11246981,0.35569453,0.6318963,0.5070506,0.2048085,0.27128,0.47831708,0.44088143,0.7346072,0.22770622,0.21904139,0.2810741,0.7190948,0.6967114,0.6440085,0.06679602,0.0020905007,0.1698419,0.078351215,0.107084796,0.15096144,0.17121802,0.10845727,0.058841083,-0.066489756,0.12763868,0.06798696
0.028704427,-0.11287565,0.4853766,0.7029125,0.5678277,0.24730368,0.124223694,0.50902694,0.5061963,0.8400792,0.21767387,0.3782543,0.29950815,0.68133986,0.704046,0.69038945,0.073718935,-0.041369617,0.1043167,0.034205154,0.074971095,0.067342155,0.0701894,0.025469791,0.044742048,-0.111144245,0.07660135,0.08955784
0.037076887,-0.10941042,0.49958724,0.7003037,0.5825604,0.2573991,0.118787445,0.5255295,0.5115742,0.872954,0.22432601,0.38289654,0.31766725,0.68810177,0.69493645,0.6922086,0.07987484,-0.031227654,0.110305674,0.03913233,0.07734527,0.06537724,0.07785403,0.027637016,0.04628809,-0.10504562,0.071455896,0.08290489
0.45523196,0.097465195,0.6278764,0.7338614,0.86344004,0.47069395,0.5530272,0.14544508,0.6559497,0.50744945,0.59742445,0.69488704,0.65905976,1.1483533,1.0923243,0.8158512,0.38450333,0.25723422,0.6359531,0.46438646,0.56635654,0.45838848,0.3750211,0.3756057,0.11649205,0.27368265,0.5158837,0.22400597
0.10362506,-0.13871427,0.5663175,0.7240486,0.66532695,0.3858606,0.19952904,0.5558822,0.6124336,0.9069338,0.24140307,0.33698106,0.39484537,0.8035961,0.8165431,0.7670747,0.12505414,-0.009081926,0.21828899,0.14722936,0.18166097,0.17632493,0.12272249,0.027696796,0.06504539,-0.10122341,0.069079205,0.13086317
-0.099034846,0.007350306,0.0049645193,1.0558381,0.61880887,0.022242263,1.3987467,0.6415925,0.5870673,0.9319018,0.6640773,-0.53647864,0.32301587,1.6022731,1.3784568,1.0394089,0.10951016,0.32842407,0.66435057,0.29781613,0.31472018,0.46990234,0.81494635,0.84979445,0.21428792,0.03196439,0.7476407,0.17355545
0.49267563,0.095449455,0.664986,0.77278835,0.94981444,0.51576775,0.5977549,0.15139708,0.6809414,0.5025377,0.62993044,0.78645533,0.73958725,1.2440051,1.1443858,0.8805216,0.43858016,0.29359105,0.68640774,0.5041641,0.59890646,0.4963225,0.39917105,0.4260503,0.1105406,0.32039565,0.5972816,0.2845187
0.18192637,-0.07083297,0.4942218,0.6612748,0.67610866,0.33858737,0.28964752,0.38106596,0.5356327,0.6639859,0.31219602,0.4595654,0.43340427,0.83866155,0.80318886,0.7226726,0.20303957,0.073528945,0.29212347,0.19749185,0.2525415,0.2161617,0.17849143,0.16562366,0.06692961,0.036000475,0.23589581,0.13854116
0.39953744,0.05287595,0.5876823,0.6927549,0.82138443,0.43124613,0.50664794,0.18866315,0.61750287,0.5109133,0.524221,0.6500074,0.60092556,1.0857531,1.0222213,0.78630024,0.3573884,0.21396676,0.5571954,0.42070967,0.49936017,0.40906578,0.3280393,0.3345613,0.10295963,0.22473295,0.45582157,0.2120817
-0.022489231,-0.07089262,0.16918477,0.60571206,0.40425935,0.09227154,0.5019172,0.41143614,0.3868944,0.61197287,0.2664534,-0.0023947507,0.2328748,0.79865,0.73855954,0.64398044,0.049781226,0.08080608,0.23506704,0.11871205,0.12358548,0.21485558,0.29094505,0.24746194,0.091546774,-0.03302627,0.2291427,0.07663976
0.010380623,-0.1004527,0.29927975,0.610916,0.48095798,0.18285163,0.32997364,0.46281093,0.41809103,0.6837704,0.25627527,0.15057549,0.28344744,0.73681927,0.6883419,0.62941,0.06879782,0.032289196,0.19356686,0.09106924,0.11549574,0.16675502,0.20802227,0.15903786,0.06376068,-0.043053593,0.16248915,0.07933091
0.080578305,-0.081275254,0.52601117,0.6878411,0.6187157,0.3170453,0.11080402,0.49431837,0.52566403,0.8245108,0.2495943,0.39496282,0.35301924,0.69484216,0.6875801,0.6852748,0.11676294,-0.0049804673,0.14898358,0.06381265,0.124394014,0.082353935,0.08854349,0.04282286,0.049339753,-0.06717257,0.09087704,0.09572163
1.1675158,0.34190753,1.2815372,1.3863871,1.8859044,1.0085484,1.4755889,-0.06229166,1.3866249,0.6177478,1.4097674,1.564673,1.5716823,2.602046,2.4936328,1.5827641,1.003798,0.6955829,1.7580016,1.32057,1.4774895,1.2081633,1.012279,1.0661618,0.25279218,0.868059,1.3679571,0.6508257
0.03994498,-0.11229378,0.49107683,0.6936944,0.57884705,0.25170156,0.12257577,0.5167351,0.49994892,0.85502964,0.2266295,0.3849546,0.31225693,0.6868615,0.6910539,0.68366253,0.07954129,-0.036331832,0.112443835,0.042127885,0.08388622,0.07490648,0.07865953,0.026970983,0.049630217,-0.100287125,0.07901267,0.07989548
0.09437561,-0.084532775,0.51652044,0.66823816,0.6117158,0.31012577,0.1630235,0.47299588,0.544973,0.8004597,0.27632877,0.39058873,0.36256415,0.72023344,0.6941942,0.684529,0.115252785,0.004898971,0.17279685,0.09129548,0.13993914,0.12076948,0.10237762,0.06003363,0.049096495,-0.056704126,0.10263995,0.10567236
