rely,data,cplx,turn,acap,aexp,pcap,lexp,modp,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_turn,MI_loc_pcap,actual
0.37039357,-0.2210851,0.2138707,0.28099236,0.30419707,0.18075526,0.4542629,0.19447654,0.45476156,-0.22402968,0.28477114,-0.027045825,0.052214324,0.16663116,0.31106994,-0.12877633,-0.055264138,-0.12886561,0.07919973
0.50368285,-0.27100754,0.3300044,0.35607836,0.29822946,0.19501722,0.39041656,0.26119074,0.5213234,-0.1910166,0.2956921,-0.04969859,0.051383086,0.16983998,0.33128116,-0.17310986,-0.13446866,-0.2008102,0.099258125
0.20023413,-0.26173583,0.055528015,0.3008328,0.43706185,0.14212196,0.6155603,0.03227931,0.5538131,-0.29657888,0.29759443,-0.020948501,0.05372043,0.16887887,0.33720034,-0.106041364,-0.04653474,-0.109050676,0.05580334
0.25139388,-0.24074623,-0.13588302,0.38937658,0.65149784,0.11073467,0.9989886,-0.09064234,0.7520311,-0.52646315,0.53932524,0.019661674,0.114106104,0.28749645,0.5763585,-0.06254087,0.025919031,-0.14256708,0.09467998
0.4364724,-0.104270115,0.18203825,0.3985777,0.27666396,0.18874687,0.37635756,0.3130829,0.4464929,-0.25442165,0.2741084,0.00025828741,0.018519584,0.18732223,0.33409902,-0.10926624,-0.1153491,-0.18153626,0.070413575
0.35889632,-0.24617177,0.18026756,0.35106695,0.3346758,0.15695737,0.4709065,0.13205487,0.50767636,-0.26404285,0.28503987,-0.022038097,0.029546188,0.15459166,0.33573022,-0.13754216,-0.13945045,-0.17458144,0.042503845
0.41667444,-0.17545232,0.13948,0.41643584,0.29345512,0.17582744,0.4264509,0.2705553,0.44295508,-0.28942558,0.2776303,-0.009366775,-0.0050288294,0.18354121,0.32827264,-0.13441323,-0.12585978,-0.20154488,0.050773468
0.29162133,-0.117509,0.17188655,0.33352575,0.31405273,0.17263868,0.47879362,0.14617497,0.48555195,-0.1876702,0.24792127,-0.023018492,0.04256761,0.14285943,0.2631247,-0.09168096,-0.07747572,-0.11589983,0.053193625
0.3758334,-0.16765955,0.15183064,0.4060405,0.28626832,0.17708391,0.41943824,0.22703922,0.44504303,-0.25566974,0.27046263,-0.011788825,0.0042311465,0.1768395,0.31986174,-0.11431756,-0.11323498,-0.18732443,0.04181635
0.115596816,-0.18923277,-0.2424993,0.3533008,0.7054162,0.09873871,1.0820401,-0.15035883,0.7695282,-0.54752266,0.5470045,0.033646688,0.1407468,0.2974479,0.58059275,-0.017233668,0.09274723,-0.0748152,0.115659595
0.450748,-0.15604988,0.12527835,0.4260192,0.3024316,0.16686462,0.4387322,0.27801627,0.45535034,-0.3108586,0.27758384,-0.005232293,-0.008604245,0.18592143,0.3473505,-0.14696279,-0.110133156,-0.2067115,0.05101924
0.14236699,-0.17088395,0.056386985,0.26193595,0.39621884,0.14532556,0.5764525,0.035297576,0.5027529,-0.24342293,0.23947944,-0.00036864541,0.05484815,0.15370503,0.24132177,-0.060488477,-0.011127744,-0.059196595,0.06166048
0.2999885,-0.19248125,0.22491118,0.32503873,0.28018585,0.20317212,0.37923598,0.1922949,0.44014633,-0.15519167,0.19014452,-0.028484112,-0.0033321981,0.10983366,0.22424553,-0.115877,-0.10053182,-0.13411324,0.03375875
0.3042107,-0.1421672,0.26002848,0.32426342,0.27554503,0.20698734,0.3584283,0.20257905,0.44468957,-0.114807256,0.14918661,-0.025452817,0.008516099,0.104643896,0.17042322,-0.10516352,-0.09431128,-0.1072768,0.03602056
0.3209108,-0.15446186,0.27354008,0.3209087,0.29236132,0.20043874,0.38402474,0.17736991,0.4712606,-0.11544641,0.16073193,-0.02063982,0.017154975,0.11498709,0.1850407,-0.11565632,-0.08762573,-0.111590564,0.045544643
0.35462674,-0.2475985,0.14077301,0.38418072,0.32759574,0.17176512,0.45467055,0.23835674,0.49741554,-0.31887776,0.31712702,-0.027835539,0.016599394,0.16777143,0.37815347,-0.15058428,-0.13536768,-0.20894466,0.053540733
0.55150175,-0.22497869,-0.03553182,0.58948195,0.45275497,0.13181593,0.6950646,0.27554,0.66297066,-0.5632368,0.53406286,-0.0051114354,0.023365105,0.3119158,0.58728355,-0.18730642,-0.14882402,-0.33006856,0.07976358
0.04303725,-0.15030155,-0.22807668,0.26352036,0.66554445,0.07050402,1.0028027,-0.15777689,0.6826822,-0.4714993,0.48229647,0.036391214,0.16899048,0.2581944,0.4384489,0.018835185,0.13499741,-0.015260622,0.10879843
0.2719031,-0.24515676,0.13425937,0.3216341,0.35037607,0.16584045,0.49559826,0.11846651,0.49878204,-0.2480717,0.25542653,-0.02212731,0.027040036,0.14257091,0.30245748,-0.12102783,-0.09132894,-0.13063031,0.04902831
0.41902426,-0.24724138,0.18308216,0.36684716,0.3660313,0.17252779,0.55572975,0.17172244,0.5455859,-0.29732352,0.29846808,-0.015477119,0.032884173,0.18198764,0.34239587,-0.17179486,-0.12144202,-0.18218626,0.038878184
0.39760736,-0.2253834,0.24534804,0.3506447,0.3400394,0.19271374,0.49086642,0.111907504,0.5620338,-0.18060423,0.2537594,-0.023845771,0.042136088,0.16308683,0.30016994,-0.1359908,-0.10551314,-0.1490977,0.04954188
0.051032797,-0.18198684,-0.3338585,0.29868254,0.828916,0.022306815,1.2031624,-0.24494189,0.7913592,-0.62256867,0.6257934,0.07398484,0.22747254,0.31547648,0.5804883,0.052770752,0.18306597,-0.016431592,0.16715005
0.36817575,-0.2138533,0.03729082,0.44821465,0.3409705,0.13455896,0.52204204,0.24843332,0.5008756,-0.40561157,0.34821686,-0.0122724455,0.008326272,0.21207675,0.422815,-0.14332084,-0.1351119,-0.23593558,0.057295386
0.47098136,-0.28406736,0.16479272,0.3755185,0.3353096,0.17370844,0.5511156,0.20443192,0.5185074,-0.34994274,0.33172762,-0.010763332,0.031423442,0.19799384,0.38733876,-0.17531703,-0.136202,-0.19927737,0.057420593
0.47091037,-0.2116755,0.038229644,0.51372296,0.40263048,0.14162168,0.6177185,0.24925381,0.5853853,-0.45062664,0.47663632,0.00012965314,0.0474689,0.27162248,0.52982455,-0.13312943,-0.16677748,-0.27017644,0.11110692
0.21795647,-0.25989187,0.046889663,0.307943,0.47558507,0.12884705,0.66290975,-0.008307919,0.601567,-0.32872945,0.3302323,-0.014156541,0.06540972,0.18533565,0.3711307,-0.09644718,-0.055801854,-0.120214626,0.061157037
0.34310254,-0.22810856,0.18105125,0.336095,0.31208357,0.17695975,0.45535707,0.17925555,0.4694187,-0.24191862,0.23871656,-0.026168825,0.012422491,0.14185478,0.2849093,-0.13883337,-0.10634135,-0.15086482,0.03695229
0.21823135,-0.19002885,0.14674601,0.28715965,0.36864045,0.1723429,0.5190365,0.07300844,0.50731695,-0.19832712,0.2154978,-0.0120336395,0.035078682,0.14341389,0.23714834,-0.09452402,-0.0451916,-0.08851147,0.052715916
0.8093765,-0.31469873,0.087931015,0.42881578,0.36886677,0.221603,0.7859474,0.38015103,0.5799037,-0.5894725,0.58944994,0.027089093,0.086069144,0.38904414,0.68477386,-0.163998,-0.11870059,-0.2768005,0.1609709
0.34782982,-0.17278314,0.19037649,0.3607797,0.30279815,0.18234333,0.459848,0.17251608,0.47073793,-0.21532968,0.25349247,-0.022108791,0.025757344,0.1451684,0.27766123,-0.11370822,-0.11324991,-0.15456098,0.041062955
0.035803713,-0.1391798,-0.3638559,0.30148757,0.7694756,0.058610734,1.2243108,-0.21816915,0.7788799,-0.59526235,0.602268,0.042500805,0.18143208,0.30583498,0.5755836,0.025287308,0.18489954,-0.01456137,0.12753797
0.18156296,-0.19830534,-0.15224893,0.3469998,0.63332117,0.0722358,0.96895134,-0.104312755,0.7253025,-0.50687695,0.49916145,0.011983045,0.12868856,0.2754087,0.5183932,-0.06311356,0.049729984,-0.096596345,0.09451766
0.40895808,-0.24745435,0.23742896,0.34784657,0.3341062,0.18012896,0.4519186,0.15992571,0.53909194,-0.21360852,0.28453085,-0.017393561,0.035834692,0.15678701,0.3329137,-0.15513383,-0.09368544,-0.1573123,0.074193805
0.37817797,-0.19923282,0.2604173,0.32225215,0.27273795,0.20523912,0.37924916,0.21798825,0.43143958,-0.15473382,0.1993077,-0.020954063,0.00054376107,0.12764275,0.23982173,-0.13837709,-0.09151547,-0.14426379,0.047915105
0.40688834,-0.18543884,0.08664003,0.4577855,0.3468847,0.14320335,0.5402754,0.17616475,0.548639,-0.31995285,0.37037703,-0.005082106,0.040682793,0.21437879,0.4198842,-0.08663768,-0.14090641,-0.2223251,0.06970726
0.35470882,-0.18390596,0.14904341,0.36623293,0.29069808,0.16785172,0.41446066,0.24761528,0.43796915,-0.2573144,0.24839182,-0.028975448,0.0003612563,0.16355127,0.30012408,-0.1359933,-0.10474084,-0.17455156,0.04233135
0.38631666,-0.17886713,0.24109292,0.34243837,0.29896894,0.1957652,0.43223077,0.18243943,0.49917674,-0.15280429,0.268097,-0.03407049,0.024306083,0.1373664,0.2732473,-0.10499476,-0.09152684,-0.13874306,0.049967635
0.41023302,-0.21109211,0.2467688,0.36253428,0.3261992,0.19985153,0.46997362,0.13306779,0.5374951,-0.1594271,0.26564625,-0.03267709,0.032622382,0.1555791,0.29223123,-0.12363563,-0.10478026,-0.1557904,0.043004055
