size_D,duration_D,app,har,ifc,nlan,telonuse,t01,t04,t06,t07,t09,t10,t11,Generated_Var_1,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_15,Generated_Var_16,Generated_Var_17,Generated_Var_18,effort_D
0.091517024,0.08051946,0.18123142,0.449782,0.5782802,0.788754,0.49737254,0.5315812,0.46998146,0.76003844,0.39666262,0.6650499,0.61734736,0.75322366,-0.0017272225,0.5684813,0.37875184,0.48994973,0.5662162,0.66713196,0.6095473,0.13880971,0.091538005,0.7691593,0.02040844,0.6209747,0.2076346,0.2739604,0.2102381,0.14827521,0.51935315,0.020744842
0.0065887556,0.13899153,0.49820125,0.5443272,0.7998316,0.47323552,0.4199597,0.35293996,0.5335759,0.6070754,0.37102854,0.578217,0.51374793,0.6060363,0.24533099,0.5180348,0.32163465,0.47585103,0.40986186,0.31570256,0.37495333,0.2264755,0.19300038,0.6536398,0.19773287,0.55752766,0.21083003,0.36703378,0.32406437,0.17866743,0.5082194,0.069370046
-0.05373684,0.0735272,0.45742476,0.49027008,0.83185583,0.42856273,0.3783013,0.30610347,0.49196374,0.60083264,0.31443247,0.5518222,0.48996913,0.53928375,0.35775664,0.4657059,0.42655534,0.39429852,0.32348034,0.2348586,0.34897792,0.34177288,0.3071782,0.57763326,0.2956865,0.465459,0.3137958,0.48985854,0.42010528,0.2534552,0.5814969,0.020272408
0.016873566,0.061975736,0.33907738,0.43780118,0.6814884,0.5132012,0.42545477,0.36747214,0.45019802,0.6222504,0.34088257,0.5357485,0.5070756,0.58486843,0.17605099,0.46425226,0.33040068,0.42797372,0.39124742,0.38350177,0.40346,0.23628259,0.20457935,0.58563626,0.12930283,0.49258366,0.21985972,0.3362803,0.27519548,0.1668013,0.48364753,0.026792217
0.25811785,0.15199612,0.15413064,0.71690834,0.8178333,1.4433887,0.90905136,0.96249306,0.6798806,1.3133284,0.6538719,1.1228771,1.0149677,1.3138331,-0.1784794,0.91124713,0.70080817,0.9005344,1.0249445,1.2779868,1.1789223,0.15692677,0.08862517,1.2842438,-0.09345196,1.0497339,0.30333012,0.3551963,0.21471977,0.19995467,0.71666,0.035363723
0.53446037,0.8689086,1.1071894,1.2113906,1.3981125,1.212301,0.76802284,1.1245797,1.0873702,1.1219027,0.6381116,1.3663284,0.9279156,1.3015494,-0.23706844,1.2550273,0.6700606,1.3644035,1.5795171,0.94697946,0.91089654,-0.17640325,-0.36712492,1.858844,0.07124818,1.4237299,0.08917092,0.2758928,0.22717366,0.16150121,0.79139686,0.31431228
-0.19005647,0.21806031,0.5804335,0.5491118,0.9061991,0.21455209,-0.27458248,0.27533683,0.29217404,0.3970396,0.20469606,0.423965,0.47253132,0.17866991,0.6623876,0.24422383,1.0018108,0.06577511,0.25729975,-0.08723914,0.26480666,0.6204602,0.5621966,0.63621294,0.80843806,0.29942438,0.7149277,1.076784,1.0904928,0.69756305,1.057204,-0.17902307
-0.10973157,0.11708232,0.17187117,0.25467533,0.5021154,0.30862698,-0.20680785,0.29581532,0.14430048,0.35431135,0.1638919,0.34939703,0.4493931,0.14114448,0.29972044,0.17002362,0.6699231,-0.004622858,0.21576485,0.18165055,0.37167102,0.45562643,0.3812707,0.4406315,0.38758188,0.19487521,0.51004034,0.65420425,0.68349886,0.41408235,0.74920213,-0.10256046
0.2548972,0.50430286,0.8663957,0.8252934,1.0571411,0.6272111,0.50561357,0.6137129,0.7635353,0.6661223,0.40058455,0.79859555,0.5825561,0.7626011,0.04418983,0.8030326,0.4087446,0.85176766,0.8836272,0.42518833,0.46222445,0.010464516,-0.1153823,1.1377977,0.15977393,0.9012402,0.12496205,0.31427035,0.251306,0.15648368,0.5645529,0.18721803
-0.15723668,0.1551978,0.51632535,0.45481777,0.7999281,0.1820891,-0.16984975,0.22505186,0.2988861,0.37025535,0.20677257,0.3878072,0.39639443,0.19441742,0.5330281,0.2383431,0.76081634,0.11014755,0.21727726,-0.06610291,0.20319611,0.50150114,0.44788408,0.53802854,0.59517604,0.29297668,0.55722773,0.8488729,0.83293647,0.5188566,0.82141614,-0.12752248
0.011813216,0.39147598,0.90517557,0.87298065,1.2574362,0.58431816,0.47699,0.39322308,0.7893687,0.70298517,0.31223485,0.75690734,0.5718099,0.7353663,0.4367893,0.61544955,0.6846376,0.64529204,0.6488846,0.09538256,0.41780192,0.22189337,0.1958805,1.0806446,0.6132641,0.7509476,0.38639143,0.77938104,0.74070114,0.3644912,0.8828988,0.0067038126
-0.15028115,0.1705355,0.41854006,0.38467038,0.71173894,0.21440037,-0.2730052,0.28159335,0.20427936,0.35261667,0.20932046,0.3794027,0.43420282,0.14758548,0.50224584,0.19012627,0.810037,0.030404184,0.22878727,0.0063716387,0.27245575,0.5481662,0.49915266,0.4858264,0.60129446,0.238695,0.6198169,0.84637547,0.87316203,0.55896753,0.85692096,-0.117254674
-0.10134184,0.13200822,0.7275803,0.57384557,1.0731298,0.23427707,0.18575843,0.23969993,0.50354135,0.54665303,0.32427698,0.53778255,0.44114098,0.41850513,0.52999896,0.44090623,0.5363842,0.42167807,0.3324933,-0.026577948,0.1966166,0.37789702,0.36507386,0.66347754,0.4761409,0.49072382,0.42026532,0.6825131,0.6246352,0.3696997,0.6606997,-0.018975157
-0.036811467,0.10500764,0.025403671,0.23409599,0.3783003,0.5769087,-0.019932617,0.42035076,0.2024054,0.4861691,0.2114577,0.43927392,0.56977195,0.3334629,0.047751088,0.30357888,0.5562918,0.13276288,0.33937883,0.46726522,0.54384196,0.29485545,0.22163574,0.5840219,0.157594,0.34198356,0.39019948,0.46744356,0.4307588,0.28865215,0.6419759,-0.06968929
0.11599706,0.6901972,1.5632787,1.1266552,1.5821414,0.3221294,0.15995319,0.56467724,0.9634597,0.57591826,0.47104952,0.77819777,0.66180325,0.6165848,0.38123462,0.82815593,0.7027169,0.92477304,0.94559085,-0.036522895,0.23041105,0.08032541,-0.08720711,1.5187951,0.5706343,1.0069039,0.306712,0.83845115,0.74925524,0.46568698,0.8954841,0.06447926
0.09380257,0.0815008,0.17122318,0.45556676,0.58460176,0.8013743,0.49405047,0.54524434,0.46183947,0.7773894,0.4025932,0.6790019,0.634426,0.7488344,-0.029431399,0.56991935,0.40068266,0.49282104,0.5828616,0.68425316,0.6364285,0.1516092,0.095041215,0.77303874,0.0059468555,0.62448263,0.22270207,0.27072477,0.21099651,0.1344689,0.5212842,0.015728053
-0.111370265,0.107314475,0.37765297,0.36264986,0.67934346,0.2440728,-0.05907735,0.24257432,0.2778171,0.38423038,0.20889044,0.39568913,0.4024721,0.22945409,0.41466203,0.2539998,0.5846068,0.13279761,0.20792037,0.058360748,0.25885943,0.43399146,0.38252532,0.46254948,0.40712073,0.27232003,0.44458863,0.6505724,0.6266591,0.39406046,0.68714416,-0.06569883
-0.09374201,0.12858011,0.029362915,0.20104928,0.4173348,0.46637538,-0.23742795,0.42914537,0.084889695,0.39496237,0.14418158,0.37070635,0.54302436,0.1444734,0.19558218,0.18437983,0.7294268,-0.030762166,0.29621643,0.37715477,0.5379278,0.48836875,0.3920765,0.4960925,0.34578198,0.17813762,0.5552419,0.6389159,0.69538224,0.45366693,0.79813874,-0.1034888
-0.07693411,0.09518804,0.65252936,0.5251401,0.99114704,0.32069623,0.28045872,0.28713936,0.48705468,0.5881449,0.3502664,0.57747316,0.46565807,0.4762771,0.4905955,0.4654246,0.43575144,0.41824555,0.31838652,0.09900708,0.26711893,0.38702768,0.3706097,0.56975234,0.38981208,0.4718094,0.38007525,0.5771674,0.5202021,0.3168711,0.609668,0.021861102
0.0820126,0.16149944,0.38933447,0.53420687,0.72802305,0.6288134,0.55891687,0.44775835,0.5381708,0.6782317,0.3704599,0.6149366,0.5510153,0.69176483,0.1007672,0.56235313,0.32703483,0.5428469,0.5529288,0.48148885,0.4691966,0.15070473,0.09717454,0.73485196,0.10001051,0.63621247,0.1601339,0.31618148,0.2185255,0.11186279,0.48749378,0.061450627
-0.08088317,0.105134666,0.22108923,0.27139327,0.5101549,0.3124885,-0.118645415,0.2846104,0.18715456,0.3503543,0.17909001,0.3597897,0.44635025,0.20327896,0.28615212,0.21876195,0.56353724,0.07193811,0.2196446,0.16914473,0.3144123,0.40088084,0.33904845,0.46335924,0.31821403,0.23448525,0.42254755,0.57075715,0.575845,0.37530777,0.67241454,-0.068479106
-0.12180636,0.14095695,0.6044152,0.5004301,0.8447271,0.21082117,0.012833713,0.24675524,0.4262979,0.41919833,0.27117297,0.45499605,0.41736045,0.32684952,0.4803071,0.33764327,0.5631706,0.26958033,0.26236495,-0.032456145,0.17861204,0.39363623,0.3557166,0.5992651,0.45589632,0.37204278,0.41217443,0.67689526,0.6454299,0.41637385,0.672721,-0.047621608
-0.11603492,0.09730726,0.60945415,0.49507445,0.95948786,0.27203065,0.16138168,0.24978405,0.44843742,0.5306222,0.3033126,0.53072584,0.44859722,0.4003232,0.5278576,0.40302476,0.5203663,0.33396706,0.2714512,0.037107617,0.25060037,0.44083285,0.41613585,0.55111134,0.44822058,0.41084337,0.44411132,0.6535772,0.60520315,0.38374805,0.67114925,-0.016394868
-0.14638497,0.14278698,0.51166236,0.47536016,0.85374254,0.26631266,-0.027512413,0.22815262,0.3655599,0.4090821,0.21266302,0.4344006,0.4464363,0.2780533,0.535982,0.28890878,0.67539775,0.18788826,0.23965132,0.004645002,0.27697262,0.47387573,0.4572668,0.5695462,0.5205751,0.31006342,0.4979775,0.78835857,0.76604295,0.49845132,0.8061991,-0.06992656
-0.026300283,0.10507659,0.49765912,0.49454266,0.83442396,0.4401062,0.38813645,0.31683454,0.49820268,0.5965807,0.33730987,0.5482408,0.45907995,0.54842037,0.30052412,0.4619851,0.38576576,0.41807395,0.38895038,0.23263793,0.34395948,0.25961804,0.2478575,0.6199119,0.2813533,0.5025394,0.27336374,0.46229017,0.41296753,0.22869696,0.5554517,0.027607363
-0.06708489,0.106346086,0.63899684,0.53521764,0.97592837,0.34748083,0.31323203,0.298925,0.49784487,0.5896104,0.3508817,0.58330405,0.46731034,0.50180817,0.46800238,0.47761354,0.42576241,0.4316024,0.33642465,0.11624379,0.28153783,0.36447662,0.34934425,0.58631957,0.37933663,0.4863319,0.3607622,0.5592818,0.49859738,0.30088377,0.6051326,0.030266535
-0.115671314,0.10638151,0.57433856,0.4871363,0.90922934,0.28339505,0.16244905,0.24884465,0.42295483,0.526684,0.29134142,0.5083622,0.43808445,0.38373458,0.4982045,0.3827708,0.51697236,0.30816534,0.26427317,0.04915271,0.26195246,0.4195224,0.39105397,0.5339465,0.44540712,0.40925568,0.43565586,0.64803433,0.6000745,0.35656604,0.664796,-0.018190429
-0.14530507,0.15657039,0.72917473,0.6088539,1.0096003,0.19309121,0.09257586,0.21314923,0.51107657,0.4788435,0.27870136,0.485398,0.4188551,0.3526445,0.53295773,0.37682056,0.62392133,0.349389,0.2851858,-0.10981473,0.14822188,0.40032253,0.35334086,0.68765175,0.52800786,0.4631522,0.4478934,0.7790078,0.6970997,0.41770783,0.74151576,-0.07985434
0.053382136,0.15350303,0.42043772,0.5264333,0.7262339,0.5904131,0.47438532,0.42321083,0.53025305,0.65579677,0.3627159,0.6034366,0.52375853,0.6557257,0.13495006,0.52240086,0.33158314,0.49367002,0.5253732,0.40437132,0.42305544,0.14944075,0.12994754,0.7252313,0.14988051,0.5810966,0.17601942,0.3355188,0.2815297,0.13215454,0.51072574,0.04768957
-0.087022655,0.17630547,0.61617446,0.6146348,0.98742676,0.31817642,0.27020144,0.25051764,0.5579493,0.54974025,0.272664,0.53458524,0.46612334,0.46868742,0.4628982,0.4605358,0.5688638,0.3968816,0.34117147,0.05913014,0.248107,0.34646416,0.28492332,0.7114508,0.46510667,0.52761817,0.36189047,0.67275834,0.5918803,0.33804864,0.70015204,-0.033971258
-0.12429645,0.23153058,0.93103397,0.6924886,1.1642,0.1554877,0.02871694,0.28184244,0.55008286,0.5011471,0.3494269,0.5329739,0.44914156,0.37433076,0.59635174,0.44224036,0.6441138,0.42669752,0.40158767,-0.14024162,0.14101182,0.36993778,0.31875926,0.79473984,0.5610678,0.5472401,0.45066118,0.81701255,0.7510584,0.45527282,0.7336438,-0.061021373
-0.10121004,0.09434801,0.4480495,0.42132312,0.7845248,0.28290614,0.094946116,0.2386607,0.37572667,0.4699788,0.2501969,0.4341048,0.4205857,0.3270557,0.42965287,0.33201638,0.533933,0.2364012,0.25115788,0.07286859,0.27263236,0.39495122,0.35571855,0.5024419,0.4014803,0.36584708,0.41745788,0.61896783,0.578151,0.34239724,0.6427541,-0.038631354
-0.03446783,0.13199833,0.47391427,0.54609215,0.848165,0.5101349,0.49042895,0.32857612,0.5296738,0.6412079,0.30635667,0.58769,0.49406132,0.6111692,0.3170584,0.49762768,0.4673192,0.4286177,0.40056792,0.27529582,0.40081644,0.27838007,0.25378305,0.6606935,0.34231433,0.54738724,0.28585804,0.52906716,0.44170922,0.21872047,0.6254961,0.011432108
-0.11203925,0.16347158,0.6873559,0.610734,1.0000877,0.3042994,0.25518033,0.2487201,0.5583911,0.52195317,0.28658053,0.5312117,0.43979767,0.45266914,0.47840968,0.44622844,0.544552,0.40245068,0.33707452,-0.0057155937,0.22648416,0.35453525,0.31438893,0.7043965,0.4713788,0.510221,0.39664716,0.67253244,0.5924169,0.32774404,0.7004088,-0.007928655
-0.13147543,0.13786112,0.6273787,0.60951984,1.0257474,0.3734106,0.27033982,0.24134466,0.5668775,0.5727256,0.26225916,0.56598026,0.48346823,0.48797947,0.5603721,0.45163098,0.6361895,0.3602209,0.32169405,0.035943396,0.3166314,0.45349377,0.42361838,0.7029741,0.54590666,0.46344453,0.47752863,0.75502574,0.695566,0.39519086,0.7971308,-0.033309165
-0.117276706,0.09315528,0.5315917,0.51056623,0.92802227,0.35776094,0.3140301,0.24571726,0.48786995,0.5589051,0.27848786,0.5408922,0.44817108,0.47876835,0.45014668,0.4298385,0.5317617,0.35399312,0.28729063,0.09188019,0.3135621,0.41264725,0.3878817,0.5960188,0.4327307,0.43071243,0.3996926,0.62130606,0.5699939,0.32822558,0.6905048,-0.015103735
-0.13252088,0.19833153,0.72250414,0.67386,1.1163052,0.37964264,0.22766781,0.2712848,0.5774329,0.593389,0.282471,0.59366786,0.4857303,0.49639177,0.6161511,0.44967625,0.7072291,0.37143853,0.3749338,-0.010570187,0.30727932,0.44169846,0.42577702,0.75943816,0.64519864,0.49594954,0.5195473,0.86775625,0.813634,0.45897207,0.86888516,-0.05876338
-0.17127448,0.19749223,0.6953138,0.7326501,1.1342845,0.4344999,0.32104358,0.2399244,0.6545892,0.6257501,0.22949578,0.6031296,0.52652764,0.544865,0.6216084,0.4863162,0.81040144,0.3802736,0.34202304,-0.0012932625,0.3609725,0.5023972,0.47411472,0.8424957,0.7060265,0.50669366,0.5578597,0.93909085,0.85576934,0.46735606,0.98773086,-0.073991634
-0.105591886,0.12467738,0.6479546,0.5408963,0.94438225,0.24332277,0.19974865,0.23299824,0.49012443,0.5053959,0.29154712,0.50836754,0.42825696,0.39957428,0.464092,0.41196725,0.48617095,0.36971143,0.29629046,0.0028543733,0.21004243,0.35361642,0.32459435,0.6145834,0.4115955,0.45909393,0.37673166,0.6307788,0.54675376,0.32661492,0.63330305,-0.01061805
-0.12579781,0.13396423,0.72400165,0.5914937,1.0496444,0.23177966,0.18208882,0.2207837,0.5225073,0.53145224,0.29214013,0.51268756,0.4346596,0.3965761,0.51679796,0.4179163,0.5646056,0.390805,0.31103706,-0.04427748,0.18612707,0.37619796,0.3433308,0.67728686,0.4808869,0.49045333,0.43257862,0.7175596,0.64068764,0.36843207,0.6904316,-0.036853448
-0.07792952,0.06459695,0.44410187,0.38758063,0.7608005,0.28259522,0.08661522,0.26416722,0.3389901,0.46831298,0.26961285,0.46092445,0.44673336,0.33942014,0.39980096,0.34604025,0.46431848,0.24902064,0.2552597,0.10573302,0.27338126,0.3853906,0.34981835,0.49871293,0.32292992,0.34179986,0.3747692,0.55352867,0.5157283,0.3388857,0.6044185,-0.019026574
-0.095680565,0.12536462,0.6874323,0.57755446,1.0163548,0.32527855,0.2703098,0.25923464,0.5111381,0.5737045,0.32427266,0.54935604,0.45114964,0.4583552,0.50193983,0.45182538,0.5080079,0.39971855,0.3468154,0.041394874,0.2580256,0.36812794,0.34892917,0.6421313,0.4533973,0.5009278,0.39520553,0.65857303,0.6073477,0.32656062,0.6669862,-0.010076661
-0.03613859,0.10830083,0.075661905,0.28209448,0.41328818,0.54746306,0.06334765,0.41215998,0.2676291,0.5169082,0.24336363,0.45577437,0.555684,0.41336787,0.04743965,0.35319197,0.4978365,0.17722082,0.36043477,0.450056,0.48825678,0.25087824,0.16848335,0.61400616,0.15866299,0.38099283,0.34493896,0.41490594,0.40556595,0.25034645,0.6201772,-0.057538986
0.056723166,0.1045189,0.31214806,0.48690283,0.6797447,0.6462939,0.5167892,0.4282648,0.51508677,0.6869045,0.36946908,0.60343313,0.5441863,0.69101924,0.09515711,0.5247555,0.34242636,0.48385486,0.48547098,0.4806531,0.48311722,0.1668751,0.13746734,0.6853628,0.10666563,0.5692568,0.20099835,0.32514608,0.25005254,0.14258598,0.5108813,0.024270158
-0.19292578,0.22566414,0.9015745,0.708278,1.1361592,0.1314407,-0.1260772,0.24009047,0.49465272,0.46527892,0.30838495,0.47676063,0.44423038,0.303854,0.69340324,0.3481014,0.857373,0.29486457,0.33561012,-0.20566069,0.13086917,0.49099883,0.43400127,0.8160771,0.71985793,0.47781205,0.58106077,1.0132501,0.9934241,0.61412627,0.9188651,-0.15655689
-0.050179847,0.099532224,-0.024156183,0.19978124,0.3547666,0.5264405,-0.1140324,0.4287379,0.11136531,0.46008414,0.1696189,0.42169267,0.5798744,0.2373019,0.06412613,0.23743494,0.61029744,0.043930944,0.32908875,0.45321333,0.5622093,0.3734569,0.2693118,0.53442514,0.20065497,0.26018,0.44717926,0.4950752,0.52334183,0.32780275,0.70345366,-0.084070124
0.04481397,0.07592305,0.16044974,0.40087527,0.54034156,0.6887299,0.39221808,0.46853036,0.41029227,0.6843745,0.34904382,0.61061215,0.5937077,0.6310318,0.005541113,0.5028886,0.37648436,0.39444566,0.497296,0.5715992,0.55456054,0.16586454,0.09819864,0.6980896,0.035995457,0.55314374,0.23173718,0.28601703,0.2367115,0.12711436,0.51420605,0.0013859347
0.2379669,0.52765065,0.93636215,0.83696866,1.087659,0.5613888,0.41274267,0.549607,0.77078116,0.59624535,0.38187253,0.7640759,0.5509462,0.69929296,0.10721474,0.7417558,0.4345746,0.82684207,0.8337774,0.2811118,0.39292592,-0.015987214,-0.11106804,1.1167943,0.24498926,0.8497001,0.13668096,0.37587017,0.3221718,0.20089385,0.6053549,0.1827575
-0.12485915,0.13131246,0.6197573,0.5480312,0.9553732,0.29571503,0.14909184,0.26108062,0.46682262,0.5295966,0.28880027,0.53296477,0.4690756,0.39424258,0.55931324,0.39114538,0.57491344,0.3242604,0.27487692,0.040162206,0.2557574,0.44936833,0.4103889,0.5912237,0.4827927,0.43466222,0.45919004,0.7002331,0.6411533,0.38822794,0.701329,-0.016911287
-0.2185838,0.24877493,0.78310573,0.64811033,1.0675615,0.17658085,-0.3632105,0.30984944,0.3690961,0.4192776,0.26515457,0.4664671,0.4692007,0.19483262,0.7535615,0.26668143,1.1170477,0.1325585,0.28152615,-0.17021476,0.20749082,0.67709434,0.6117727,0.7692503,0.9294725,0.3511222,0.79041505,1.221165,1.2399263,0.8231282,1.1501613,-0.22232501
0.08790091,0.07442791,0.122104466,0.427594,0.5463477,0.83175254,0.49331385,0.56581897,0.42384407,0.78754175,0.3998779,0.6564939,0.6661582,0.71619475,-0.060097314,0.5358609,0.4609743,0.47999555,0.5883528,0.719874,0.697029,0.17380749,0.13051017,0.7571467,0.013941168,0.597201,0.24368933,0.3024799,0.22886825,0.15729813,0.5447523,-0.001409635
-0.1071158,0.09413467,0.5690969,0.48960817,0.9165051,0.2771827,0.17210944,0.24300432,0.4430016,0.5190133,0.28483695,0.5138347,0.45406157,0.40090555,0.50702125,0.39815283,0.5162105,0.32057247,0.26037,0.05344463,0.25750214,0.4269748,0.39556277,0.53989893,0.43125108,0.40672183,0.4265245,0.6420095,0.5733465,0.36360607,0.661486,-0.015355457
-0.07244836,0.1565397,0.6364069,0.56858104,0.9596137,0.3950255,0.2978305,0.2918913,0.4907251,0.5855374,0.30936563,0.54928493,0.4557358,0.48998278,0.44930768,0.43491387,0.5243729,0.37253246,0.3748501,0.09121151,0.30904752,0.33245775,0.3161432,0.643919,0.47471014,0.5072888,0.390137,0.6549914,0.6086264,0.31643856,0.6797724,-0.012261111
-0.021105768,0.34546354,0.93679416,0.7375792,1.1110054,0.20682742,0.18616053,0.32527286,0.6546434,0.4829607,0.319665,0.5664356,0.4667474,0.42114848,0.35087556,0.54485995,0.50324637,0.5667211,0.53544825,-0.020451264,0.17614125,0.17879713,0.08861188,0.92347753,0.3945012,0.6697944,0.28543314,0.62552726,0.53679544,0.3027781,0.6430447,0.02121814
0.0005530757,0.1522196,0.48077932,0.54316014,0.7630184,0.46439478,0.43917125,0.3386777,0.56127685,0.5870299,0.3204615,0.53845966,0.48165807,0.5872224,0.18982609,0.5136105,0.33192778,0.46356234,0.43760473,0.27811763,0.33943594,0.17962903,0.12494704,0.7118362,0.20332333,0.5786027,0.19109671,0.38517883,0.31937546,0.14261694,0.49904725,0.037307817
-0.17012675,0.1986273,0.86206067,0.68376464,1.1483601,0.20277607,0.023431707,0.24251616,0.5353294,0.5229082,0.32338762,0.5285811,0.47459403,0.3859585,0.68332535,0.38701946,0.730269,0.34879774,0.33774176,-0.1195489,0.18984184,0.46257395,0.43743443,0.75436616,0.6328522,0.4824143,0.5224391,0.9039209,0.86845154,0.5364232,0.8365452,-0.08036075
-0.027158916,0.06267273,0.13370329,0.35036278,0.549373,0.5641706,0.34649333,0.37740576,0.34254158,0.5930017,0.25606042,0.4960565,0.53365344,0.5034321,0.089484885,0.40331608,0.4462676,0.28728956,0.36110654,0.4532593,0.5043484,0.27337888,0.22494306,0.56581724,0.15064791,0.4069467,0.28481254,0.4047701,0.3299395,0.2055901,0.5754732,-0.03587254
-0.088201076,0.07863368,0.6325431,0.5031759,0.9735453,0.2925135,0.23881377,0.27922207,0.4688882,0.57498515,0.34389782,0.57469356,0.47251418,0.4525978,0.50915974,0.4453429,0.44721666,0.39429215,0.2831566,0.09184467,0.26153463,0.42575142,0.39804548,0.5382283,0.39529422,0.43964812,0.39976472,0.58264244,0.5290133,0.3378479,0.61233103,0.01595072
-0.12220833,0.1415459,0.30955976,0.35144204,0.65637815,0.32055253,-0.10002497,0.27817136,0.25219142,0.38399273,0.17626204,0.38437247,0.46163645,0.19973573,0.4194391,0.24574743,0.6711384,0.07942246,0.21767697,0.122522675,0.33339682,0.4923947,0.41488725,0.4653713,0.4548967,0.24711674,0.5146937,0.7184912,0.70199466,0.44361314,0.77632105,-0.083957866
-0.13899833,0.19285193,0.71727216,0.5887316,0.99794877,0.2287342,-0.02382218,0.26758245,0.4428429,0.4734822,0.2834788,0.48293468,0.44540563,0.34170765,0.60535413,0.3635009,0.69818586,0.28651908,0.31167784,-0.07203469,0.20699461,0.4557825,0.4277295,0.66272926,0.5894804,0.4284303,0.52891314,0.8280978,0.79867715,0.50093985,0.78987944,-0.0763457
-0.07580803,0.21735719,0.67656314,0.59823406,0.87797296,0.28120756,0.17551014,0.28167707,0.5573165,0.44816166,0.28818312,0.5010624,0.46016145,0.44696254,0.38631347,0.44968092,0.47484204,0.4013115,0.36179778,0.017864492,0.21361738,0.2616747,0.20533928,0.7303028,0.3891912,0.50421065,0.29225844,0.5945108,0.53271896,0.31078076,0.6321678,0.008219302
-0.004149766,0.42150214,1.119039,0.8781316,1.3018366,0.2320485,0.23004127,0.34728256,0.75512,0.5179114,0.3480658,0.59948933,0.4938594,0.48196977,0.37663868,0.625528,0.653933,0.67639613,0.61888915,-0.10640401,0.17216131,0.174184,0.055643883,1.1539584,0.52863497,0.7607976,0.33015245,0.7831434,0.70440495,0.36939976,0.7995087,-0.03039724
-0.13259591,0.1092267,0.39593315,0.43139362,0.74646914,0.2944016,0.1321002,0.2037056,0.40302876,0.45552433,0.20816979,0.43273523,0.40043914,0.33392775,0.38737884,0.33526528,0.57327944,0.21861273,0.24192965,0.048806004,0.281146,0.39103672,0.34071666,0.54522806,0.42093852,0.34694654,0.42667454,0.65025127,0.5903603,0.33942062,0.7023431,-0.06124355
0.0013171826,0.1228746,0.30283988,0.44797283,0.6286925,0.5618278,0.39145422,0.3898596,0.5142138,0.6087443,0.32880867,0.53823036,0.50801706,0.6376543,0.122108124,0.48191002,0.3702273,0.4060596,0.3918736,0.4007528,0.42168278,0.17397471,0.13917659,0.6774694,0.15052257,0.53354394,0.2205557,0.359587,0.30318072,0.16809224,0.5231192,0.014389578
0.13446403,0.09804783,0.07944384,0.4948902,0.56241506,1.0415711,0.515421,0.69937605,0.4880431,0.93598795,0.47418296,0.81886506,0.79115975,0.8864152,-0.14643691,0.6580421,0.50587267,0.5623447,0.7247249,0.9162099,0.8538473,0.12998553,0.048282623,0.9651778,-0.071237564,0.76619405,0.26091,0.27004135,0.2107229,0.12867805,0.58387196,0.011367492
-0.09469048,0.0785525,0.40047476,0.40326792,0.764814,0.32814205,0.15805747,0.2558811,0.3573521,0.47638822,0.24915163,0.47117648,0.45005643,0.3511564,0.39657328,0.346229,0.4886282,0.23707482,0.2539514,0.14800431,0.31894833,0.40480846,0.35252196,0.5008075,0.34691834,0.34588194,0.3731474,0.57936126,0.5206262,0.32632276,0.63831013,-0.019779108
-0.1614652,0.15777558,0.76238406,0.6487804,1.0913717,0.23320536,0.11117923,0.20492716,0.52992535,0.52336335,0.26678428,0.50879747,0.42683095,0.37891567,0.60809004,0.38999355,0.7116451,0.34011286,0.30847314,-0.11718646,0.1830571,0.43810993,0.4100809,0.7228037,0.61928046,0.4750192,0.5205526,0.8672193,0.8094761,0.4584296,0.8253013,-0.098284975
-0.20858145,0.3148152,0.15529054,0.35144395,0.7599338,0.5347142,-0.71809024,0.5920925,0.03060022,0.42607534,0.15054381,0.45615673,0.78110814,-0.0072656944,0.5449579,0.16370283,1.4167601,-0.25306618,0.32325622,0.29662463,0.6982628,0.92112184,0.7545109,0.7219987,0.90482914,0.10082689,1.052001,1.3267331,1.4459581,0.9789383,1.4652941,-0.2320127
-0.036820427,0.19725053,0.7000438,0.60384566,0.97836924,0.36446932,0.31485057,0.31294215,0.55169535,0.5530433,0.3432203,0.57829165,0.46591154,0.51286846,0.40400207,0.49759218,0.42829093,0.4681459,0.43400112,0.09485207,0.27570027,0.26176545,0.23936246,0.70578897,0.37960613,0.5573807,0.29796156,0.5498313,0.49392235,0.27861348,0.59909534,0.04669829
0.06290959,0.057997,0.0730837,0.3620665,0.48188138,0.7475816,0.36445028,0.5189576,0.34592837,0.7121163,0.3513909,0.6175935,0.63719,0.60774624,-0.040906,0.47950688,0.41595563,0.38400507,0.52496916,0.66248256,0.63621366,0.18971704,0.12451318,0.70636344,0.014965793,0.53930277,0.25211716,0.2888202,0.23250812,0.16211869,0.53383255,-0.01203974
-0.05579646,0.18046576,0.69037795,0.5675909,0.93512535,0.2753914,0.22559258,0.29554537,0.5191307,0.5118509,0.32205242,0.53945124,0.44741106,0.43566036,0.4049636,0.47338495,0.41882947,0.44023302,0.36937794,0.052760772,0.22211644,0.28999287,0.24280559,0.6489847,0.35288382,0.5145872,0.3125713,0.54606825,0.46097302,0.28822374,0.5858834,0.03863397
