size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t07,t08,t13,MI_size_D_duration_D,MI_size_D_t02,effort_D
-0.014540244,0.122820586,0.15281269,0.6952482,0.83771193,0.636975,0.6216412,0.14714804,0.0051094927,0.42565292,0.36873627,0.11250414,0.34434396,0.43315697,0.5249957,0.60515636,0.6531801,0.00063406676,-0.016466463,-0.09275642
-0.079743445,-0.37644184,1.4964108,0.97353524,0.92149603,0.7398668,0.94540304,0.5409009,0.38205814,0.26053715,0.6994635,-0.14598596,0.94693863,0.83428484,0.2763881,-0.13432215,0.17528132,-0.03977978,0.070857085,-0.0085024275
-0.03331411,-0.1563787,1.1979741,0.9219189,0.8917165,0.69988054,0.83585906,0.39372656,0.29068476,0.24917093,0.57827646,0.06595069,0.7317457,0.6737376,0.3800019,0.10074242,0.2654686,-0.013939481,0.040761147,0.013911106
0.022385381,0.00097484887,1.0365602,0.9308534,0.75359905,0.5621527,0.6836761,0.72952414,0.55762625,0.3353856,0.35206008,0.27110282,0.5724274,0.67438865,0.5782802,0.29953748,0.35210615,0.14332487,0.04327766,0.06250277
-0.006606469,-0.25999707,0.28424287,0.7538311,0.9974979,0.63719815,0.75492144,0.25172272,-0.044486694,0.581194,0.54292107,-0.56440586,0.65402037,0.7896022,0.4550093,0.26193482,0.61486083,-0.0313893,0.007234575,-0.16724211
0.029516764,0.26345614,0.6202002,0.8201643,0.6976198,0.5552963,0.62182575,0.47785673,0.24114808,0.404039,0.29087514,0.54371643,0.3637163,0.4177959,0.72231925,0.59697753,0.5261953,0.15861207,-0.014147894,0.07669182
-0.0066427775,0.112217896,-0.081529014,0.6632918,0.89201605,0.62642753,0.6101121,0.13402447,-0.06342476,0.5274599,0.34099117,-0.026532993,0.32535565,0.5115959,0.5705808,0.6764366,0.767023,0.011004321,-0.014910363,-0.13290966
-0.04483212,-0.1460875,1.1385452,0.86847454,0.8272767,0.6681933,0.8153243,0.39900482,0.31249085,0.25671095,0.5340305,0.09130025,0.6980704,0.6217218,0.349773,0.09364794,0.27186954,-0.015513729,0.039601825,-0.007401049
-0.017550612,0.17781681,0.6424395,0.8258219,0.80618775,0.66602594,0.673067,0.29691392,0.21540217,0.34849018,0.36390322,0.4248028,0.41634202,0.40326577,0.5993893,0.55619955,0.5320329,0.042127606,0.001223499,-0.0027963147
-0.06411444,0.2666541,0.61127377,0.99844795,1.0209734,0.7676206,0.7444015,0.33459666,0.14997882,0.5022291,0.39743495,0.57839537,0.42286283,0.47815293,0.843331,0.9057002,0.76071775,0.08677116,0.007751191,0.0071955994
0.053548746,0.35413635,0.7237128,0.97893775,0.80019176,0.5938739,0.7041823,0.5643861,0.26151082,0.49372888,0.28807396,0.6425834,0.41486043,0.49616182,0.90010834,0.7455736,0.62215215,0.21045265,-0.013808509,0.12206707
0.0027382635,0.20371836,0.8076138,0.9183893,0.8590604,0.73015577,0.7770774,0.30790365,0.2447599,0.34998164,0.41286916,0.51331556,0.47026938,0.41909254,0.6204599,0.56416345,0.5387298,0.033991873,0.011332378,0.031174943
-0.025762651,0.18210846,0.6742542,0.82439274,0.84510565,0.6798291,0.6813525,0.25627184,0.1308485,0.36721668,0.4093467,0.44910815,0.42165762,0.38028085,0.60677457,0.58893573,0.54348755,0.04570266,0.011827704,0.013929985
0.08525481,0.07311251,-0.7523184,0.6480295,1.1416287,0.77145004,0.74457014,0.13695405,-0.25639215,0.8568833,0.3676514,-0.52378553,0.32323825,0.8006622,0.7259151,0.8511863,1.1674604,-0.001036182,-0.019589966,-0.25774306
0.08541316,0.17195831,0.6110556,0.82475597,0.62047446,0.44292927,0.5972003,0.66975486,0.3766378,0.4038606,0.23403265,0.39151752,0.39000887,0.53342307,0.6723192,0.47023,0.45371467,0.21224211,0.01926351,0.11165907
-0.015356299,0.16865194,0.7720666,0.8844174,0.8001176,0.70438904,0.74555784,0.35505468,0.2889114,0.33439776,0.37733167,0.46336767,0.451712,0.43369102,0.59310865,0.50101805,0.5099208,0.044176884,0.010586768,0.020362124
0.022108398,0.33410293,0.81981,0.9928216,0.853835,0.6603961,0.72672385,0.48049507,0.27246654,0.43406457,0.33930385,0.6780103,0.42558378,0.4622829,0.857605,0.7428616,0.60398626,0.16301797,-0.0075121783,0.10554946
-0.014512299,0.13881996,0.7587173,0.8580071,0.8413075,0.71989757,0.77421,0.259129,0.18008624,0.33422312,0.4269724,0.40128717,0.47995657,0.42889106,0.5392407,0.48167464,0.5218912,0.009348858,0.02002076,-0.0065657124
0.026284955,0.2611282,0.7723677,0.96039546,0.7911924,0.70419556,0.731684,0.54336005,0.4531126,0.3702414,0.33200783,0.59412926,0.42890418,0.4501022,0.7209835,0.6166061,0.55360425,0.10039613,-0.00687059,0.075023815
-0.07049106,-0.06383459,1.1009691,0.8865397,0.7733848,0.70070654,0.7925227,0.43506995,0.39525688,0.26085556,0.4534604,0.25217983,0.6225311,0.5782943,0.42132434,0.20288616,0.30415213,0.025285551,0.0398667,0.010908172
-0.048867516,0.20268717,0.68751305,0.8882252,0.8912438,0.7108937,0.7047189,0.26565298,0.16048115,0.37281597,0.40179622,0.50125724,0.43204826,0.4104706,0.66648924,0.6354734,0.57057136,0.04457135,-0.0032429844,0.013325874
-0.04911568,0.17990229,0.84764785,0.9642215,0.9291204,0.74104184,0.78881526,0.2447826,0.1571147,0.3800399,0.431938,0.5035568,0.5053322,0.4658913,0.659258,0.61265385,0.56585175,0.03228369,-0.00053073466,0.010260481
-0.079069406,-0.29518342,1.0356786,0.8471605,0.89429736,0.64113325,0.8195232,0.3327334,0.1422646,0.32398146,0.59440076,-0.20081872,0.7763201,0.7126264,0.32484806,0.018764123,0.28999296,-0.037682284,0.04799807,-0.0463728
-0.078118354,-0.3753628,1.4965438,0.98215693,0.909549,0.71924686,0.9278451,0.5634215,0.43872866,0.24886063,0.6682541,-0.13662067,0.9416869,0.83414567,0.27122635,-0.13510418,0.15626083,-0.033482123,0.06378567,-0.014424743
-0.017415458,0.06033741,0.9750161,0.8708576,0.799621,0.6506138,0.7019737,0.461048,0.37779242,0.30706325,0.41403037,0.37326014,0.5371414,0.505581,0.5514575,0.38360593,0.38836387,0.062590934,0.027602293,0.03315504
-0.054183155,-0.11466096,1.0678257,0.8506621,0.8332145,0.6467488,0.79361194,0.31682885,0.20351027,0.28272516,0.5248513,0.1368888,0.658023,0.57385457,0.3788045,0.14314239,0.29509452,-0.021218244,0.04195661,0.006194204
-0.007198207,0.2625662,0.82576233,0.91872704,0.8415278,0.7128601,0.7166266,0.39768133,0.30011663,0.3761936,0.37970573,0.63147765,0.4297667,0.41221344,0.73336923,0.6438363,0.55598056,0.08481118,-0.011143713,0.06231369
-0.08808512,-0.38013846,1.5032558,0.94417673,0.8729265,0.71088296,0.9107648,0.5368865,0.38980144,0.25203857,0.6738805,-0.1412656,0.931346,0.8169921,0.26227278,-0.15745103,0.14014584,-0.039854724,0.06581125,-0.008844193
0.0996002,0.35112423,0.63778573,0.9679333,0.7377986,0.5200047,0.68310875,0.66045535,0.25368893,0.5375724,0.26445425,0.5917489,0.39181674,0.5279826,0.90302503,0.7107572,0.6277526,0.2562224,0.026673943,0.16217336
-0.08120002,-0.38966054,1.4878283,0.96726114,0.92376447,0.7351525,0.97444415,0.47285444,0.3164632,0.26690763,0.7154253,-0.17118427,0.95103765,0.8230107,0.26965943,-0.16540799,0.16625802,-0.062582016,0.06942847,-0.004753791
-0.0723686,-0.25222892,1.254736,0.88365096,0.8516704,0.6976071,0.8532223,0.444698,0.30030805,0.25871813,0.612868,-0.034641087,0.7813124,0.7018596,0.29720098,-0.022203393,0.21191245,-0.023748782,0.060756236,-0.0014378987
-0.034537394,0.033063717,0.8825563,0.86439735,0.8365015,0.6734346,0.77572876,0.27688044,0.20111714,0.30505085,0.45063907,0.29038775,0.55431867,0.4893514,0.46694452,0.3299697,0.41302562,-0.00056643784,0.022018123,-0.0020287298
-0.007819561,0.12706225,0.82038534,0.8744702,0.851032,0.7251561,0.79753083,0.2514814,0.17088959,0.33247128,0.4408828,0.41403648,0.50386107,0.43493897,0.5371975,0.4723454,0.49832284,0.006452184,0.025086824,0.008341927
-0.024091862,0.11062685,0.55458426,0.75391763,0.81346834,0.6551087,0.67053956,0.19212711,0.07975591,0.34460008,0.4045623,0.2813165,0.42547047,0.4052096,0.5038991,0.49426162,0.53657615,0.014497228,0.0057245195,-0.036933392
-0.029194718,0.17552032,0.81555015,0.8941896,0.8655329,0.7165394,0.75480664,0.27199957,0.19068432,0.352005,0.41985357,0.49293634,0.46705377,0.41462904,0.6158495,0.5466265,0.52202994,0.037242755,0.0052807704,0.029435404
-0.05416423,-0.004672855,0.75923073,0.80326337,0.8234683,0.628043,0.71793926,0.22320732,0.09290935,0.33228946,0.44169384,0.18863177,0.53605,0.48290724,0.44331464,0.34561247,0.4283363,-0.0050459877,0.013498291,-0.022131734
-0.071636915,0.16047966,0.64631194,0.88858706,0.9252943,0.69065005,0.69988704,0.19774836,0.094293594,0.40567493,0.40143692,0.41845086,0.45632124,0.43408978,0.6517122,0.65736824,0.59840685,0.033166632,-0.015420232,-0.0069594346
-0.059047304,0.18129036,0.6577926,0.87748146,0.8974309,0.70554805,0.710806,0.23454243,0.13307816,0.3800122,0.4128517,0.4578744,0.43773645,0.41460794,0.64224946,0.62141615,0.59143406,0.03469616,-0.01779112,0.0018234476
-0.018615115,0.2094354,0.8406685,0.9154451,0.87666225,0.72375005,0.7610571,0.29988903,0.20698044,0.36577195,0.4207427,0.54196304,0.47076583,0.41525555,0.6496061,0.59246975,0.540118,0.04849251,0.006345151,0.041786812
0.05232253,0.29004097,0.63239646,0.8677219,0.71253884,0.5595151,0.63790506,0.55960083,0.25858948,0.44361332,0.28118238,0.57254505,0.3768111,0.46613455,0.7872467,0.6557024,0.566293,0.1949661,-0.0042020082,0.112530805
-0.0582872,-0.23788203,1.2303123,0.8873205,0.85281587,0.6672565,0.85952294,0.3866094,0.26745176,0.25696743,0.5971203,-0.026435394,0.77828574,0.68019176,0.30076638,-0.012107097,0.22246563,-0.039197642,0.052808456,-0.0073270425
0.016540598,-0.020326748,-0.14821753,0.61916125,0.8908086,0.6055334,0.6228139,0.14381881,-0.111554176,0.5786977,0.37896425,-0.33146617,0.39211982,0.61097974,0.5176155,0.51006174,0.7254661,0.000693921,-0.027617265,-0.16974837
-0.005078541,0.16133046,0.7776735,0.86132896,0.82457197,0.7152376,0.74797124,0.29041648,0.20460941,0.3331368,0.4292459,0.46505395,0.46267396,0.41441,0.5674466,0.51276374,0.49537122,0.026616035,0.03063165,0.01784322
-0.04912825,0.21098065,0.7533465,0.9003567,0.88932693,0.689394,0.68885165,0.2996511,0.18689448,0.3915909,0.39180917,0.55384207,0.43257737,0.40480936,0.7080165,0.6566463,0.5522659,0.064784445,0.00064934976,0.043688215
-0.09345852,-0.3012647,1.4248023,0.96871716,0.89417374,0.7267784,0.90543646,0.48426384,0.37884858,0.2572346,0.63443774,-0.041050434,0.85909945,0.7733844,0.31696066,-0.05364251,0.2013048,-0.026246507,0.055763394,0.008588202
-0.05191645,0.17937785,0.59291065,0.82997596,0.85929763,0.6464224,0.6366647,0.23997647,0.13603511,0.38536257,0.3629619,0.43173078,0.40304035,0.4066013,0.645138,0.64103854,0.55923295,0.045204993,-0.005216865,-0.009555243
-0.022804564,0.23032026,0.8553315,0.9504281,0.91293705,0.7373018,0.7630559,0.2826717,0.17751354,0.38758132,0.4269122,0.5832181,0.47029155,0.42279434,0.68999255,0.6586374,0.5511438,0.049713884,0.0031824186,0.04443752
