ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Resource_1,Resource_2,Resource_3,Resource_4,Dev.Type_0,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_15,Generated_Var_16,Effort
343,58,26,29,3,0,0,22,36,0,11.9,11.9,14.4,14.4,5.0,833,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,691
344,1196,626,108,56,413,5,1208,0,0,6.5,6.5,6.5,6.5,15.0,7824,0,0,0,1,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,7824
345,38,30,0,8,0,0,32,0,6,6.5,6.5,6.5,6.5,4.0,247,1,0,0,0,1,0.9722567,7.089816,-1.5286348,-2.7368293,-5.470316,0.38419402,-2.230245,0.3926871,-3.9329822,4.5068007,2.0443606,-2.1004465,5.235794,8.804085,2.742185,4.489254,247
346,84,33,0,21,27,0,61,20,0,32.6,33.8,39.3,40.7,10.0,3299,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2738
347,73,18,14,8,44,0,40,44,0,15.4,13.3,18.5,16.1,6.0,1351,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1121
348,449,352,12,12,52,0,0,428,0,35.7,37.5,43.0,45.2,8.0,19328,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,16042
349,551,188,116,52,114,5,223,231,21,4.4,5.1,5.3,6.2,13.0,2934,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2435
350,194,48,47,28,27,35,185,0,0,7.4,7.8,7.4,7.8,8.0,1440,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1440
351,185,36,14,50,32,10,142,0,0,34.7,45.2,34.7,45.2,16.0,6416,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,6416
352,134,43,0,77,36,0,156,0,0,9.1,7.8,10.9,9.4,5.0,1461,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1213
353,1241,575,45,319,301,0,1240,0,0,8.2,8.2,8.2,8.2,15.0,10222,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,10222
354,99,81,0,3,15,0,6,93,0,2.4,2.4,2.4,2.4,3.0,241,1,0,0,0,1,-0.90239483,4.417754,-0.27428943,-1.4980736,-3.656949,-0.9206984,-0.9388078,0.9509676,-3.1679583,2.982136,0.24243805,-1.3029081,3.892759,5.1147223,1.0644841,3.0258756,241
355,1285,685,67,133,620,7,1512,0,0,0.9,0.8,0.9,0.8,16.5,1200,1,0,0,0,1,3.4615831,17.268475,-4.4505153,-5.98944,-13.327727,-7.3984575,-9.019465,-0.7211046,-11.668573,7.6750383,1.5699455,-0.86332417,11.788767,15.730277,9.737117,8.778452,1200
356,466,164,212,12,66,7,461,0,0,3.7,3.7,4.4,4.5,10.0,2058,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1708
357,77,30,0,20,22,0,7,65,0,27.4,29.3,33.0,35.3,4.0,2540,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2108
358,81,11,22,0,20,21,64,10,0,5.6,6.1,6.8,7.4,1.0,547,1,0,0,0,1,-0.73575085,0.6190535,-0.8311801,0.19526747,-0.32560512,0.13568723,-0.011313535,0.2269252,-1.3281215,1.7120739,-0.44685987,-0.5857606,1.0775642,1.8091758,0.14244153,-0.31796485,454
359,694,61,164,168,145,60,598,0,0,5.9,6.8,5.9,6.8,8.0,4086,0,0,0,1,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,4086
360,62,18,7,6,10,17,7,51,0,32.7,34.9,39.4,42.1,5.0,2442,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2027
361,56,0,42,0,0,15,57,0,0,5.2,5.1,5.2,5.1,3.0,293,1,0,0,0,1,0.97803307,7.565284,-1.8345277,-3.0538628,-5.7111483,-0.07608044,-2.7408156,-0.046085536,-3.675489,4.185734,2.0072055,-1.7329867,4.820264,8.329766,3.4304862,4.5071325,293
362,753,289,13,0,363,7,672,0,0,5.7,6.4,5.7,6.4,12.0,4301,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,4301
363,421,177,22,217,0,5,421,0,0,39.9,39.9,39.9,39.9,15.5,16788,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,16788
364,59,30,11,3,21,0,65,0,0,9.6,8.7,11.6,10.5,3.0,682,1,0,0,0,1,-0.4479365,0.37693065,-0.5714563,0.06182287,-0.16157472,0.12101717,0.0062793046,0.060164474,-0.79572004,1.0854852,-0.18311507,-0.35216314,0.6819479,1.0856516,0.117054105,-0.20898136,566
365,409,42,201,39,67,60,409,0,0,6.5,6.5,6.5,6.5,11.0,2672,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2672
366,115,21,90,4,0,0,94,21,0,16.3,16.3,16.3,16.3,12.0,1869,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1869
367,93,58,20,4,10,0,22,70,0,8.6,8.7,10.4,10.5,3.0,967,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,803
368,71,30,15,12,7,5,0,69,0,56.6,58.2,68.2,70.2,7.0,4842,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,4019
369,971,345,42,249,150,10,796,0,0,5.0,6.1,6.0,7.4,14.0,5864,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,4867
370,74,15,7,42,0,10,74,0,0,42.3,42.3,42.3,42.3,17.0,3132,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3132
371,81,18,4,25,21,10,25,30,23,1.1,1.1,1.3,1.4,1.0,107,1,0,0,0,1,1.9022096,13.267654,-1.6260419,-4.6921673,-10.358409,-0.47427273,-3.639227,0.9925241,-6.0527544,6.4662557,2.6355054,-2.1193204,9.122951,12.330971,5.531747,8.551227,89
372,106,6,33,19,0,55,113,0,0,10.6,10.0,12.8,12.0,7.0,1357,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1126
373,1168,516,240,176,314,10,1256,0,0,1.3,1.2,1.3,1.2,8.0,1538,0,0,1,0,1,1.0103583,11.157519,-2.1915467,-3.622394,-6.9186244,-2.2500582,-3.581135,-2.4624736,-2.4402056,3.724832,1.7521224,-0.58428407,5.1254807,6.4723706,6.6771216,6.302043,1538
374,1093,392,119,235,166,47,959,0,0,6.6,7.6,6.6,7.6,11.0,7263,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,7263
375,67,10,18,31,0,0,0,59,0,57.5,65.3,69.3,78.7,2.0,4642,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3853
376,1256,270,121,450,90,50,981,0,0,23.0,29.4,41.0,52.5,28.0,51527,1,0,0,0,1,-77.21737,-85.4695,-61.207882,82.18138,9.342258,9.013986,51.513096,-77.75008,-0.37751532,16.460196,-12.572868,-121.012314,16.302055,6.933562,-34.839573,-110.63593,28855
377,72,67,5,0,0,0,6,66,0,17.3,17.3,20.9,20.9,15.0,1504,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1248
378,777,287,159,38,147,45,676,0,0,19.4,22.2,22.2,25.6,13.0,17286,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,15039
379,131,30,33,18,35,12,128,0,0,37.8,38.6,45.5,46.6,13.0,5960,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,4947
380,134,78,0,0,63,0,141,0,0,15.1,14.3,18.2,17.3,8.0,2433,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2019
381,826,255,295,72,157,0,779,0,0,6.5,6.9,6.5,6.9,42.0,5400,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,5400
382,3180,916,538,295,969,0,2718,0,0,10.4,12.2,10.4,12.2,36.0,33028,0,0,0,1,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,33028
383,324,175,108,29,17,5,334,0,0,15.7,15.2,15.7,15.2,13.0,5078,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,5078
384,220,132,45,30,7,0,49,165,0,3.2,3.3,3.2,3.3,3.0,701,1,0,0,0,1,-0.72685194,0.6115867,-0.8230595,0.19108224,-0.3205654,0.13519968,-0.0107865855,0.22171333,-1.3115481,1.692581,-0.43862048,-0.57851833,1.0652909,1.7866062,0.1417349,-0.31454903,701
385,258,34,89,6,63,49,241,0,0,2.9,3.1,2.9,3.1,12.0,736,1,0,0,0,1,-0.16650154,0.2281771,-0.37134582,-0.07794951,-0.008580085,0.12269861,-0.0031847507,-0.07573493,-0.37621307,0.60737413,0.08859091,-0.17674732,0.38678783,0.539892,0.035788424,-0.13089058,736
386,139,25,19,6,29,60,139,0,0,7.0,7.0,7.0,7.0,7.0,976,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,976
387,274,70,123,57,28,30,308,0,0,4.3,3.8,4.3,3.8,4.0,1167,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1167
388,231,0,86,0,50,130,266,0,0,16.3,14.1,16.3,14.1,12.0,3762,0,0,0,1,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3762
389,126,58,15,6,21,40,22,118,0,4.9,4.4,4.9,4.4,5.0,619,0,1,0,0,1,-0.63359964,0.5333406,-0.73796153,0.14722377,-0.26775342,0.13009076,-0.005264707,0.16709736,-1.1378728,1.4883131,-0.35227704,-0.50262344,0.93667793,1.5500926,0.13432941,-0.27875316,619
390,93,0,70,0,15,10,0,95,0,11.8,11.6,14.3,14.0,8.0,1327,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1101
391,1825,594,569,192,259,60,1674,0,0,0.7,0.7,0.7,0.7,15.0,1210,1,0,0,0,1,-2.3701963,43.08007,-9.560199,-17.625017,-23.652359,-15.136925,-24.136904,-10.073976,-20.882595,17.815039,1.4438803,-0.043297857,12.187908,20.784067,25.003714,19.48767,1210
392,500,229,31,130,60,0,170,227,53,11.8,13.1,14.2,15.7,8.0,7080,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,5876
393,373,129,96,21,105,50,389,12,0,6.4,6.0,6.4,6.0,10.0,2395,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2395
394,330,179,26,64,110,0,379,0,0,3.2,2.8,3.2,2.8,10.0,1050,1,0,0,0,1,-0.349816,0.3184127,-0.49748453,0.022549238,-0.120090514,0.12500177,0.014745288,0.016199373,-0.65293187,0.91995287,-0.09767652,-0.28102073,0.5850297,0.8950151,0.09551309,-0.17802398,1050
395,57,27,28,0,0,0,0,55,0,30.5,31.7,36.8,38.1,4.0,2098,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1741
396,127,61,0,20,44,0,13,98,14,12.4,12.6,15.0,15.2,4.0,1902,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1579
397,1362,579,291,171,378,0,1419,0,0,2.3,2.3,2.3,2.3,11.0,3193,0,0,1,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3193
398,1463,780,119,223,371,0,1493,0,0,24.6,24.1,24.6,24.1,23.0,36046,0,0,0,1,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,36046
399,148,12,49,36,28,15,140,0,0,23.2,24.6,28.0,29.6,3.0,4141,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3437
400,474,71,24,343,21,15,41,433,0,3.9,3.9,3.9,3.9,6.0,1829,1,0,0,0,1,-0.18837734,0.23478988,-0.38746026,-0.056004897,-0.035977785,0.123892024,0.0048059374,-0.058687553,-0.41281605,0.64300615,0.062409285,-0.18198927,0.41143984,0.5840693,0.05223362,-0.1356241,1829
401,77,24,18,21,14,0,18,59,0,5.3,5.3,6.4,6.4,10.0,492,1,0,0,0,1,-1.3175548,1.1107049,-1.3623412,0.46555513,-0.6674528,0.1432825,-0.055941135,0.5514954,-2.4229887,2.9731884,-0.9911454,-1.051606,1.8742527,3.2603517,0.19624001,-0.5339985,408
402,213,105,67,41,0,0,52,161,0,3.8,3.8,3.8,3.8,2.5,801,1,0,0,0,1,-0.421184,0.35966063,-0.5506824,0.050895672,-0.14943564,0.12168917,0.008488186,0.047596596,-0.7549395,1.0380187,-0.15974182,-0.33235157,0.6535808,1.0310681,0.11171955,-0.20029813,801
403,175,22,53,0,100,0,59,116,0,3.4,3.4,3.4,3.4,7.0,597,0,1,0,0,1,-1.3252188,1.1172544,-1.3692656,0.4689955,-0.67192173,0.14338632,-0.056650937,0.555628,-2.4370944,2.9895284,-0.9982898,-1.0574852,1.8844892,3.2789524,0.19712478,-0.5367859,597
404,360,122,98,54,62,0,336,0,0,2.1,2.3,2.1,2.3,18.0,763,1,0,0,0,1,0.7132318,4.92215,-1.7010047,-1.5869879,-3.5967672,-0.2638593,-1.5871911,-0.23555014,-2.3996816,2.549568,1.3130687,-0.68750286,3.7875967,4.801635,2.5988476,2.822477,763
405,331,84,0,12,0,284,156,96,128,3.7,3.3,3.7,3.3,5.0,1238,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1238
406,285,48,187,15,35,25,310,0,0,4.4,4.0,4.4,4.0,7.0,1249,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1249
407,187,72,32,10,44,5,4,159,0,73.5,84.4,84.5,97.0,3.0,15807,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,13752
408,502,120,32,89,83,120,444,0,0,18.5,20.9,18.5,20.9,14.0,9296,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,9296
409,303,0,266,0,0,25,0,291,0,1.1,1.1,1.3,1.4,1.0,396,1,0,0,0,1,0.22817762,-0.022587981,-0.9312658,0.9869529,-0.6191215,0.5504445,0.09533371,0.16323474,-1.5659447,0.19076587,-0.028014444,-0.71688205,1.4016187,1.3885682,-1.0115061,0.36768043,329
410,174,105,83,0,0,5,98,35,60,17.7,16.0,17.7,16.0,17.0,3088,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3088
411,44,14,0,16,17,5,49,3,0,8.6,7.3,8.6,7.3,2.0,380,0,0,0,1,1,0.44412532,5.854697,-1.8121593,-2.0210428,-4.4724245,0.21410334,-1.9154952,0.40211675,-3.890667,4.381587,1.430584,-1.4463482,4.994405,7.7539806,2.3833973,3.4988964,380
412,387,88,221,37,34,0,18,362,0,6.0,6.1,7.3,7.4,7.0,2811,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2333
413,406,18,374,27,0,0,21,398,0,5.2,5.0,5.2,5.0,19.0,2109,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2109
414,496,198,109,67,90,60,524,0,0,20.3,19.2,23.4,22.1,14.0,11586,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,10080
415,116,34,38,4,30,0,33,73,0,4.8,5.2,4.8,5.2,2.0,553,1,0,0,0,1,-1.1680399,0.984218,-1.2258637,0.39625037,-0.57922983,0.14209037,-0.044102274,0.46865276,-2.1414027,2.6496322,-0.8511076,-0.9322391,1.6698039,2.8884034,0.18210243,-0.47873473,553
416,53,17,17,0,24,5,63,0,0,6.7,5.6,6.7,5.6,16.0,354,0,1,0,0,1,0.9325485,7.3477135,-1.8853018,-2.8402774,-5.6510234,0.23905149,-2.413373,0.34914273,-4.1467357,4.6896286,2.1016612,-1.9221324,5.5175915,9.093742,3.089193,4.596297,354
417,209,42,145,10,43,0,225,15,0,0.9,0.8,0.9,0.8,2.5,190,1,0,0,0,1,2.859027,22.216621,-5.4648247,-9.148116,-16.650219,-3.2325635,-9.859134,-2.5135372,-9.167235,9.620408,4.0904026,-3.0980134,10.470924,19.209942,12.474256,12.10079,190
418,903,336,134,158,148,100,387,303,186,6.1,6.3,7.3,7.5,11.0,6605,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,5482
419,469,71,170,15,67,96,419,0,0,6.8,7.6,8.2,9.2,11.0,3845,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3191
420,1894,187,1241,143,156,10,966,696,75,2.1,2.3,2.1,2.3,12.0,3986,0,1,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,3986
421,215,108,0,94,7,0,76,133,0,2.6,2.7,2.6,2.7,7.0,560,1,0,0,0,1,-1.944387,1.6463995,-1.9287021,0.74696237,-1.0329794,0.15176809,-0.113994196,0.8895137,-3.5767229,4.3097014,-1.5754961,-1.53246,2.711491,4.7817407,0.26861456,-0.76195395,560
422,82,38,9,20,14,0,29,52,0,1.0,1.0,1.2,1.2,2.0,96,1,0,0,0,1,1.0789787,17.585258,-0.39520532,-6.4236197,-13.329361,-1.8782898,-4.2917547,1.0621557,-6.437721,7.8468127,1.715127,-1.1116704,10.740674,13.40139,6.9936633,11.533807,80
423,1694,391,469,385,210,85,1540,0,0,4.6,5.1,4.6,5.1,16.0,7816,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,7816
424,81,24,22,20,10,0,64,4,8,24.7,26.3,29.8,31.7,5.0,2412,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,2002
425,297,150,7,132,0,0,13,264,12,5.2,5.4,5.2,5.4,6.0,1557,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1557
426,280,161,91,0,10,0,262,0,0,5.1,5.4,5.1,5.4,7.0,1417,0,0,0,1,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1417
427,56,19,5,16,10,0,29,21,0,22.3,24.9,26.8,30.0,5.0,1501,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,1246
428,492,114,97,157,49,75,248,244,0,8.5,8.5,8.5,8.5,11.0,4158,1,0,0,0,1,-0.1390612,0.2829538,-0.32783958,-0.13563305,0.069688104,0.0870932,-0.056942508,-0.19394416,-0.24350002,0.5237483,0.104397945,-0.11847406,0.28375438,0.3574208,0.04235261,-0.11749708,4158
