size_D,duration_D,t11,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_duration_D_t07,effort_D
0.11682129,0.19854029,0.15260709473929052,0.8090557,0.32858074,0.12939873,0.16058314,0.27056143
0.1712613,0.1944326,0.11526511847348814,0.7609596,0.30547526,0.13874629,0.18976696,0.25593522
0.072215796,0.07990453,0.049277345072265485,0.6515529,0.23776558,0.052350625,0.092591584,0.15818897
0.062321797,0.13067397,0.10302930969706901,0.73304653,0.27760383,0.07274244,0.10401873,0.21904966
0.089429185,0.14329582,0.13417892658210734,0.7320533,0.2978232,0.1016645,0.106971726,0.2185496
0.0892836,0.14690386,0.1333059666694033,0.7385297,0.29990903,0.11350181,0.11175455,0.22258312
0.055081263,0.050549023,0.04312001868799813,0.6127061,0.2529958,0.04656224,0.07485066,0.12814528
0.10553284,0.14827031,0.1496755150324485,0.759123,0.34634182,0.15995997,0.12093255,0.2200281
0.13606119,0.122763775,0.20972227902777207,0.6003182,0.37334162,0.20598362,0.098178685,0.1737201
0.071050055,0.06115312,0.04421818557818143,0.6300424,0.23508224,0.040959943,0.089292586,0.13565323
0.14267726,0.13113226,0.06784161321583868,0.65857095,0.24008831,0.09662379,0.16193275,0.18532053
0.23667318,0.27516064,0.20544277945572206,0.84743124,0.39495134,0.2229287,0.27199554,0.35222358
0.09533485,0.10877223,0.10109289489071051,0.68543744,0.28512678,0.09119386,0.10814732,0.20021626
0.4818333,0.56320506,0.4696153530384647,0.90439576,0.59353703,0.45397967,0.5114354,0.6018007
0.08897875,0.05218398,0.026637870336212965,0.5027679,0.17501384,0.019208107,0.10669014,0.08622381
0.05856786,0.11603329,0.10795944920405506,0.70871854,0.27450213,0.08382477,0.0980864,0.20882611
0.0939851,0.107857294,0.1509605849039415,0.6300777,0.32465276,0.14655358,0.09120229,0.1689039
0.055187136,0.13224462,0.11685287831471217,0.739667,0.28984016,0.085233375,0.098935254,0.2154554
0.28492182,0.3558341,0.2654953034504696,0.885104,0.44312614,0.2952749,0.31663606,0.4146071
0.034161776,0.09576535,0.07965505803449419,0.681819,0.25735757,0.055896766,0.071196884,0.16311292
0.15694845,0.13540937,0.056288994371100555,0.55724233,0.2079426,0.09497666,0.1760779,0.16409183
0.073261976,0.06283721,0.018430628156937183,0.6118837,0.22732346,0.04286859,0.09686733,0.16386376
0.10683009,0.13527319,0.09170722082927792,0.73213816,0.29817867,0.10663235,0.13510747,0.22149682
0.10343087,0.13467947,0.0902578609742139,0.6835399,0.27939975,0.1222418,0.11966699,0.23344299
0.13336986,0.21158601,0.16022105397789457,0.8056364,0.3359622,0.1506594,0.17186028,0.2805752
0.09459582,0.11153256,0.1517542548245745,0.6722859,0.31973833,0.15320201,0.09289038,0.18754046
0.40258172,0.4634028,0.4097942290205771,0.8867906,0.5589104,0.4181351,0.45218647,0.50305575
0.17848249,0.14814427,0.21286811871318811,0.70496106,0.3998646,0.25466654,0.12559374,0.20297751
0.14781034,0.13446194,0.1892407910759209,0.56676173,0.30728546,0.18459651,0.093168214,0.17461659
0.52448285,0.57040215,0.513831748616825,0.9013618,0.6376928,0.5352151,0.5632962,0.6039566
0.11403777,0.112630144,0.049696135030386494,0.6675968,0.24395272,0.06447263,0.13970222,0.1839074
0.16841145,0.16670741,0.1923759207624079,0.5587405,0.29713267,0.1999339,0.10709786,0.19617033
0.29105127,0.3575461,0.28859472114052787,0.8981191,0.4737736,0.30580366,0.33048627,0.4209697
0.33414164,0.35719877,0.3092040090795991,0.85455966,0.48715645,0.3432997,0.35499203,0.40853825
0.08432881,0.044813182,0.009245246075475392,0.5170942,0.19434936,0.031915613,0.102037534,0.094683394
0.34686273,0.34753436,0.26798302320169765,0.6917853,0.3779735,0.2901329,0.38167036,0.36402452
0.05731082,0.10104869,0.05612548438745156,0.7022346,0.2481085,0.04908321,0.09805058,0.18692422
0.12767725,0.09754601,0.2102370989762901,0.61974585,0.38173363,0.2059878,0.078507304,0.15568802
0.2286587,0.29252416,0.2216186478381352,0.85451907,0.41219643,0.24580853,0.26044157,0.36115062
0.49504724,0.5343564,0.43939138606086137,0.76016355,0.5111443,0.4798655,0.5598242,0.5156803
0.15240248,0.20223473,0.15583944441605557,0.78197134,0.33417723,0.1488104,0.16958795,0.28619403
0.122410506,0.02821329,0.004800418819958118,0.2999093,0.12990661,0.030526286,0.13234784,0.049719036
0.3540153,0.3722823,0.30449878955012105,0.7722492,0.4286014,0.32940054,0.3995439,0.4031002
0.09471232,0.08415922,0.1404298859570114,0.57940555,0.28323513,0.11594954,0.06691783,0.14444304
0.39043453,0.47547123,0.3897373610262639,0.92033273,0.5319961,0.38715512,0.43628252,0.51057684
0.26546195,0.18952139,0.26410553358944666,0.6155503,0.41656554,0.3062778,0.14668506,0.22032763
0.14127809,0.15901998,0.18766408123359185,0.6314382,0.29470795,0.16818984,0.10104698,0.19504856
0.13440059,0.15257335,0.16158065384193462,0.64675087,0.29723418,0.16547853,0.11361766,0.21204601
0.1653087,0.14846341,0.07248458275154172,0.5863141,0.25277346,0.13550988,0.18505633,0.21581027
0.064348266,0.08104774,0.1006253559374644,0.63810414,0.2712526,0.09169461,0.08661709,0.18708353
0.075440586,0.11855743,0.13259065674093432,0.68652624,0.2865008,0.105953,0.09908947,0.21284978
0.2574976,0.32720837,0.24587101541289846,0.8811181,0.42249328,0.26340884,0.2861324,0.4005109
0.45326254,0.4860485,0.44682903531709645,0.8999041,0.5910375,0.49087107,0.47280133,0.52550954
0.22052366,0.29130116,0.21792489820751015,0.8619508,0.40397477,0.23361811,0.2546627,0.35590163
0.07450246,0.14033683,0.13268706673129332,0.73856795,0.29867798,0.10899301,0.116546184,0.22456819
0.38684583,0.39689696,0.37922641207735874,0.87094325,0.5512302,0.42378497,0.38342813,0.46947235
0.06711954,0.12920439,0.12302181369781862,0.7290431,0.29001686,0.096685976,0.0938018,0.20682351
0.12295249,0.07900379,0.03907229609277039,0.55726933,0.2062207,0.06412565,0.121242,0.13124384
0.072137974,0.06806198,0.034778146522185346,0.62135947,0.21913576,0.042518266,0.0993717,0.15844356
0.09400169,0.13647111,0.11368677863132212,0.7277962,0.29549643,0.09037306,0.12143025,0.22644538
0.0656628,0.06400888,0.10720044927995506,0.61554927,0.29679132,0.1009053,0.06644724,0.15166266
0.17451537,0.22360864,0.17599956240004375,0.79316735,0.34424806,0.19383517,0.19321671,0.28903592
0.09458994,0.11874002,0.14792144520785547,0.6196289,0.28304762,0.13174772,0.07353964,0.17476945
0.11168997,0.15801185,0.16804553319544666,0.7311175,0.31640556,0.16367576,0.10975741,0.2285771
0.05788567,0.09213825,0.08311469768853022,0.6938188,0.26984492,0.06738162,0.09584346,0.20589773
0.13653477,0.14026795,0.14395689560431044,0.6424109,0.30385157,0.16803531,0.110873595,0.20478043
0.1014843,0.11875957,0.12475596752440324,0.6560547,0.27958745,0.10671895,0.10421015,0.20680073
0.09646027,0.12229627,0.13790400620959936,0.6811233,0.29116833,0.110949785,0.10227737,0.20692308
0.07314488,0.05023547,0.002310994268900573,0.553728,0.202012,0.03568246,0.09830783,0.13283604
0.08737907,0.15599667,0.11943691805630818,0.73480344,0.28715685,0.10646095,0.1177302,0.23758316
0.22481486,0.27589327,0.2239742176025782,0.8531006,0.40740755,0.23590383,0.24809432,0.34683082
0.063122466,0.041886464,0.01707486629251337,0.58905935,0.21862304,0.032507904,0.08767243,0.1184271
0.2479612,0.26856068,0.2220662177933782,0.8330337,0.4080445,0.23631296,0.2658011,0.34736013
0.04226142,0.08622938,0.11956379804362019,0.66606456,0.28873923,0.07811292,0.05551198,0.1613086
0.09348856,0.123170786,0.07292802270719773,0.6790799,0.24372923,0.08728737,0.12316434,0.18583824
0.042137735,0.03287655,0.1109051089094891,0.5517899,0.27711403,0.08017287,0.027600788,0.08252904
0.2352862,0.2594391,0.1910118808988119,0.8070661,0.37454933,0.22152643,0.26206923,0.31996045
0.06867509,0.08671908,0.11691185830881416,0.66092026,0.30236948,0.11854088,0.07077055,0.16191345
0.23449749,0.26714206,0.18516601148339884,0.76732457,0.3517176,0.21337655,0.26755193,0.3159619
0.107366815,0.080670826,0.1694716630528337,0.5831152,0.31058085,0.1686817,0.05861471,0.13360626
0.2142282,0.23578076,0.1895959310404069,0.80676246,0.37220028,0.19843619,0.24396382,0.300028
0.104231805,0.13783778,0.13504067649593232,0.65523374,0.3010345,0.12996925,0.11345291,0.21617545
0.05739197,0.13879418,0.12245056275494372,0.7410927,0.28570193,0.089053296,0.10420121,0.223203
0.11851214,0.10912078,0.17320466267953372,0.566867,0.3123431,0.16209006,0.08381942,0.15846881
0.25364673,0.076849,0.32098186790181316,0.3168975,0.42823726,0.32728666,0.09324047,0.075217634
0.10416059,0.09769465,0.09219312478068752,0.6382271,0.2532382,0.0884566,0.10030425,0.17618096
0.51584053,0.53518164,0.4644082335591766,0.8531921,0.57908547,0.53090006,0.51135,0.5686468
0.095081754,0.115097895,0.14838741516125847,0.5669619,0.27523094,0.12710755,0.09056015,0.17590435
0.21239631,0.28557333,0.202403319759668,0.8646497,0.39372566,0.21739501,0.25242954,0.34578207
0.22635376,0.26080722,0.21904674809532518,0.842597,0.41231602,0.26406336,0.24042317,0.32703352
0.086363584,0.12273774,0.1424418057558194,0.6850804,0.29747093,0.12594938,0.097995445,0.20785609
0.30615273,0.3659708,0.300888119911188,0.86182994,0.4754693,0.30121243,0.34860986,0.41853458
0.18854575,0.13299863,0.20594995940500405,0.51021445,0.34471673,0.2317364,0.1033081,0.15212208
0.10048708,0.091812484,0.030679641932035803,0.61995375,0.21329804,0.054226868,0.11669673,0.15495265
0.24089837,0.3022803,0.24154602584539742,0.83878565,0.4013545,0.25487703,0.27705887,0.38093436
0.05690325,0.08351083,0.07460423253957674,0.68254507,0.2619184,0.057788137,0.08775241,0.19026658
0.38120887,0.32065436,0.38186859181314076,0.7351285,0.5528923,0.44357747,0.3274458,0.35902774
0.043580808,0.010741055,0.06365148363485164,0.51116407,0.22553211,0.029218722,0.043592565,0.07954331
0.118986666,0.10120421,0.06326428867357113,0.64329165,0.2396253,0.0712655,0.13900155,0.17092407
0.057117738,0.13353713,0.12260134773986522,0.73343,0.28951076,0.09447812,0.10359874,0.21948817
0.26965562,0.29004595,0.24005632599436738,0.8127177,0.41999593,0.26695764,0.30761784,0.35426468
0.07996188,0.15629435,0.1295684870431513,0.75849986,0.30453798,0.10466468,0.12235312,0.23243272
0.111877695,0.102260016,0.047352998264700165,0.5508642,0.1966916,0.055706527,0.1374061,0.12381655
0.32237452,0.3925984,0.3193915480608452,0.90680236,0.49609825,0.3318203,0.36744046,0.44975334
0.17934269,0.19366351,0.13661323633867634,0.69771177,0.292777,0.16226107,0.21335179,0.26549807
0.06544726,0.12960544,0.12691485730851426,0.70589185,0.2925155,0.09854981,0.10028694,0.21016575
0.41921487,0.4843236,0.41969745803025416,0.91745406,0.56738424,0.41943187,0.4644998,0.523499
0.070841596,0.14594732,0.11650437434956255,0.7481888,0.2860118,0.080938414,0.1110947,0.22487432
0.16397211,0.19688718,0.14837408516259148,0.7224739,0.32725182,0.18099716,0.16289178,0.28087413
0.60319304,0.679587,0.595359440464056,0.95243824,0.685125,0.58790344,0.6511693,0.70117015
0.24418476,0.18323311,0.27894035210596474,0.49457934,0.37466225,0.28999135,0.1460097,0.19139612
0.3579079,0.26039764,0.23470589652941035,0.43930092,0.28248942,0.25766194,0.37230945,0.24825317
0.049671434,0.098899975,0.06629308337069166,0.7020125,0.25632206,0.050558545,0.09179317,0.18833217
0.10616803,0.074889466,0.01832221816777818,0.5643017,0.19497699,0.038856648,0.124190554,0.12996763
0.20393378,0.250666,0.18433503156649683,0.8413643,0.37799343,0.19370021,0.23597993,0.33368853
0.07507837,0.0916783,0.038159196184080375,0.6776532,0.23720375,0.0483718,0.10596837,0.17683573
0.2114593,0.25044724,0.19632296036770397,0.8218548,0.38219512,0.21183483,0.234714,0.32313526
0.14233413,0.09160818,0.016890818310918168,0.48531848,0.16977964,0.05042899,0.1575844,0.14476468
0.19065727,0.20636955,0.20407907959209204,0.74650484,0.3684826,0.22143409,0.18607411,0.2675123
0.4675323,0.5085084,0.4469738553026144,0.8273896,0.56660604,0.47283345,0.5297129,0.5157735
0.13012913,0.08202159,0.18663998133600185,0.5308965,0.30912444,0.1889342,0.04896205,0.108328864
0.22472048,0.20171376,0.23691459630854034,0.66940755,0.3608684,0.23061302,0.17450449,0.23979521
0.13996421,0.068923384,0.0300427919957208,0.46259338,0.16768944,0.041102905,0.14358762,0.103534035
0.0716221,0.11380725,0.1326573167342683,0.6855992,0.3074001,0.10905849,0.0946561,0.19201861
0.073159,0.059956357,0.018429100157089984,0.6046911,0.20675921,0.03130112,0.0984443,0.13069215
0.07232739,0.06422715,0.017447207255279276,0.62544954,0.2178357,0.040165722,0.10000549,0.14907904
0.35931113,0.41632944,0.34588419541158044,0.92074764,0.50651103,0.3590359,0.39192384,0.47293413
0.30715474,0.13105775,0.09106537089346291,0.0,0.0,0.10181928,0.29156905,0.04247646
0.13298607,0.14783697,0.14552864544713545,0.66115224,0.3124177,0.15688857,0.12166068,0.2202332
0.122541934,0.14046489,0.11157140884285911,0.75453615,0.30377936,0.09925088,0.14925526,0.22810768
0.09752904,0.107568175,0.1511775248822475,0.61930645,0.29077852,0.14460325,0.07793368,0.17694604
0.09314551,0.12833476,0.14274710572528942,0.6989663,0.31640473,0.13688436,0.10417691,0.20092708
0.05750622,0.116284356,0.09340009665999033,0.7060291,0.26684082,0.059502237,0.08791225,0.18890409
0.09052385,0.073765926,0.03423358657664134,0.63360274,0.23636705,0.055767488,0.10630457,0.13959804
0.10287543,0.13016537,0.1512868548713145,0.6600336,0.31978098,0.15439336,0.099188,0.19037269
0.053054675,0.105951175,0.1298070270192973,0.70383275,0.2952557,0.11063978,0.07223802,0.18357697
0.19752839,0.16478331,0.19918930008106997,0.70319146,0.39248857,0.25201118,0.14506562,0.22362265
0.19304807,0.18245402,0.17291340270865974,0.597395,0.31494647,0.22143729,0.13670406,0.2198538
0.07243381,0.12644945,0.11494193850580614,0.7111164,0.29028162,0.10036619,0.094513215,0.20804282
0.09493897,0.061212547,0.043125189687481025,0.58704257,0.23066899,0.07092801,0.10469192,0.15604183
0.08479916,0.15821694,0.13489055651094434,0.7600715,0.3130209,0.10377744,0.12130992,0.23332506
0.19488844,0.21313341,0.12369792763020723,0.7238816,0.30656627,0.16437635,0.21956724,0.26584697
0.0550709,0.15166023,0.1196182180381782,0.75744,0.28785297,0.08240511,0.11239715,0.22749652
0.22885197,0.18843475,0.21204488879551112,0.5026375,0.33981654,0.25617266,0.14438061,0.20557079
0.07202565,0.024992598,0.008243251175674881,0.4004793,0.14933775,0.0,0.089248896,0.042362258
0.07111924,0.080979854,0.039128113087188686,0.6498444,0.23452845,0.058865663,0.10203015,0.170111
0.07754677,0.05283027,0.01887912711208729,0.58785427,0.22270326,0.047970667,0.09816502,0.14045489
0.14009759,0.21270399,0.15883548411645157,0.8185308,0.34158343,0.15805118,0.18079686,0.28094617
0.120208085,0.1519202,0.13241836675816332,0.70722985,0.28880283,0.12535547,0.12628834,0.23767546
0.13381016,0.027362978,0.01627808137219186,0.23912889,0.10367486,0.020440066,0.1357251,0.014685094
0.37105647,0.44573534,0.3704275129572487,0.91400135,0.53400636,0.37757677,0.4188003,0.49644482
0.11332758,0.058560595,0.04555775144422485,0.4906457,0.17936115,0.046482217,0.11856815,0.09405656
0.0755134,0.0802107,0.15466048453395154,0.5895779,0.32785922,0.13506696,0.06611477,0.14769587
0.23971608,0.2591588,0.18001241199875878,0.7520225,0.3517636,0.2348843,0.2787168,0.32264525
0.08570813,0.04191021,0.03608810639118936,0.5262289,0.2014902,0.031319737,0.10050669,0.10033134
