size_D,duration_D,app,har,dba,nlan,t01,t02,t03,t04,t05,t07,t09,t10,t11,t12,t13,t14,t15,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_7,Generated_Var_9,Generated_Var_10,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_17,Generated_Var_18,effort_D
0.27902347,0.18561463,0.11579528842047115,0.045572475,0.046012342,0.22477856,0.15688741,0.14820457,0.32753462,0.07068902,0.02361396,0.21032625261957516,0.14356056,0.13274404,0.05493490729609444,0.055648947435105255,0.1182673,0.1386324283179457,0.089664906,0.030650288,0.2746361,0.06384733,0.07912915,0.14590353875421233,0.0799376620062338,0.09887043,0.11634579,0.066154584,0.056502566,0.19299658,0.088049814,0.25041363
0.31679255,0.24366692,0.18473878152612183,0.230011,0.15461195,0.42419,0.11528334,0.12924063,0.33305094,0.13859993,0.17528626,0.18948474136908447,0.19875804,0.20258957,0.2798783967927038,0.1716461328353867,0.15755272,0.11432064285923858,0.1807425,0.18013605,0.47267205,0.23737624,0.2143631,0.3019834381190063,0.25045947495405246,0.25798914,0.28872865,0.21352927,0.20388083,0.31978357,0.28749678,0.27249163
0.3745774,0.24331987,0.1900763209923679,0.19600122,0.076785386,0.4084572,0.1289266,0.123844504,0.38838702,0.12688118,0.16470793,0.20830976249858574,0.20988572,0.21834016,0.23682871420972287,0.11837823816217619,0.11291838,0.07971090478265429,0.15241033,0.109809786,0.47034568,0.2131496,0.2281583,0.32290573937434436,0.24396877560312244,0.27638695,0.2811778,0.21132623,0.19604923,0.332684,0.25951362,0.31528628
0.3485843,0.24986345,0.19894596010540397,0.07121645,0.070439935,0.2550365,0.2501287,0.22551847,0.40331224,0.1355598,0.068188876,0.3288245397294724,0.20023388,0.19921076,0.09608397576503855,0.09497138050286194,0.16818362,0.17891503073490186,0.15419787,0.06715569,0.28470096,0.12345648,0.14825177,0.20038867202332034,0.14262524573747543,0.16438608,0.15542632,0.12667073,0.11290361,0.24646407,0.12421292,0.33978873
0.64525604,0.54993564,0.49258001074199886,0.5146619,0.413647,0.66872215,0.3890608,0.41219658,0.673104,0.43315107,0.48036775,0.5234752014085121,0.5367391,0.52907896,0.5279826816789609,0.4546410245358975,0.4327712,0.34788336087300165,0.48689666,0.4429755,0.70974493,0.5323876,0.54163945,0.6075803364548201,0.5626283437371656,0.5763637,0.58483064,0.5144395,0.5297057,0.6359149,0.55566525,0.5826529
0.30474722,0.18766989,0.1423949857605014,0.17456092,0.11464441,0.37764248,0.076189846,0.11017549,0.31043324,0.11446828,0.12997144,0.15020593901235632,0.18528432,0.18718287,0.21236691274201477,0.09401943059805692,0.10363433,0.07360762441645746,0.09722525,0.122309774,0.4538567,0.190058,0.17240295,0.27906964674417883,0.20586421941357805,0.23085305,0.25065228,0.17765255,0.16065209,0.28695852,0.23153785,0.25698724
0.34497756,0.25959772,0.21492217850778214,0.2762696,0.22454554,0.45818245,0.1264512,0.18277955,0.36005998,0.22204244,0.24649987,0.22589963355397802,0.26392356,0.2584557,0.3014561180873671,0.2120193887980611,0.15605438,0.1384223183053391,0.19867,0.20975354,0.5261382,0.27575362,0.26123106,0.35135414108124846,0.30936613906338606,0.29771572,0.33723804,0.23991741,0.23847236,0.3695655,0.307045,0.29286325
0.21948989,0.09519796,0.05351556464844353,0.10369299,0.051291287,0.29178494,0.02114582,0.052169383,0.22934192,0.04903668,0.06740439,0.047112288826737334,0.10068494,0.09164992,0.11528887691733262,0.016602931339706865,0.014921665,0.022876502372590143,0.019246578,0.038222283,0.37428966,0.078640506,0.06993348,0.19039151142349067,0.09688452431154755,0.13733582,0.16700679,0.07940106,0.055492237,0.19258612,0.13812879,0.16030724
0.35152295,0.22169967,0.16147398385260162,0.17449667,0.04842204,0.3936612,0.11101574,0.10977799,0.35934103,0.10904932,0.14085484,0.18186643091198587,0.19357404,0.19696552,0.21464514287870856,0.08711084128891587,0.0917857,0.05981025358861522,0.12567261,0.08738682,0.45837808,0.19098148,0.19705513,0.3011073180664391,0.21765895823410417,0.25507763,0.26334643,0.1906193,0.165466,0.3131765,0.24212277,0.28468645
0.49663067,0.3771169,0.299628940037106,0.3263319,0.211864,0.5334398,0.20070559,0.24102038,0.4890908,0.23448318,0.26803073,0.332653899959234,0.34366196,0.3358848,0.3738132224287934,0.24728489527151046,0.24180025,0.20108188206491293,0.2934442,0.24335822,0.575112,0.36272717,0.35741657,0.42785802567148157,0.3651947034805296,0.39465982,0.3908608,0.3335998,0.34068298,0.46423113,0.37824744,0.41768008
0.17566025,0.06488617,0.024854225514577447,0.0975842,0.06401062,0.24665281,0.008378893,0.035024434,0.18717587,0.05196172,0.053399235,0.026844979610698778,0.06675376,0.05431238,0.08740373524422412,0.02795782420421758,0.04370889,0.043546589612795374,0.01611349,0.051407218,0.33705136,0.04772775,0.036377527,0.1400347484020849,0.06871157312884267,0.09776375,0.13867883,0.041274577,0.025957495,0.15303558,0.12044084,0.12624732
0.22700815,0.15781489,0.10901844909815508,0.17960082,0.16071022,0.3285517,0.08343804,0.1313029,0.2518394,0.1685481,0.14733401,0.10663243639794619,0.17179716,0.1532762,0.19565767173946033,0.11659135234086476,0.1381836,0.12661564759693886,0.1039772,0.1571615,0.4050376,0.16615099,0.12060096,0.22214220332853218,0.18026322197367778,0.17954974,0.2165102,0.156927,0.119923905,0.22670275,0.21557671,0.22591604
0.17433509,0.083701625,0.04834292516570748,0.11091338,0.114000976,0.2593686,0.03188485,0.082298994,0.19347095,0.085608006,0.06726214,0.05127649307658959,0.092221305,0.07432972,0.11683561701013703,0.06863763313623668,0.07281703,0.08103001486180089,0.03384289,0.09380439,0.35330132,0.06335789,0.059237443,0.15715861942951717,0.0911422908857709,0.118856445,0.15146331,0.05773352,0.048358202,0.16038927,0.14129624,0.14930776
0.17706406,0.06575742,0.027515066248493373,0.092886254,0.06301403,0.24589145,0.0,0.03625664,0.19295363,0.046496034,0.05164647,0.025475458528527513,0.069653735,0.057948306,0.08130947487856849,0.01879268712073129,0.037998557,0.03318643799118628,0.00559175,0.041387975,0.34319666,0.048677683,0.038456507,0.14382315862938952,0.06614158338584165,0.10414229,0.13645059,0.041964114,0.02586636,0.15409821,0.11769694,0.12877446
0.42930645,0.29722503,0.22065185793481418,0.23723824,0.0913263,0.46442115,0.14643294,0.14074624,0.4334603,0.1349454,0.20407483,0.24226564453593868,0.25402626,0.24895951,0.28120489687229383,0.14967669503233047,0.14284027,0.10388810023328601,0.19554538,0.14522341,0.5144299,0.25985935,0.27111477,0.3649935918996155,0.2838060716193928,0.3192697,0.31697193,0.25316137,0.24113028,0.38923687,0.3063738,0.3467182
0.16268362,0.06385413,0.02908386009161399,0.099444166,0.10428035,0.22192642,0.0338369,0.07586074,0.16834044,0.07051122,0.055855036,0.03102947986176879,0.070598796,0.047740594,0.07742657464559448,0.04953315504668449,0.08637172,0.09039676542380594,0.026744664,0.07520142,0.3142839,0.034580767,0.028791524,0.12206503732390225,0.05489415851058415,0.08201568,0.12069307,0.03638369,0.020913184,0.13623899,0.11602889,0.11779621
0.28454804,0.21887173,0.16717547328245266,0.0038153678,0.08468187,0.12786399,0.3100419,0.28317302,0.39451236,0.10650498,0.060727507,0.3691713421502806,0.21244657,0.1577406,0.012327150239629015,0.1492951050704895,0.2531798,0.2949894876993692,0.1445229,0.083491474,0.18356912,0.031276748,0.068466716,0.07522059451323568,0.0507686849231315,0.05222718,0.044279885,0.032367036,0.041015208,0.14474966,0.025216252,0.3180436
0.3847069,0.34262386,0.3426711257328874,0.048574522,0.22755402,0.082178935,0.6092442,0.56410474,0.5551744,0.28963524,0.14540783,0.6409523884571433,0.3872892,0.305963,0.012796387767783265,0.3444170855582914,0.48292613,0.5804108348246502,0.30624875,0.21141419,0.11352505,0.0786501,0.13325772,0.07367706042062364,0.11801038819896117,0.057419013,0.04470985,0.09555541,0.08769554,0.17566054,0.017972901,0.46783835
0.12426346,0.06191053,0.07723934227606577,0.21291815,0.2966467,0.22224154,0.12036708,0.15657371,0.10432394,0.20861495,0.16267022,0.06553897393233844,0.067024425,0.06456487,0.18181544090892646,0.20940208905979107,0.28358424,0.2743074464584468,0.13795671,0.28366604,0.32981965,0.0952155,0.069246165,0.11427985085679106,0.1309721769027823,0.08699146,0.1624704,0.08410986,0.06260809,0.11520224,0.19317254,0.09637783
0.15296231,0.049773794,0.01678332532166747,0.10861282,0.09481877,0.22841555,0.044523954,0.03946945,0.15189612,0.06786972,0.07647756,0.015751228945073737,0.048493087,0.03562863,0.10233970614038237,0.05536826846317315,0.08814901,0.08849800530988032,0.033693224,0.0887728,0.3138014,0.03537935,0.027030893,0.11637880698272843,0.054033601596639835,0.077759534,0.13151854,0.039948463,0.014004156,0.12798665,0.1181134,0.09425181
0.41530854,0.3028724,0.21618302838169715,0.24130528,0.09889561,0.4695232,0.14732164,0.13332951,0.42828345,0.13798034,0.2059609,0.24976361498581692,0.2573831,0.25525615,0.2941358876481533,0.1533295646670435,0.1326387,0.09403122064187325,0.19908836,0.14003643,0.52002466,0.26449594,0.27061602,0.36580392194823536,0.2866342413365759,0.31581575,0.32732654,0.25094205,0.23922746,0.39006644,0.30474037,0.33791322
0.15932795,0.08506966,0.04956151004384899,0.114015624,0.15571004,0.21572281,0.039007336,0.1311655,0.15990531,0.10600537,0.06671509,0.05972965358377922,0.08309524,0.074867874,0.08401674504100472,0.08409109159089084,0.116429806,0.12985563779133827,0.050065875,0.11500934,0.3207478,0.04973924,0.04200954,0.12434144346048662,0.07700542229945777,0.090201095,0.12444261,0.039184526,0.043293834,0.13876624,0.12865594,0.11574383
0.3084432,0.19011134,0.14101353589864637,0.16393898,0.086271465,0.37775972,0.08234385,0.09644824,0.3208987,0.08228493,0.13376787,0.1345469580728175,0.15996066,0.17053285,0.20379939222796353,0.08307304169269582,0.08249661,0.0537223532233412,0.1045641,0.09478894,0.43668574,0.17232358,0.17091933,0.2766252365975142,0.19041153095884691,0.22400066,0.241186,0.17503412,0.15036263,0.27880841,0.22759277,0.25405276
0.44414437,0.3662579,0.3231941176805882,0.34721255,0.25409073,0.5256789,0.22854018,0.2713138,0.4477765,0.27382857,0.32157704,0.314868048892083,0.33334997,0.34497175,0.3891864033511842,0.26564783343521664,0.26577473,0.20960547257632836,0.30415902,0.29289433,0.56240475,0.37424922,0.35107374,0.42993816579628996,0.37943216205678376,0.3884373,0.40836152,0.36174554,0.33936173,0.43322957,0.40140563,0.4189819
0.6034814,0.5115852,0.44745732525426746,0.43906587,0.33341712,0.6150094,0.35493302,0.40533483,0.6080835,0.38039595,0.41056964,0.4778682286720938,0.45589653,0.4632525,0.4637600478256029,0.3630872336912766,0.36945885,0.31131477867888674,0.4247329,0.35457197,0.64846575,0.4630226,0.48686686,0.551818283109097,0.4927565007243499,0.5141268,0.50792557,0.45519656,0.45189893,0.5767408,0.5003883,0.52923137
0.46913034,0.37421638,0.37975706202429377,0.09470506,0.2224226,0.1730429,0.5830704,0.5463862,0.56495285,0.35438251,0.1700091,0.6447490386849424,0.36568907,0.3474026,0.07514715450882926,0.303795809620419,0.42266548,0.5005017300301039,0.3343208,0.19061854,0.17392603,0.1551207,0.20145166,0.15837345950240758,0.20475187952481202,0.14139888,0.1280078,0.16492136,0.15181948,0.26401794,0.087712586,0.4920342
0.16565633,0.06277946,0.031696926830307316,0.10251401,0.093752325,0.24498269,0.015646398,0.060953677,0.17621613,0.07149029,0.05832821,0.023789154427349267,0.0718379,0.061500937,0.08884108533046513,0.0405829509417049,0.059682608,0.06187883371273003,0.022338659,0.07421395,0.34022725,0.054765,0.03949242,0.14349186860951213,0.07548303245169675,0.09597126,0.1407607,0.04885842,0.03419456,0.14740986,0.12886688,0.11955276
0.11296623,0.03129978,0.01311121768887823,0.131187,0.15138918,0.21777786,0.024798244,0.026658833,0.124306574,0.08922583,0.08001539,0.021512092290725537,0.04008481,0.025668815,0.10158362109501727,0.08805611119438887,0.14482641,0.11610657696639463,0.05110261,0.13627645,0.32656133,0.048569083,0.01922258,0.10204467612268057,0.0706611029338897,0.062062103,0.13099962,0.031576574,0.020390555,0.104218,0.12986535,0.05953607
0.4193496,0.31740525,0.27138159286184066,0.10859506,0.10506201,0.26022148,0.35548282,0.30689687,0.47160023,0.20394838,0.11969164,0.441563866493832,0.24652481,0.26263607,0.10589226235353574,0.16455186354481366,0.23708719,0.26411314584678874,0.23345873,0.103419095,0.27468064,0.15906799,0.18459144,0.21095898265753896,0.18621432137856786,0.1801528,0.16898029,0.15743677,0.14316379,0.28799826,0.14213166,0.39219356
0.15182325,0.057042573,0.0405691959430804,0.15716825,0.1932261,0.23424104,0.06635785,0.08212781,0.1364628,0.14096415,0.106711835,0.05495570929734256,0.0654863,0.055969432,0.14841105890466352,0.1437016856298314,0.18162316,0.16581786994907222,0.09106991,0.16924259,0.3320147,0.06661701,0.057468943,0.1140528868431732,0.0908514469148553,0.08395292,0.15510264,0.055450812,0.04780303,0.1382779,0.16008747,0.082793206
0.32796216,0.2897585,0.24963380503661947,0.03937067,0.19089597,0.1272248,0.4001574,0.4042244,0.44575024,0.21414274,0.08297381,0.46490969789458186,0.28522724,0.23263478,0.02942055676523341,0.22693229730677025,0.3195914,0.3935441636126498,0.20781675,0.15521798,0.1806257,0.07120679,0.11146555,0.10576674234600454,0.10314293968570602,0.07630634,0.081023514,0.075129524,0.087339535,0.1756306,0.046160564,0.3858077
0.21343267,0.09519558,0.05854929414507058,0.12136479,0.09191346,0.3039346,0.03314033,0.052751064,0.22518224,0.05978948,0.09726408,0.06344128380647704,0.10342494,0.10205278,0.14798842887930574,0.06347867365213263,0.05395326,0.04117888447073307,0.049494267,0.07268414,0.38254246,0.0944629,0.08396927,0.18567317114039028,0.11215961378403862,0.14183025,0.19330077,0.09363474,0.07277359,0.20364958,0.15946835,0.16130616
0.42068905,0.30170083,0.21558739844126015,0.22914247,0.084800184,0.46349376,0.1484651,0.14616287,0.43474275,0.13265544,0.2020115,0.24957498497449912,0.25587425,0.25236368,0.277403966644238,0.1424729357527064,0.13230228,0.09799802587988156,0.19144651,0.12702295,0.51155365,0.25482118,0.26840004,0.36411424184685454,0.27802482219751773,0.3160496,0.3212702,0.24582697,0.2326638,0.38833112,0.29923144,0.3394444
0.15595077,0.07441488,0.05429540057045994,0.1380863,0.17221415,0.24423757,0.033676952,0.09137505,0.16462108,0.112353206,0.08980408,0.04691881281512877,0.07231721,0.07597835,0.110818616649117,0.09411563558843643,0.14655787,0.12558538753512324,0.061006784,0.14777324,0.33545613,0.08158636,0.052640148,0.1401677784100667,0.10379935962006404,0.09985717,0.14793132,0.0716538,0.058545828,0.1413453,0.15857762,0.1226247
0.14187102,0.058614086,0.03136939986306001,0.10855745,0.13136733,0.22593644,0.029890567,0.055277765,0.160007,0.069051385,0.06359783,0.029288174757290487,0.046527,0.049888402,0.08898674533920471,0.06217875378212462,0.12502801,0.10455853627351218,0.041505873,0.11079082,0.31969145,0.04928586,0.032684587,0.12373236742394204,0.06742685325731468,0.07918884,0.1272369,0.04402736,0.029530823,0.12290672,0.1335212,0.11385011
0.2369067,0.12331396,0.06674794332520566,0.103035346,0.04542291,0.29846635,0.03550026,0.061461747,0.2567031,0.058739185,0.059560537,0.08626033517562011,0.11987752,0.10647982,0.12226986133619168,0.026021865397813457,0.044118583,0.0390450683427041,0.04086256,0.03724751,0.3791185,0.09477711,0.08629768,0.1937952016277121,0.10862051313794867,0.15067944,0.17933437,0.09325118,0.06413914,0.2130458,0.14709195,0.19774044
0.50336987,0.4180923,0.32560970743902923,0.34160906,0.22749919,0.5493452,0.24325424,0.24419785,0.51463765,0.2540843,0.30478606,0.35931780155906806,0.36512306,0.35652438,0.39260568355634107,0.26356083364391664,0.25456315,0.20731671243900274,0.31747547,0.25539497,0.5906589,0.36948413,0.3753144,0.45209004712540285,0.38402804159719583,0.40869308,0.41214558,0.3518325,0.34927654,0.48381263,0.40344214,0.42883414
0.16020337,0.07418531,0.0398208010179199,0.120632485,0.12734485,0.25197035,0.032158554,0.07030475,0.16843027,0.087730646,0.07736537,0.041815536508932195,0.08113131,0.058061898,0.11903928714235723,0.06702145329785467,0.08543351,0.08751333525080011,0.043288678,0.09352872,0.3459967,0.060407385,0.047725283,0.14203165852189953,0.08169724683027531,0.10226439,0.15624352,0.04740952,0.04091668,0.15425262,0.13815832,0.119045496
0.11928993,0.06751092,0.08278323172167681,0.11062093,0.23039657,0.13390008,0.15640229,0.20143336,0.16185138,0.14610744,0.08060163,0.0989333299359998,0.075727075,0.046773583,0.062389258743355526,0.16875059312494067,0.29085755,0.2888830473329828,0.090305805,0.2004861,0.24100998,0.019295901,0.02875162,0.058723460523407635,0.02834808516519148,0.04148366,0.06948255,0.025416434,0.020153522,0.06736283,0.11508685,0.13390404
0.26775554,0.19006811,0.15748143425185657,0.018448249,0.07468015,0.13248207,0.29438746,0.25046575,0.3660597,0.11419809,0.05104333,0.33009059980543604,0.18175754,0.14270127,0.013779208826752529,0.14374341562565843,0.24286973,0.28539141712348504,0.13158286,0.09024289,0.18501869,0.023068845,0.061868705,0.07442933446576007,0.05237391076260892,0.04437745,0.04338527,0.032923535,0.037003204,0.13109335,0.03144087,0.30033058
0.2842166,0.17810169,0.13419485658051433,0.17480658,0.06917697,0.38666123,0.08169666,0.051886976,0.29127425,0.114810586,0.12512541,0.11624874697492482,0.14185715,0.15288237,0.22010043320602599,0.12065138193486179,0.11163941,0.07315415438924927,0.1288493,0.12649164,0.44174293,0.16855311,0.17023632,0.2544146352648781,0.19480103051989694,0.21645091,0.24151364,0.15960662,0.15133382,0.26689547,0.23765859,0.225501
0.28980172,0.20551075,0.14464706553529344,0.026023567,0.038823366,0.1871144,0.24054605,0.18709296,0.347078,0.09564018,0.031689763,0.2859076471544589,0.1501266,0.14751393,0.03965978537958712,0.09176655682334431,0.17944467,0.20352108221126494,0.125956,0.05251646,0.22988851,0.054361194,0.082537316,0.11793894307633658,0.07289148271085173,0.07704586,0.08451934,0.053814217,0.0502882,0.172232,0.05966948,0.2740901
0.2023225,0.10498889,0.06158027884197211,0.11174144,0.10054606,0.27157685,0.0203619,0.08727306,0.20905288,0.073800445,0.073278606,0.05047506302850378,0.10240169,0.088369876,0.10472138628328319,0.040182915981708395,0.052215308,0.05354461321267679,0.030157954,0.06954414,0.36539516,0.074259356,0.06168536,0.17947910076874607,0.09788408021159198,0.13102897,0.1621318,0.07588668,0.05824718,0.18455246,0.1408034,0.15115711
0.22345302,0.10985565,0.06450129354987064,0.091821745,0.05739963,0.27993172,0.03451991,0.07151699,0.24368723,0.051557124,0.042501837,0.061516929691015784,0.10071696,0.09232047,0.0983016698981002,0.01914948008505199,0.027264118,0.038178922290735336,0.02253279,0.034142017,0.35929158,0.06816207,0.07264408,0.18677571120654266,0.08659609134039085,0.13295244,0.15789258,0.08252792,0.055424362,0.19266167,0.13460124,0.17353249
0.25083852,0.15275465,0.08259961674003832,0.03649874,0.032701075,0.21571244,0.11649057,0.116396666,0.29078168,0.038777053,0.018098146,0.16610672996640383,0.12035155,0.10274863,0.04848923090935386,0.032804576719542324,0.102938324,0.1095107265706436,0.063224375,0.020790458,0.27609918,0.04934421,0.05943995,0.1330818879849133,0.053051659694834025,0.09243095,0.105136186,0.05072163,0.0386004,0.17406335,0.08339992,0.22612755
