har,nlan,telonuse,t03,t09,t10,t11,t12,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t08,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,MI_size_D_t15,MI_size_D_telonuse,MI_size_D_har,MI_size_D_ifc,effort_D
0.72115046,0.24536172,0.022766426,-0.29938623,0.53727597,0.6357105,0.19730553,0.5445034,-0.017067593,-0.020570606,-0.06959963,-0.07306575,-0.01843634,0.07565176,-0.009847236,0.064417854,-0.091560215,-0.22598475,0.09084186,0.027150214,0.10468649,-0.103217766
0.8712632,0.23658745,0.1617599,0.4321904,0.84486306,0.63450456,0.46997443,0.5925641,0.015548401,-0.038947448,-0.044748984,-0.012133669,-0.00063506514,0.13809103,0.052905586,-0.017038155,0.09361227,-0.16134556,0.19574459,-0.059923586,0.14456323,-0.004641682
0.9219097,0.37177855,0.28155744,0.62503976,0.99092185,0.7397388,0.64460444,0.63720745,0.077662215,0.01216739,-0.021143183,0.048458908,0.056533396,0.2197688,0.12852024,-0.003532865,0.16442895,-0.11795309,0.25854805,-0.041707803,0.24305703,0.06145157
0.8497498,0.2592706,0.17361435,0.25800055,0.7562285,0.66159153,0.44446683,0.5928449,-0.011740807,-0.04916612,-0.050119597,-0.055403702,0.0061167777,0.10039222,0.015034072,0.031040348,0.075559735,-0.18561608,0.15205407,-0.007894713,0.11719812,-0.010577783
1.0003946,0.360819,0.23626038,0.6826348,1.0796015,0.7954593,0.6610505,0.6637611,0.07145729,0.0048439056,-0.002278164,0.06853047,0.036199577,0.25493318,0.14862287,-0.024398845,0.16371253,-0.13541928,0.2863195,-0.05281912,0.30001345,0.065463014
0.9972319,0.799657,0.58674955,0.5424718,1.0938386,0.9824868,1.0639081,0.6842476,0.20903063,0.19267978,0.16596326,0.22487734,0.28812027,0.39229134,0.2702939,0.175688,0.28956357,0.09523946,0.42814878,0.14723134,0.384417,0.15063122
0.73787755,0.17687452,0.03048176,0.20268488,0.6622464,0.54211396,0.24158129,0.52023286,0.023026153,-0.0064484803,-0.076673016,0.010387143,-0.04069929,0.19424395,0.04335421,-0.089788064,-0.039451487,-0.17896692,0.20229045,-0.07304564,0.12984695,-0.07621431
0.98398364,0.48902512,0.31804162,-0.22078517,0.8082345,1.0102012,0.5461044,0.7844267,-0.059106763,-0.036127187,-0.020069715,-0.09563665,0.042678848,0.06566142,0.010972291,0.20863883,0.0682798,-0.22976011,0.10399462,0.15800558,0.1587503,-0.009389013
0.7977199,0.30187693,0.1731258,0.2880725,0.76338345,0.6907747,0.44997504,0.5924305,0.023232732,-0.049172476,-0.052441232,-0.02919716,0.007161081,0.1207402,0.049579304,0.034877487,0.07433677,-0.17286688,0.14784934,-0.012528781,0.12830442,0.013551492
0.60982686,0.115712196,-0.09601921,-0.10909919,0.4180095,0.3971449,0.009162091,0.45594728,0.010158684,0.0019972483,-0.09160391,-0.03987095,-0.022219248,0.1295262,-0.022002662,-0.071829885,-0.111362964,-0.16366959,0.091856286,-0.08080453,0.092626005,-0.13254768
0.65093344,0.14063795,-0.23285484,-0.60143596,0.28358635,0.42832237,-0.25557172,0.53580844,-0.0024872832,0.05589402,-0.11115641,-0.03710209,-0.0036205463,0.16722023,-0.028448055,-0.07788831,-0.24432518,-0.13464907,0.07086697,-0.09867145,0.124797665,-0.24839544
0.7925186,0.17681414,0.076833956,0.32871473,0.7535334,0.57820606,0.36048397,0.551264,0.012678921,-0.036414478,-0.062431477,-0.02616961,-0.023106707,0.13168661,0.030648481,-0.03905551,0.04208711,-0.18696228,0.16820453,-0.06831837,0.12607868,-0.025871607
1.0232987,0.64205205,0.523329,0.62887174,1.098957,0.88384825,0.9248337,0.6756402,0.13682048,0.08366724,0.047686197,0.12883353,0.1857816,0.31970403,0.19986404,0.092178255,0.235543,-0.0042918436,0.36401266,0.046234153,0.34298873,0.1113111
1.2616527,1.6090775,0.44175476,0.5863221,1.5629327,1.7988245,2.0299535,1.0537958,0.6154099,0.7945691,0.8565793,0.79843074,0.9889034,0.92848456,1.0080422,0.6446205,0.7589652,0.7364406,0.7657373,0.4997025,0.8996654,0.4239682
0.8298074,0.20923372,0.110973455,0.35505268,0.7851166,0.60576147,0.41447496,0.56727993,0.0040373467,-0.042763088,-0.05968052,-0.03565514,-0.0069116782,0.12244486,0.029082473,-0.018504124,0.06582607,-0.1845965,0.16804206,-0.053969275,0.12701954,-0.010449786
0.8787422,0.4012584,0.26788962,0.5812314,0.93858457,0.7230456,0.6367125,0.6207462,0.0876594,0.023062108,-0.0011560284,0.061561976,0.066321984,0.23014364,0.13169546,0.0063485075,0.15085617,-0.09589108,0.2504523,-0.021503389,0.24145807,0.0562474
1.2016349,0.5631059,0.36988434,0.8785401,1.4461967,1.1131223,0.97991323,0.8390949,0.17112686,0.109536104,0.099150576,0.22452523,0.14078483,0.40818098,0.32177743,-0.019866021,0.30193147,-0.086870715,0.47526842,0.0038681757,0.51337975,0.14897457
0.84519255,0.28843448,0.17870055,0.15079555,0.75901115,0.7322307,0.4539914,0.60654396,-0.01771972,-0.06039214,-0.05916746,-0.062596604,0.0007614903,0.09397988,0.021657493,0.060279727,0.059957583,-0.21793139,0.1420929,0.02068694,0.11558397,-0.0016697496
1.0313923,0.3747133,0.22290868,0.7342065,1.1768968,0.87160015,0.71198636,0.72413033,0.09855324,0.008183523,-0.00072710216,0.11063959,0.046179697,0.27729654,0.20322768,-0.051917475,0.18833117,-0.16881114,0.34089178,-0.046617296,0.30789053,0.09566859
0.89582807,0.4273929,0.2702506,-0.098449536,0.7514961,0.893021,0.49201137,0.7057942,-0.043563712,-0.046951883,-0.029569862,-0.08705127,0.02695408,0.0639517,0.012402035,0.1626416,0.0676046,-0.21102506,0.101958975,0.11420794,0.13732505,-0.009235095
1.0065594,0.6273117,0.526348,0.45709324,1.0980825,1.0223433,0.82799965,0.7789144,0.100706056,0.035350572,0.07665182,0.12778056,0.09189087,0.28632975,0.20588048,0.07523891,0.24517153,-0.06206084,0.36798748,0.07667546,0.33329165,0.08181757
0.641466,0.10123877,-0.09940326,-0.08442913,0.4629059,0.4397073,0.039540995,0.48031914,0.0041047186,-0.0107434215,-0.10390668,-0.06113174,-0.024308112,0.114968956,-0.025839573,-0.05935855,-0.09215659,-0.19784452,0.09321307,-0.07395658,0.08401352,-0.1140514
0.85973656,0.29935747,0.23160315,0.2685766,0.7720764,0.6773694,0.49434048,0.5961401,-0.005160574,-0.045652334,-0.04776825,-0.055424973,0.026076194,0.10278331,0.022607453,0.049754795,0.083445355,-0.16786762,0.16037308,0.0022077803,0.1275376,-0.0028862283
0.91702163,0.42772534,0.25954852,0.5909069,1.0020669,0.78191495,0.69754976,0.6212129,0.10755373,0.049555458,0.025025733,0.10380001,0.08314792,0.28041857,0.17203511,0.017248832,0.16769804,-0.086177245,0.29449677,-0.01938384,0.317822,0.06537379
0.7054192,0.15329462,-0.34645137,-0.70916486,0.2735703,0.46155125,-0.40134403,0.6473247,0.0035585538,0.08689138,-0.09975031,-0.01196149,0.011985503,0.20557629,-0.0043175407,-0.1252452,-0.28868145,-0.092845425,0.10327922,-0.1331481,0.16769263,-0.30031836
0.97337306,0.25455165,0.15578881,0.5815351,1.0374645,0.78473574,0.57612675,0.66050506,0.047458883,-0.03538379,-0.028144224,0.04930942,0.000952553,0.22281078,0.13250609,-0.058604557,0.12779073,-0.18869151,0.28247833,-0.06695953,0.2287507,0.040755153
0.8720683,0.4850264,0.37168863,0.52494204,0.97188145,0.8252429,0.69843155,0.6537053,0.107445255,0.028429985,0.009200111,0.082216635,0.094784886,0.24015594,0.15563037,0.05466533,0.20221041,-0.060840573,0.28116047,0.018187642,0.25095776,0.06125848
1.0033311,1.0273035,0.5020355,0.5680268,1.1937246,1.2026877,1.3454806,0.77160114,0.33629093,0.39462587,0.3757513,0.39769778,0.5059877,0.57120717,0.513624,0.30892217,0.4404952,0.30728453,0.51192975,0.25090244,0.55483824,0.23225704
0.8907426,0.3106464,0.22283253,0.5564964,0.9184616,0.67776704,0.5612043,0.61079776,0.056809194,-0.010516754,-0.030419586,0.024160769,0.032044552,0.186185,0.10221258,-0.007697176,0.13326205,-0.12990102,0.22039942,-0.046322983,0.20096315,0.0427638
0.76338214,0.23790805,0.07737739,-0.06685605,0.60226643,0.654003,0.29214698,0.5696259,-0.030702878,-0.04433173,-0.07369929,-0.08620119,-0.012449332,0.072557956,-0.020024206,0.06273067,-0.019538416,-0.23238634,0.09029189,0.027357083,0.095889166,-0.043356355
0.5998894,0.124016345,-0.10637605,-0.17204687,0.37589777,0.3705519,-0.04209947,0.45370167,0.0030141808,0.021077383,-0.095286176,-0.027551372,-0.02375514,0.13730556,-0.025604839,-0.076027185,-0.14265221,-0.13672543,0.08836143,-0.08740376,0.09642399,-0.15692917
0.6284462,0.15364619,-0.1742072,-0.5367964,0.30136672,0.4262812,-0.1707919,0.503009,0.00057057664,0.03762098,-0.10922882,-0.038387492,-0.015944533,0.14769265,-0.030877762,-0.057922963,-0.21752158,-0.14794484,0.0732701,-0.08029485,0.113882996,-0.22943988
0.8074911,0.26163805,0.13326755,0.38320106,0.7688177,0.5956126,0.42428663,0.55778533,0.011455335,-0.04326438,-0.05286948,-0.021385994,-0.0019732304,0.12785186,0.049692493,-0.01536396,0.07131246,-0.16521159,0.14989616,-0.0441549,0.13057329,0.0037533008
0.8921165,0.39027265,0.246497,-0.034492694,0.75186914,0.8485283,0.48154882,0.6862853,-0.039294217,-0.041770753,-0.037498377,-0.07635238,0.011755999,0.075381994,0.010792617,0.1379655,0.06343125,-0.21454246,0.117917106,0.09754437,0.13061045,0.0013022721
0.9779829,0.47411,0.40034425,0.6005018,1.023221,0.7627498,0.7510658,0.6355067,0.07772224,0.009177574,-0.019717801,0.05991848,0.09003899,0.23419417,0.14376682,0.021628834,0.16443457,-0.09010933,0.29951233,-0.008465804,0.25901684,0.07161117
1.1207404,1.4788631,0.23243776,0.47200504,1.3591548,1.6285801,1.8058963,1.0126977,0.5761864,0.7129129,0.8158777,0.71871114,0.9132515,0.8163599,0.9461536,0.61015236,0.7172705,0.6596261,0.654193,0.49526855,0.8172266,0.39950433
0.9864737,0.32534483,0.19429497,0.6435157,1.0491985,0.78256655,0.6254822,0.6721494,0.07372537,0.0011470085,-0.0043020695,0.064035594,0.023290463,0.25159073,0.14376558,-0.031313255,0.15647799,-0.14941972,0.2685352,-0.054184493,0.27971736,0.057621203
0.8340324,0.2211224,0.13842222,0.41278705,0.8417642,0.6433325,0.45225343,0.5573565,0.03193535,-0.029966831,-0.049241148,0.004944468,-0.010269286,0.17132123,0.068669304,-0.044506963,0.065385684,-0.1699538,0.22176386,-0.061377313,0.15949671,0.0023131296
1.1444801,0.629622,0.4454676,-0.34828776,0.9208696,1.2277704,0.6570282,0.92808586,-0.074868426,-0.025258943,0.0052889436,-0.0959461,0.07234681,0.08236851,0.037508596,0.2884842,0.09235826,-0.23460472,0.094135806,0.21667066,0.20009804,-0.00077678636
0.9299557,0.7194158,0.423778,0.56800884,1.0561149,0.94989216,1.006246,0.68668973,0.19971637,0.19138785,0.14358318,0.20658894,0.28292578,0.39155936,0.30166373,0.14708662,0.28782997,0.11274415,0.38576978,0.10168624,0.4093632,0.1248788
0.6407376,0.12970233,-0.14609255,-0.24472392,0.40574145,0.4483649,-0.08205906,0.5182813,0.010269411,0.028820466,-0.10068399,-0.011009036,-0.028504476,0.17692639,-0.009353227,-0.10908982,-0.17850052,-0.14869988,0.14611174,-0.09966944,0.116584845,-0.19159198
0.8658454,0.29407024,0.22142978,0.22244075,0.7644069,0.70341563,0.4853209,0.6063914,-0.008689757,-0.051179603,-0.050168138,-0.06487943,0.024517812,0.097836874,0.02080189,0.065634295,0.08326866,-0.17980355,0.15247157,0.009587858,0.123193115,0.00077522174
0.87825865,0.25550124,0.18817304,0.42213333,0.8385082,0.62794405,0.48720783,0.58796835,0.010564499,-0.036584552,-0.04277381,-0.018690422,0.012591634,0.12818602,0.048182886,-0.010751335,0.09488781,-0.15238592,0.1953226,-0.051801648,0.13906276,-0.006313883
1.0241091,0.31486338,0.19330285,0.6893977,1.1292187,0.84282863,0.65539366,0.69556445,0.07131393,-0.022157725,-0.0051945373,0.08108124,0.021554485,0.25322714,0.17777234,-0.056780074,0.16897868,-0.17919925,0.31714204,-0.056670446,0.27368945,0.0735218
0.86824566,0.22220327,0.12114027,0.4902948,0.89528656,0.6727547,0.49126846,0.5858649,0.03885998,-0.022474889,-0.048788086,0.004457906,0.006848946,0.17894192,0.08361672,-0.04644008,0.08973557,-0.17871147,0.23564944,-0.06060006,0.17441484,0.020676948
0.90594834,0.29639542,0.19918627,0.5467802,0.92328936,0.699458,0.55686903,0.6305743,0.05266774,-0.015731111,-0.04264685,0.014644455,0.02307244,0.1782405,0.08948046,-0.011078773,0.1275538,-0.15313166,0.2133745,-0.05467708,0.1869452,0.044467367
0.90946347,0.25193995,0.16083214,0.4352326,0.86283356,0.6643916,0.49362788,0.5938845,0.0023110807,-0.040103134,-0.04104089,-0.021046605,0.0013499595,0.14534229,0.051561337,-0.012309708,0.09814769,-0.16744669,0.1983242,-0.05065899,0.1716457,-0.004174102
0.9642381,0.56965494,0.46388927,0.63637185,1.0588574,0.8333543,0.8424258,0.6545219,0.11697169,0.049636383,0.013014264,0.097043514,0.1415815,0.28229168,0.18217278,0.05341069,0.21093597,-0.042133387,0.32525605,0.007690098,0.3031357,0.08833503
0.9551641,1.152218,0.26555997,0.38505045,1.1311042,1.3361225,1.4507028,0.8045567,0.43818873,0.56625247,0.6093958,0.5264187,0.68502814,0.6570579,0.6853057,0.49041626,0.52295434,0.47223914,0.53875947,0.38125035,0.6065262,0.30158344
0.61484003,0.11410944,-0.11265187,-0.2026915,0.38100624,0.39786103,-0.037161686,0.4644223,-0.002873879,0.0041133687,-0.100945935,-0.042516798,-0.024372276,0.12741028,-0.035544734,-0.07720433,-0.13943936,-0.16391134,0.09112418,-0.085143656,0.09141576,-0.1556952
0.89485615,0.37112376,0.23303145,-0.023861494,0.75470036,0.84351116,0.47716862,0.677578,-0.0435371,-0.05428057,-0.04735464,-0.083213225,0.015815597,0.079974994,0.011882838,0.12588732,0.059739176,-0.2235999,0.11275515,0.0799924,0.13078266,-0.0049256943
0.879574,0.24481343,0.17065911,0.40438193,0.84805626,0.64897007,0.48035353,0.6012794,0.013843384,-0.0452051,-0.046835046,-0.018435514,-0.006200373,0.1319166,0.054326054,-0.014591012,0.10109773,-0.16350046,0.1942916,-0.058665786,0.14030467,-0.010946203
0.8469631,0.20693049,0.11481383,0.40952143,0.8564304,0.66455376,0.42803165,0.5932475,0.031169808,-0.034854785,-0.053056978,0.013360042,-0.03148519,0.16655108,0.06600939,-0.053635318,0.07182063,-0.18898068,0.21682085,-0.07181023,0.15977383,-0.0012296885
0.915302,0.39442447,0.23696052,0.12296573,0.8837367,0.90330356,0.5338065,0.68295664,-0.018881056,-0.049498387,-0.035112448,-0.03409814,0.003946282,0.0986484,0.0668274,0.08199009,0.09320192,-0.23316826,0.17053968,0.059431944,0.16237246,0.025172524
0.6952482,0.14714804,0.0051094927,0.11250414,0.57408154,0.46471596,0.17521153,0.4695611,0.00063406676,-0.018005464,-0.07958206,-0.020323183,-0.03271218,0.14178234,-0.00077040493,-0.07494961,-0.054226752,-0.16869184,0.15373085,-0.080169365,0.10822063,-0.09275642
0.97353524,0.5409009,0.38205814,-0.14598596,0.83296263,1.0143553,0.59606093,0.7719898,-0.03977978,-0.04215309,-0.009991474,-0.08281548,0.04863365,0.08445567,0.031123996,0.20599703,0.08989316,-0.20542304,0.1210468,0.14121604,0.16952007,-0.0085024275
0.9219189,0.39372656,0.29068476,0.06595069,0.79920805,0.82586473,0.5461371,0.66286725,-0.013939481,-0.04138651,-0.025413077,-0.06140519,0.03749284,0.09833674,0.030234832,0.121627435,0.0849639,-0.19218029,0.1543146,0.08541189,0.16727203,0.013911106
0.9308534,0.72952414,0.55762625,0.27110282,0.9983374,1.011182,0.88268393,0.71115714,0.14332487,0.115110636,0.1445066,0.1652159,0.21407382,0.31068143,0.21868208,0.19418934,0.268752,0.023846604,0.37559384,0.17339641,0.35043842,0.06250277
0.7538311,0.25172272,-0.044486694,-0.56440586,0.4637535,0.6426719,0.056144662,0.5779475,-0.0313893,0.00749494,-0.09020727,-0.07929894,-0.0077157803,0.081159666,-0.023454804,0.06203092,-0.16239284,-0.22125953,0.06999932,0.00426108,0.12007482,-0.16724211
0.8201643,0.47785673,0.24114808,0.54371643,0.901494,0.75583714,0.7277112,0.5996189,0.15861207,0.11832516,0.08718645,0.14365803,0.13986915,0.3018845,0.21284212,0.07493545,0.19434032,-0.011977285,0.28620026,0.037223175,0.31063762,0.07669182
0.6632918,0.13402447,-0.06342476,-0.026532993,0.49734583,0.4500282,0.056743935,0.491004,0.011004321,0.0053926148,-0.091772445,-0.006877128,-0.036770448,0.17052574,0.0022752788,-0.0816268,-0.11180635,-0.15467682,0.14861494,-0.083855525,0.108762994,-0.13290966
0.86847454,0.39900482,0.31249085,0.09130025,0.77407086,0.8022119,0.53960365,0.6352166,-0.015513729,-0.04649349,-0.041513983,-0.073548414,0.03593035,0.09379101,0.025158476,0.111062884,0.09280485,-0.18088952,0.15831149,0.059124038,0.14488979,-0.007401049
0.8258219,0.29691392,0.21540217,0.4248028,0.8324836,0.6305737,0.5147263,0.5530481,0.042127606,-0.023290645,-0.044886515,0.004255319,0.017850142,0.16950837,0.077906385,-0.015364196,0.08055228,-0.14667541,0.21650115,-0.056622732,0.17693728,-0.0027963147
0.99844795,0.33459666,0.14997882,0.57839537,1.0766739,0.8293928,0.5689131,0.6985845,0.08677116,0.013253912,-0.038456917,0.09829627,0.025878616,0.29903868,0.19211228,-0.0947112,0.10306187,-0.17237025,0.3324364,-0.07341272,0.28996426,0.0071955994
0.97893775,0.5643861,0.26151082,0.6425834,1.1031986,0.9436286,0.8996092,0.7237932,0.21045265,0.19706163,0.16599473,0.23275402,0.2077961,0.4167351,0.3063499,0.08274233,0.2745688,0.0088167265,0.3873937,0.057620946,0.46117052,0.12206707
0.9183893,0.30790365,0.2447599,0.51331556,0.90042275,0.66497785,0.57771707,0.5968994,0.033991873,-0.01869538,-0.041223858,0.0011532251,0.039102107,0.16937208,0.07703334,0.005026191,0.119108945,-0.14008893,0.22239706,-0.042956408,0.17912231,0.031174943
0.82439274,0.25627184,0.1308485,0.44910815,0.81304604,0.63445675,0.45600608,0.57988197,0.04570266,-0.016925137,-0.051462054,-0.0020648744,0.0045538656,0.15900633,0.066042036,-0.033946384,0.078314364,-0.16090776,0.18547736,-0.062751815,0.16258292,0.013929985
0.6480295,0.13695405,-0.25639215,-0.52378553,0.2834003,0.41286072,-0.29023474,0.5593221,-0.001036182,0.06465936,-0.09883042,-0.013216054,-0.0053340346,0.18264435,-0.015816221,-0.1108471,-0.25464633,-0.09493491,0.09759405,-0.12158838,0.14156902,-0.25774306
0.82475597,0.66975486,0.3766378,0.39151752,0.91038966,0.88853645,0.89692473,0.5987943,0.21224211,0.20799226,0.20394143,0.21246868,0.27199537,0.37369666,0.28223202,0.20274007,0.27579784,0.098598495,0.3537968,0.15757021,0.36060157,0.11165907
0.8844174,0.35505468,0.2889114,0.46336767,0.88416964,0.68277234,0.5879043,0.5981234,0.044176884,-0.018263698,-0.030568356,0.008723814,0.033497132,0.17221346,0.09001927,0.010914995,0.12550898,-0.11976892,0.23321867,-0.038711976,0.18922374,0.020362124
0.9928216,0.48049507,0.27246654,0.6780103,1.1270956,0.89418286,0.8151661,0.7013333,0.16301797,0.10957657,0.07660768,0.16977988,0.14588256,0.35878462,0.24978222,0.023106556,0.23772262,-0.055635557,0.35652295,0.01614798,0.40033203,0.10554946
0.8580071,0.259129,0.18008624,0.40128717,0.8171855,0.6265875,0.47906768,0.5799161,0.009348858,-0.038760256,-0.047758717,-0.025365831,0.007183071,0.123221986,0.041000713,-0.0051742997,0.09059274,-0.15936965,0.18678401,-0.050470557,0.13414118,-0.0065657124
0.96039546,0.54336005,0.4531126,0.59412926,1.0111985,0.800615,0.80228275,0.62805563,0.10039613,0.034133386,-0.002413828,0.07743713,0.12091191,0.2550434,0.14705765,0.045968655,0.17936951,-0.058985364,0.30663234,0.004000852,0.2666334,0.075023815
0.8865397,0.43506995,0.39525688,0.25217983,0.85855716,0.8161184,0.59665555,0.6361153,0.025285551,-0.0416314,-0.046331964,-0.03212044,0.028434806,0.13623714,0.06369674,0.083474815,0.12843019,-0.14116609,0.18877104,0.021899836,0.15930757,0.010908172
0.8882252,0.26565298,0.16048115,0.50125724,0.9097516,0.68500257,0.49545717,0.61144453,0.04457135,-0.029465623,-0.033759378,0.02995367,-0.006165998,0.19481015,0.092169404,-0.046203904,0.09591091,-0.159819,0.23925151,-0.0644909,0.20247535,0.013325874
0.9642215,0.2447826,0.1571147,0.5035568,0.97714216,0.74259806,0.54608357,0.64080507,0.03228369,-0.041223086,-0.030570405,0.02754438,-0.0069996845,0.19528298,0.10560626,-0.038969107,0.11408,-0.18381254,0.24185552,-0.066033065,0.20773667,0.010260481
0.8471605,0.3327334,0.1422646,-0.20081872,0.6822628,0.8156051,0.36898863,0.6616898,-0.037682284,-0.037147656,-0.04589926,-0.079863586,-0.011347976,0.06660035,-0.0015893765,0.11756699,-0.016470576,-0.2407414,0.112710714,0.077794835,0.1196219,-0.0463728
0.98215693,0.5634215,0.43872866,-0.13662067,0.846616,1.0291531,0.6304122,0.77467746,-0.033482123,-0.027969211,-0.0027530715,-0.070115715,0.064914316,0.103158765,0.03319817,0.22593665,0.11130226,-0.18542066,0.15005864,0.16897868,0.17374617,-0.014424743
0.8708576,0.461048,0.37779242,0.37326014,0.91664386,0.8189268,0.662433,0.63549095,0.062590934,-0.008448786,-0.013129368,0.027428746,0.07838768,0.19227427,0.106233045,0.07203012,0.16257124,-0.1197845,0.25805947,0.037137154,0.22280866,0.03315504
0.8506621,0.31682885,0.20351027,0.1368888,0.75228304,0.7560872,0.4586962,0.6230388,-0.021218244,-0.054227285,-0.054881584,-0.064733095,0.010503318,0.09305653,0.023505338,0.07933685,0.07302509,-0.20673671,0.1343084,0.033002026,0.1251323,0.006194204
0.91872704,0.39768133,0.30011663,0.63147765,1.0056845,0.7531247,0.6755959,0.63435227,0.08481118,0.01800362,-0.0058326684,0.06566033,0.068503484,0.24182387,0.14596422,0.0052675237,0.16453134,-0.11173184,0.27199304,-0.03158376,0.26347297,0.06231369
0.94417673,0.5368865,0.38980144,-0.1412656,0.81388146,1.0133531,0.57764435,0.7493776,-0.039854724,-0.043719023,-0.012833424,-0.080080815,0.054537877,0.09486889,0.042047005,0.20748559,0.10186967,-0.19737704,0.11242384,0.1454294,0.16303642,-0.008844193
0.9679333,0.66045535,0.25368893,0.5917489,1.0975705,0.9848041,0.95470446,0.7383829,0.2562224,0.25395364,0.25252596,0.27787486,0.29368663,0.45292637,0.36852032,0.15118691,0.31226164,0.09637447,0.40450585,0.12883584,0.4847361,0.16217336
0.96726114,0.47285444,0.3164632,-0.17118427,0.7993051,0.98817533,0.53185266,0.77214175,-0.062582016,-0.048034552,-0.029639997,-0.102347344,0.034646347,0.06444476,0.013373345,0.20095599,0.07408346,-0.22260885,0.09395349,0.137246,0.15064807,-0.004753791
0.88365096,0.444698,0.30030805,-0.034641087,0.756964,0.87283146,0.5187125,0.6891071,-0.023748782,-0.04576796,-0.02459738,-0.08050649,0.027958445,0.07314318,0.01666741,0.15239877,0.07748197,-0.19187602,0.12051505,0.099105254,0.1425143,-0.0014378987
0.86439735,0.27688044,0.20111714,0.29038775,0.7847016,0.6766048,0.48229074,0.59490764,-0.00056643784,-0.05045283,-0.051704578,-0.048128076,0.0076724887,0.11343902,0.026715688,0.03052235,0.08079994,-0.18113549,0.16989717,-0.01767547,0.13057926,-0.0020287298
0.8744702,0.2514814,0.17088959,0.41403648,0.8231359,0.63417315,0.4799428,0.5940273,0.006452184,-0.037561253,-0.05247458,-0.03232208,0.017105918,0.1257759,0.039325118,0.0028220452,0.09684721,-0.1639157,0.1763013,-0.03807227,0.13371883,0.008341927
0.75391763,0.19212711,0.07975591,0.2813165,0.7095406,0.5520831,0.34082708,0.5279322,0.014497228,-0.035753626,-0.06269643,-0.032026257,-0.021738246,0.113319784,0.02228554,-0.03891897,0.024597432,-0.17995039,0.15230021,-0.066871375,0.11475412,-0.036933392
0.8941896,0.27199957,0.19068432,0.49293634,0.8938314,0.68080777,0.5278081,0.6157572,0.037242755,-0.030609705,-0.04493084,0.0034186002,0.01086827,0.16213991,0.075976595,-0.006890105,0.118722096,-0.15633842,0.20988217,-0.057147916,0.17070526,0.029435404
0.80326337,0.22320732,0.09290935,0.18863177,0.7249419,0.64074844,0.36123958,0.5668104,-0.0050459877,-0.040908385,-0.05298654,-0.03430284,-0.033471946,0.10986732,0.016115192,-0.0040513054,0.0288211,-0.21533939,0.15610117,-0.019558214,0.11965317,-0.022131734
0.88858706,0.19774836,0.094293594,0.41845086,0.889737,0.6945112,0.44112533,0.6094003,0.033166632,-0.032584805,-0.06064926,0.023362398,-0.034445982,0.20083956,0.08437854,-0.072925776,0.061063726,-0.2106899,0.23974316,-0.08046839,0.18388979,-0.0069594346
0.87748146,0.23454243,0.13307816,0.4578744,0.88157403,0.6732636,0.45359036,0.5987392,0.03469616,-0.030759528,-0.043603994,0.022053644,-0.02227293,0.18375129,0.07762453,-0.054732982,0.07740262,-0.17900158,0.22589158,-0.07519233,0.1857886,0.0018234476
0.9154451,0.29988903,0.20698044,0.54196304,0.9300306,0.70032907,0.5719549,0.6231433,0.04849251,-0.01479113,-0.039192088,0.01574628,0.023416284,0.18387736,0.09215957,-0.009525774,0.12604707,-0.15036735,0.22117905,-0.053570393,0.19638877,0.041786812
0.8677219,0.55960083,0.25858948,0.57254505,0.96801555,0.83367497,0.8320866,0.6372843,0.1949661,0.17299739,0.14375958,0.19957776,0.1960864,0.36469007,0.26976296,0.10337587,0.24028094,0.020996563,0.33302882,0.0817773,0.39256904,0.112530805
0.8873205,0.3866094,0.26745176,-0.026435394,0.74345475,0.83361506,0.49316755,0.66777235,-0.039197642,-0.05006224,-0.040688835,-0.09122151,0.028501153,0.07196325,0.00781464,0.14041358,0.07205872,-0.20734665,0.11690761,0.08938323,0.12605272,-0.0073270425
0.61916125,0.14381881,-0.111554176,-0.33146617,0.37840036,0.43555737,-0.039824463,0.47423363,0.000693921,0.013381904,-0.101937674,-0.042006798,-0.020769376,0.12372825,-0.029642563,-0.04248324,-0.1596865,-0.17191342,0.08070338,-0.06438133,0.09742732,-0.16974837
0.86132896,0.29041648,0.20460941,0.46505395,0.84089136,0.62898153,0.5092934,0.5898532,0.026616035,-0.028879203,-0.041229457,-0.006974415,0.025596127,0.14665368,0.06807184,0.0038391375,0.108328134,-0.13554096,0.18851526,-0.032433618,0.15083422,0.01784322
0.9003567,0.2996511,0.18689448,0.55384207,0.9565983,0.73517203,0.5615074,0.6322085,0.064784445,-0.022452459,-0.034159087,0.04170392,0.008632757,0.21173178,0.12015276,-0.042491093,0.11488396,-0.1699343,0.25556517,-0.06501837,0.21831596,0.043688215
0.96871716,0.48426384,0.37884858,-0.041050434,0.8510258,0.9875229,0.5795181,0.7576225,-0.026246507,-0.03882656,-0.019908253,-0.056612868,0.03496904,0.11082004,0.04015634,0.18230718,0.10281272,-0.19116747,0.14638637,0.1188854,0.1664746,0.008588202
0.82997596,0.23997647,0.13603511,0.43173078,0.84840876,0.65902805,0.46243182,0.55909735,0.045204993,-0.02497375,-0.053398345,0.020965163,-0.0093805995,0.20685403,0.09531741,-0.060626585,0.05778433,-0.17315522,0.23785472,-0.07118386,0.19798782,-0.009555243
