ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Resource_1,Resource_2,Resource_3,Resource_4,Dev.Type_0,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Effort
435,17518,9404,1221,0,2955,0,13580,0,0,3.1,4.0,3.1,4.0,14.0,54620,1,0,0,0,1,-8.055536,0.16106352,7.100073,-23.424633,-3.8957138,-8.089638,12.365107,-3.6590645,-7.4404655,1.2711668,-4.53985,54620
436,199,82,92,13,10,0,20,100,77,4.4,4.4,5.3,5.3,2.0,1049,1,0,0,0,1,2.5544486,1.2359073,-3.7436028,0.29071197,2.01404,1.1819407,-0.34559298,-2.4311912,0.44486308,-1.4802911,-0.4423666,871
437,2171,534,319,323,87,0,209,984,70,9.1,15.6,9.1,15.6,8.0,19699,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,19699
438,220,90,19,64,39,0,12,200,0,8.8,9.1,10.6,11.0,4.0,2325,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1930
439,1355,535,428,58,224,10,1255,0,0,5.5,6.0,5.5,6.0,26.0,7505,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,7505
440,374,170,4,88,126,10,398,0,0,0.8,0.8,1.0,0.9,2.0,363,1,0,0,0,1,15.722646,12.460826,-25.402775,5.431882,14.7906475,9.106941,-6.047335,-12.487744,3.5168495,-12.762487,-2.6715944,300
441,62,51,0,0,10,5,66,0,0,5.6,5.3,6.8,6.4,3.0,420,1,0,0,0,1,5.3616214,9.057579,-7.695692,0.96523535,1.2723253,-1.4850029,-1.4809968,-8.346076,3.5888762,-4.7652082,-1.3237219,349
442,311,11,217,3,36,57,324,0,0,6.6,6.3,7.9,7.6,6.0,2455,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2038
443,132,32,15,13,31,45,136,0,0,4.6,4.4,5.5,5.3,6.0,724,1,0,0,0,1,3.2314208,2.9025698,-4.675263,1.0713294,1.6779157,0.7115849,-0.33649588,-4.3398905,0.81135947,-1.9951409,-0.6685186,601
444,135,60,17,0,70,0,0,147,0,4.9,4.5,4.9,4.5,15.0,667,0,1,0,0,1,5.4563046,4.9694433,-7.945569,1.6278195,3.167713,1.5309701,-0.4209699,-7.517007,1.5728705,-3.701875,-1.08325,667
445,79,16,34,0,28,10,81,7,0,45.4,40.7,54.7,49.1,5.0,4319,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3585
446,155,75,28,10,29,0,14,128,0,12.4,13.5,14.9,16.3,4.0,2308,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1916
447,965,433,234,148,245,0,1060,0,0,3.8,3.4,4.1,3.7,30.0,3930,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3655
448,296,27,166,48,21,50,312,0,0,18.4,17.4,18.4,17.4,10.0,5432,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,5432
449,56,3,19,10,24,0,56,0,0,3.0,3.0,3.0,3.0,3.0,170,0,1,0,0,1,8.705915,12.771471,-12.518397,1.2830883,3.991941,0.6651329,-1.0843234,-13.37647,4.9510207,-9.523701,-3.154007,170
450,206,88,23,31,35,0,73,104,0,8.8,10.3,10.7,12.4,8.0,2196,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1823
451,651,104,385,16,49,27,581,0,0,5.5,6.2,6.7,7.5,4.0,4352,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3612
452,2323,804,332,0,947,240,636,1552,135,1.7,1.7,1.7,1.7,6.0,3981,0,1,0,0,1,41.41921,13.657687,-68.86068,-2.438412,45.20967,31.730015,-1.1937914,-41.85752,3.790803,-31.064337,-7.1283317,3981
453,146,46,0,50,41,0,44,93,0,13.6,14.5,16.4,17.4,6.0,2390,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1984
454,284,49,83,75,51,5,80,183,0,12.8,13.9,15.5,16.7,5.0,4393,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3646
455,249,47,26,80,84,0,237,0,0,15.3,16.0,15.3,16.0,9.0,3800,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3800
456,32,4,7,0,0,30,41,0,0,15.6,12.1,15.6,12.1,3.0,498,1,0,0,0,1,4.1666985,6.754025,-4.008406,1.5232772,-1.6423153,-3.3799684,-1.433891,-6.4775047,3.157497,-1.9847225,-2.094122,498
457,1908,401,1216,155,107,10,1889,0,0,14.2,14.3,14.2,14.3,48.0,27000,0,0,1,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,27000
458,253,56,149,0,24,24,76,177,0,6.7,6.7,6.7,6.7,7.0,1694,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1694
459,184,53,21,43,38,15,170,0,0,16.0,17.4,18.4,20.0,4.0,3393,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2952
460,76,60,12,0,0,0,0,72,0,4.9,5.2,5.9,6.3,1.0,451,1,0,0,0,1,7.22809,7.5406847,-9.839705,0.8324011,4.866846,1.1313316,-0.22298844,-9.898916,3.532157,-7.2016068,-0.91804695,374
461,276,108,5,75,56,0,177,53,14,1.1,1.2,1.1,1.2,4.0,300,1,0,0,0,1,10.775042,11.894742,-17.027472,1.5307664,9.256774,5.908643,-1.6694554,-13.959881,5.854272,-10.225433,-1.1173997,300
462,3471,1327,257,534,995,42,3155,0,0,2.2,2.4,2.2,2.4,17.0,7575,0,0,0,1,1,18.240356,26.734493,-27.620766,8.118896,13.529167,5.4895296,-10.437212,-13.465134,5.68809,-11.102709,-1.4754772,7575
463,380,67,103,77,98,20,365,0,0,8.7,9.1,10.5,11.0,9.0,4002,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3322
464,155,18,0,69,14,47,148,0,0,33.5,35.1,33.5,35.1,8.0,5196,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,5196
465,327,64,142,21,0,100,327,0,0,7.8,7.8,7.8,7.8,16.0,2566,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2566
466,193,82,80,50,14,0,41,182,3,8.7,7.5,10.5,9.0,5.0,2031,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1686
467,1108,279,20,314,273,30,916,0,0,22.6,27.4,24.3,29.4,6.0,26940,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,25054
468,363,168,10,92,77,5,0,352,0,0.3,0.3,0.4,0.4,10.0,141,1,0,0,0,1,16.500408,14.249389,-25.459015,-2.2905557,17.68866,8.398914,3.4652267,-26.00541,10.157403,-19.900314,-5.8429384,117
469,249,144,104,6,14,0,268,0,0,2.0,1.9,2.0,1.9,3.0,500,1,0,0,0,1,9.069455,10.105067,-13.173505,4.6439667,5.8126407,2.847673,-4.0446754,-8.195671,3.075983,-5.590117,-1.829633,500
470,769,265,195,235,52,0,178,557,12,16.3,16.8,16.3,16.8,8.0,12551,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,12551
471,137,54,42,30,7,0,97,36,0,2.9,3.0,2.9,3.0,3.0,399,1,0,0,0,1,7.1144633,8.003709,-9.230299,1.5900414,4.074326,1.2612832,-0.94187886,-9.879498,3.8296545,-5.47634,-0.6509146,399
472,579,215,81,109,112,0,517,0,0,1.4,1.5,1.4,1.5,7.0,784,1,0,0,0,1,15.296106,13.908725,-23.110863,8.15619,11.804429,7.316523,-8.048042,-9.189561,3.5786674,-8.686459,-3.7322006,784
473,133,39,0,41,24,20,124,0,0,15.9,17.0,18.3,19.6,6.0,2428,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2112
474,78,7,34,6,21,0,22,46,0,7.7,8.8,8.8,10.1,3.0,690,0,1,0,0,1,3.7077417,3.2256927,-4.562291,1.3429455,1.34745,-0.4292978,-0.4616584,-5.160134,1.3955036,-1.91898,-0.7833236,600
475,101,12,31,3,50,0,65,28,3,4.5,4.7,4.5,4.7,1.5,450,1,0,0,0,1,7.914564,8.86132,-9.030236,3.0842545,2.8445735,0.043617576,-2.0243576,-10.168111,4.6257267,-5.08897,-1.5482846,450
476,1222,503,333,173,150,5,1164,0,0,4.7,5.0,4.7,5.0,20.0,5800,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,5800
477,1093,486,277,126,147,5,788,253,0,2.3,2.5,2.3,2.5,7.0,2565,0,1,0,0,1,7.7399936,3.7348936,-11.8979,0.48237976,6.9872923,4.741908,-0.9209304,-7.4780574,1.4004726,-4.9705925,-1.5455599,2565
478,222,41,57,0,99,25,222,0,0,10.7,10.6,10.7,10.6,4.0,2385,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2385
479,2067,1056,658,45,303,5,1510,557,0,5.0,5.0,5.0,5.0,21.0,10398,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,10398
480,175,65,31,22,38,0,141,15,0,19.6,22.0,23.6,26.5,10.0,4137,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,3434
481,230,180,12,41,14,0,247,0,0,1.7,1.6,6.0,5.6,3.0,1379,1,0,0,0,1,1.52044,20.29324,-9.063634,-3.931501,-1.4547204,-0.49063337,-6.83274,-3.6225328,6.921896,-0.65068406,5.225352,400
482,104,32,5,40,28,10,115,0,0,3.3,2.9,4.9,4.5,2.0,512,0,0,0,1,1,6.648462,8.748676,-8.54742,2.4989882,2.3702788,0.69559824,-2.3413658,-8.813974,4.046974,-4.673722,-1.649978,338
483,177,24,79,6,42,60,211,0,0,16.0,13.4,16.0,13.4,17.0,2835,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2835
484,62,33,0,12,10,0,22,33,0,9.6,10.8,11.5,13.0,2.0,716,1,0,0,0,1,3.277679,2.674953,-3.7852697,0.93597734,1.0168505,-0.87691414,-0.25596455,-4.808027,1.4602093,-1.7301259,-0.799061,594
485,487,146,238,53,24,12,45,428,0,2.1,2.2,2.1,2.2,6.0,1017,1,0,0,0,1,10.984054,5.1172976,-17.016779,0.4450925,10.181799,7.0141463,-1.1199356,-10.770803,1.9640642,-7.1737256,-2.2495518,1017
486,177,40,12,27,38,60,177,0,0,4.5,4.5,5.4,5.4,8.0,951,1,0,0,0,1,2.6373987,1.8522861,-3.8946028,0.4642514,1.8101108,1.1177642,-0.27470824,-2.9291685,0.4246316,-1.6388414,-0.5139817,789
487,105,34,66,10,37,15,162,0,0,7.4,4.8,7.4,4.8,3.0,774,1,0,0,0,1,3.0256298,1.9227085,-3.1258,0.479327,0.20894405,-1.7786994,-0.111581035,-4.8982344,1.1920862,-1.3878831,-1.6172767,774
488,140,43,68,3,57,0,171,0,0,4.6,3.7,4.6,3.7,1.5,640,0,0,0,1,1,5.5483313,5.5268617,-6.5664754,2.5341778,1.4246246,-0.56442535,-1.4678684,-7.0274324,2.2841141,-2.5272994,-1.6395077,640
489,230,81,49,37,58,0,225,0,0,2.2,2.2,2.2,2.2,4.0,500,1,0,0,0,1,7.4317737,7.5475516,-10.878045,1.6990334,5.042683,3.219304,-0.7118949,-9.890715,2.8046894,-6.0583014,-1.117092,500
490,236,102,84,52,0,0,238,0,0,2.5,2.5,2.8,2.8,10.0,668,1,0,0,0,1,5.62889,5.1558557,-8.229728,2.0998635,3.5652115,2.465808,-1.5484748,-5.6309805,1.2384086,-3.6240714,-1.2112056,601
491,846,322,56,112,234,5,729,0,0,19.1,22.2,19.1,22.2,13.0,16179,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,16179
492,139,18,21,30,70,0,139,0,0,17.6,17.6,17.6,17.6,6.0,2446,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,2446
493,51,12,27,0,0,7,7,39,0,6.6,7.3,6.6,7.3,3.0,338,1,0,0,0,1,7.610824,11.1554785,-10.656811,0.5761567,3.918119,0.019171506,-0.3688517,-11.994911,4.394583,-8.449991,-2.038181,338
494,195,57,32,12,140,0,241,0,0,9.2,7.4,11.0,8.9,9.0,2152,1,0,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,1786
495,51,32,0,16,7,0,0,55,0,17.6,16.3,21.2,19.7,3.0,1083,1,0,0,0,1,0.24916087,0.096842,-0.13909887,-0.49901938,-0.59656,-1.1171168,0.034541648,-1.0007751,0.13068832,-0.012907095,-0.6063263,899
496,1106,410,267,108,152,25,962,0,0,15.0,17.2,17.2,19.8,20.0,19034,0,1,0,0,1,0.3393224,0.05999869,-0.23620301,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.15960735,0.029847588,16560
497,99,13,32,3,42,5,95,0,0,5.3,5.5,6.4,6.7,4.0,634,1,0,0,0,1,5.7176642,6.9319453,-6.5113554,2.6334355,1.1177032,-0.79895496,-2.1140423,-7.4567432,3.168274,-3.0124035,-1.7592783,526
498,56,24,0,9,14,0,47,0,0,7.9,9.4,7.9,9.4,6.0,440,0,1,0,0,1,6.224751,9.548364,-7.823331,1.5977522,1.0350347,-1.6707077,-1.3112314,-9.527151,4.3428597,-4.947068,-1.6428722,440
499,213,123,91,28,0,0,36,206,0,10.3,9.0,10.3,9.0,7.0,2185,1,0,0,0,1,0.33932233,0.059998684,-0.23620301,0.2428889,-0.11418761,-0.47898605,-0.3336965,-0.20836979,0.23382954,0.15960735,0.029847592,2185
