Dataset                      Metric                   metric valor    d    t
../datasets_2/china.arff     R2 Score                  0.921637       5  300
../datasets_2/china.arff     MAE                     396.106          6   50
../datasets_2/china.arff     Median Absolute Error   108.435          6   50
../datasets_2/china.arff     RMSE                   1514.8            6   50
../datasets_2/china.arff     R2 Score                  0.92366        6   50
../datasets_2/china.arff     MAE                     399.278          6  100
../datasets_2/china.arff     Median Absolute Error   113.046          6  100
../datasets_2/china.arff     RMSE                   1570.03           6  100
../datasets_2/china.arff     R2 Score                  0.917991       6  100
../datasets_2/china.arff     MAE                     397.685          6  150
../datasets_2/china.arff     Median Absolute Error   113.719          6  150
../datasets_2/china.arff     RMSE                   1518.41           6  150
../datasets_2/china.arff     R2 Score                  0.923295       6  150
../datasets_2/china.arff     MAE                     400.088          6  200
../datasets_2/china.arff     Median Absolute Error   115.742          6  200
../datasets_2/china.arff     RMSE                   1530.92           6  200
../datasets_2/china.arff     R2 Score                  0.922026       6  200
../datasets_2/china.arff     MAE                     388.287          6  250
../datasets_2/china.arff     Median Absolute Error   107.981          6  250
../datasets_2/china.arff     RMSE                   1481.06           6  250
../datasets_2/china.arff     R2 Score                  0.927023       6  250
../datasets_2/china.arff     MAE                     388.073          6  300
../datasets_2/china.arff     Median Absolute Error   108.633          6  300
../datasets_2/china.arff     RMSE                   1466.77           6  300
../datasets_2/china.arff     R2 Score                  0.928424       6  300
../datasets_2/china.arff     MAE                     397.703          7   50
../datasets_2/china.arff     Median Absolute Error    92.4135         7   50
../datasets_2/china.arff     RMSE                   1568.94           7   50
../datasets_2/china.arff     R2 Score                  0.918104       7   50
../datasets_2/china.arff     MAE                     376.019          7  100
../datasets_2/china.arff     Median Absolute Error    92.161          7  100
../datasets_2/china.arff     RMSE                   1513.12           7  100
../datasets_2/china.arff     R2 Score                  0.923828       7  100
../datasets_2/china.arff     MAE                     385.233          7  150
../datasets_2/china.arff     Median Absolute Error    93.2287         7  150
../datasets_2/china.arff     RMSE                   1595.97           7  150
../datasets_2/china.arff     R2 Score                  0.915258       7  150
../datasets_2/china.arff     MAE                     380.337          7  200
../datasets_2/china.arff     Median Absolute Error    91.7828         7  200
../datasets_2/china.arff     RMSE                   1515.76           7  200
../datasets_2/china.arff     R2 Score                  0.923562       7  200
../datasets_2/china.arff     MAE                     378.536          7  250
../datasets_2/china.arff     Median Absolute Error    91.8473         7  250
../datasets_2/china.arff     RMSE                   1522.63           7  250
../datasets_2/china.arff     R2 Score                  0.922868       7  250
../datasets_2/china.arff     MAE                     384.701          7  300
../datasets_2/china.arff     Median Absolute Error    92.5005         7  300
../datasets_2/china.arff     RMSE                   1578.43           7  300
../datasets_2/china.arff     R2 Score                  0.917111       7  300
../datasets_2/china.arff     MAE                     391.743          8   50
../datasets_2/china.arff     Median Absolute Error    94.2479         8   50
../datasets_2/china.arff     RMSE                   1603.06           8   50
../datasets_2/china.arff     R2 Score                  0.914504       8   50
../datasets_2/china.arff     MAE                     379.137          8  100
../datasets_2/china.arff     Median Absolute Error    93.6977         8  100
../datasets_2/china.arff     RMSE                   1502.95           8  100
../datasets_2/china.arff     R2 Score                  0.924849       8  100
../datasets_2/china.arff     MAE                     371.813          8  150
../datasets_2/china.arff     Median Absolute Error    86.6085         8  150
../datasets_2/china.arff     RMSE                   1441.09           8  150
../datasets_2/china.arff     R2 Score                  0.930908       8  150
../datasets_2/china.arff     MAE                     368.598          8  200
../datasets_2/china.arff     Median Absolute Error    89.8463         8  200
../datasets_2/china.arff     RMSE                   1448.06           8  200
../datasets_2/china.arff     R2 Score                  0.930238       8  200
../datasets_2/china.arff     MAE                     372.562          8  250
../datasets_2/china.arff     Median Absolute Error    86.8382         8  250
../datasets_2/china.arff     RMSE                   1478.62           8  250
../datasets_2/china.arff     R2 Score                  0.927263       8  250
../datasets_2/china.arff     MAE                     381.723          8  300
../datasets_2/china.arff     Median Absolute Error    88.4701         8  300
../datasets_2/china.arff     RMSE                   1542.81           8  300
../datasets_2/china.arff     R2 Score                  0.92081        8  300
../datasets_2/china.arff     MAE                     381.729          9   50
../datasets_2/china.arff     Median Absolute Error    96.1668         9   50
../datasets_2/china.arff     RMSE                   1478.49           9   50
../datasets_2/china.arff     R2 Score                  0.927275       9   50
../datasets_2/china.arff     MAE                     381.576          9  100
../datasets_2/china.arff     Median Absolute Error    80.7871         9  100
../datasets_2/china.arff     RMSE                   1554.24           9  100
../datasets_2/china.arff     R2 Score                  0.919632       9  100
../datasets_2/china.arff     MAE                     373.1            9  150
../datasets_2/china.arff     Median Absolute Error    80.7801         9  150
../datasets_2/china.arff     RMSE                   1501.88           9  150
../datasets_2/china.arff     R2 Score                  0.924956       9  150
../datasets_2/china.arff     MAE                     383.238          9  200
../datasets_2/china.arff     Median Absolute Error    83.3065         9  200
../datasets_2/china.arff     RMSE                   1563.08           9  200
../datasets_2/china.arff     R2 Score                  0.918716       9  200
../datasets_2/china.arff     MAE                     373.847          9  250
../datasets_2/china.arff     Median Absolute Error    86.2532         9  250
../datasets_2/china.arff     RMSE                   1486.52           9  250
../datasets_2/china.arff     R2 Score                  0.926483       9  250
../datasets_2/china.arff     MAE                     382.785          9  300
../datasets_2/china.arff     Median Absolute Error    87.6285         9  300
../datasets_2/china.arff     RMSE                   1548.45           9  300
../datasets_2/china.arff     R2 Score                  0.920229       9  300
../datasets_2/china.arff     MAE                     385.148         10   50
../datasets_2/china.arff     Median Absolute Error    98.4711        10   50
../datasets_2/china.arff     RMSE                   1568.76          10   50
../datasets_2/china.arff     R2 Score                  0.918124      10   50
../datasets_2/china.arff     MAE                     378.325         10  100
../datasets_2/china.arff     Median Absolute Error    90.6575        10  100
../datasets_2/china.arff     RMSE                   1560.17          10  100
../datasets_2/china.arff     R2 Score                  0.919018      10  100
../datasets_2/china.arff     MAE                     373.103         10  150
../datasets_2/china.arff     Median Absolute Error    80.1293        10  150
../datasets_2/china.arff     RMSE                   1509.94          10  150
../datasets_2/china.arff     R2 Score                  0.924148      10  150
../datasets_2/china.arff     MAE                     376.995         10  200
../datasets_2/china.arff     Median Absolute Error    90.0874        10  200
../datasets_2/china.arff     RMSE                   1526.79          10  200
../datasets_2/china.arff     R2 Score                  0.922446      10  200
../datasets_2/china.arff     MAE                     375.051         10  250
../datasets_2/china.arff     Median Absolute Error    85.435         10  250
../datasets_2/china.arff     RMSE                   1513.12          10  250
../datasets_2/china.arff     R2 Score                  0.923829      10  250
../datasets_2/china.arff     MAE                     375.901         10  300
../datasets_2/china.arff     Median Absolute Error    83.7849        10  300
../datasets_2/china.arff     RMSE                   1491.14          10  300
../datasets_2/china.arff     R2 Score                  0.926025      10  300
../datasets_2/albrecht.arff  MAE                      13.6549         5   50
../datasets_2/albrecht.arff  Median Absolute Error     5.17837        5   50
../datasets_2/albrecht.arff  RMSE                     23.7292         5   50
../datasets_2/albrecht.arff  R2 Score                  0.556635       5   50
../datasets_2/albrecht.arff  MAE                      13.1647         5  100
../datasets_2/albrecht.arff  Median Absolute Error     5.0922         5  100
../datasets_2/albrecht.arff  RMSE                     21.806          5  100
