Dataset                      Metric                     metric valor    d    t
../datasets_2/china.arff     RMSE                      897.268          5  250
../datasets_2/china.arff     R2 Score                    0.975699       5  250
../datasets_2/china.arff     MAE                       346.003          5  300
../datasets_2/china.arff     Median Absolute Error     140.58           5  300
../datasets_2/china.arff     RMSE                      747.979          5  300
../datasets_2/china.arff     R2 Score                    0.983113       5  300
../datasets_2/china.arff     MAE                       344.33           6   50
../datasets_2/china.arff     Median Absolute Error     114.81           6   50
../datasets_2/china.arff     RMSE                      831.569          6   50
../datasets_2/china.arff     R2 Score                    0.979127       6   50
../datasets_2/china.arff     MAE                       323.408          6  100
../datasets_2/china.arff     Median Absolute Error     111.993          6  100
../datasets_2/china.arff     RMSE                      689.683          6  100
../datasets_2/china.arff     R2 Score                    0.985642       6  100
../datasets_2/china.arff     MAE                       341.378          6  150
../datasets_2/china.arff     Median Absolute Error     124.503          6  150
../datasets_2/china.arff     RMSE                      779.764          6  150
../datasets_2/china.arff     R2 Score                    0.981647       6  150
../datasets_2/china.arff     MAE                       340.134          6  200
../datasets_2/china.arff     Median Absolute Error     107.638          6  200
../datasets_2/china.arff     RMSE                      762.878          6  200
../datasets_2/china.arff     R2 Score                    0.982433       6  200
../datasets_2/china.arff     MAE                       338.903          6  250
../datasets_2/china.arff     Median Absolute Error     115.881          6  250
../datasets_2/china.arff     RMSE                      761.351          6  250
../datasets_2/china.arff     R2 Score                    0.982503       6  250
../datasets_2/china.arff     MAE                       330.123          6  300
../datasets_2/china.arff     Median Absolute Error     122.341          6  300
../datasets_2/china.arff     RMSE                      727.641          6  300
../datasets_2/china.arff     R2 Score                    0.984018       6  300
../datasets_2/china.arff     MAE                       345.535          7   50
../datasets_2/china.arff     Median Absolute Error     105.081          7   50
../datasets_2/china.arff     RMSE                      788.062          7   50
../datasets_2/china.arff     R2 Score                    0.981254       7   50
../datasets_2/china.arff     MAE                       347.863          7  100
../datasets_2/china.arff     Median Absolute Error      95.768          7  100
../datasets_2/china.arff     RMSE                      868.754          7  100
../datasets_2/china.arff     R2 Score                    0.977219       7  100
../datasets_2/china.arff     MAE                       338.037          7  150
../datasets_2/china.arff     Median Absolute Error     104.171          7  150
../datasets_2/china.arff     RMSE                      838.643          7  150
../datasets_2/china.arff     R2 Score                    0.97877        7  150
../datasets_2/china.arff     MAE                       331.22           7  200
../datasets_2/china.arff     Median Absolute Error     101.28           7  200
../datasets_2/china.arff     RMSE                      799.486          7  200
../datasets_2/china.arff     R2 Score                    0.980707       7  200
../datasets_2/china.arff     MAE                       337.18           7  250
../datasets_2/china.arff     Median Absolute Error     103.096          7  250
../datasets_2/china.arff     RMSE                      774.951          7  250
../datasets_2/china.arff     R2 Score                    0.981873       7  250
../datasets_2/china.arff     MAE                       336.167          7  300
../datasets_2/china.arff     Median Absolute Error     100.277          7  300
../datasets_2/china.arff     RMSE                      810.924          7  300
../datasets_2/china.arff     R2 Score                    0.980151       7  300
../datasets_2/china.arff     MAE                       307.36           8   50
../datasets_2/china.arff     Median Absolute Error      91.9222         8   50
../datasets_2/china.arff     RMSE                      684.237          8   50
../datasets_2/china.arff     R2 Score                    0.985868       8   50
../datasets_2/china.arff     MAE                       320.895          8  100
../datasets_2/china.arff     Median Absolute Error      97.889          8  100
../datasets_2/china.arff     RMSE                      786.876          8  100
../datasets_2/china.arff     R2 Score                    0.98131        8  100
../datasets_2/china.arff     MAE                       323.52           8  150
../datasets_2/china.arff     Median Absolute Error      93.8856         8  150
../datasets_2/china.arff     RMSE                      759.462          8  150
../datasets_2/china.arff     R2 Score                    0.98259        8  150
../datasets_2/china.arff     MAE                       345.264          8  200
../datasets_2/china.arff     Median Absolute Error      94.2969         8  200
../datasets_2/china.arff     RMSE                      841.516          8  200
../datasets_2/china.arff     R2 Score                    0.978625       8  200
../datasets_2/china.arff     MAE                       345.015          8  250
../datasets_2/china.arff     Median Absolute Error      98.8214         8  250
../datasets_2/china.arff     RMSE                      843.206          8  250
../datasets_2/china.arff     R2 Score                    0.978539       8  250
../datasets_2/china.arff     MAE                       326.083          8  300
../datasets_2/china.arff     Median Absolute Error     103.252          8  300
../datasets_2/china.arff     RMSE                      754.48           8  300
../datasets_2/china.arff     R2 Score                    0.982818       8  300
../datasets_2/china.arff     MAE                       338.598          9   50
../datasets_2/china.arff     Median Absolute Error      97.9437         9   50
../datasets_2/china.arff     RMSE                      807.23           9   50
../datasets_2/china.arff     R2 Score                    0.980331       9   50
../datasets_2/china.arff     MAE                       327.292          9  100
../datasets_2/china.arff     Median Absolute Error      90.337          9  100
../datasets_2/china.arff     RMSE                      755.899          9  100
../datasets_2/china.arff     R2 Score                    0.982753       9  100
../datasets_2/china.arff     MAE                       341.69           9  150
../datasets_2/china.arff     Median Absolute Error      97.1979         9  150
../datasets_2/china.arff     RMSE                      873.297          9  150
../datasets_2/china.arff     R2 Score                    0.97698        9  150
../datasets_2/china.arff     MAE                       328.751          9  200
../datasets_2/china.arff     Median Absolute Error     101.709          9  200
../datasets_2/china.arff     RMSE                      803.867          9  200
../datasets_2/china.arff     R2 Score                    0.980495       9  200
../datasets_2/china.arff     MAE                       330.536          9  250
../datasets_2/china.arff     Median Absolute Error      94.5914         9  250
../datasets_2/china.arff     RMSE                      776.416          9  250
../datasets_2/china.arff     R2 Score                    0.981804       9  250
../datasets_2/china.arff     MAE                       325.904          9  300
../datasets_2/china.arff     Median Absolute Error      94.9135         9  300
../datasets_2/china.arff     RMSE                      784.457          9  300
../datasets_2/china.arff     R2 Score                    0.981425       9  300
../datasets_2/china.arff     MAE                       333.501         10   50
../datasets_2/china.arff     Median Absolute Error      99.0136        10   50
../datasets_2/china.arff     RMSE                      856.126         10   50
../datasets_2/china.arff     R2 Score                    0.977876      10   50
../datasets_2/china.arff     MAE                       356.534         10  100
../datasets_2/china.arff     Median Absolute Error      92.5902        10  100
../datasets_2/china.arff     RMSE                      930.479         10  100
../datasets_2/china.arff     R2 Score                    0.973866      10  100
../datasets_2/china.arff     MAE                       340.925         10  150
../datasets_2/china.arff     Median Absolute Error      95.4556        10  150
../datasets_2/china.arff     RMSE                      834.76          10  150
../datasets_2/china.arff     R2 Score                    0.978967      10  150
../datasets_2/china.arff     MAE                       340.883         10  200
../datasets_2/china.arff     Median Absolute Error      97.403         10  200
../datasets_2/china.arff     RMSE                      833.469         10  200
../datasets_2/china.arff     R2 Score                    0.979032      10  200
