rely,data,cplx,time,virt,acap,pcap,vexp,lexp,modp,tool,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_pcap,MI_loc_acap,MI_loc_vexp,MI_aexp_data,actual
0.5507913,-0.16028468,0.6761971,0.38298458,0.19363126,0.26820517,0.49476808,0.9580373,0.508357,0.47098124,0.568161,-0.17929362,0.35208398,0.021324735,0.23408422,0.14652401,0.16532879,0.12867747,0.29914573,0.21251719,-0.044531327,0.2556292
0.51168084,-0.18178917,0.48509365,0.3056198,0.19303831,0.33133516,0.43013155,0.7492602,0.46968946,0.45704627,0.49111474,-0.19472934,0.3391074,0.033112604,0.18465209,0.09549292,0.12672532,0.122697264,0.2635969,0.100623205,-0.11180131,0.21758105
0.53460145,-0.096202955,0.62382835,0.37515864,0.15754035,0.23268548,0.47535148,0.8058695,0.4832396,0.5235119,0.5691637,-0.10114312,0.35749295,0.08124641,0.23955348,0.18420613,0.17329921,0.14256488,0.36565048,0.24964954,-0.07614069,0.23880062
0.49929535,-0.15076569,0.47731397,0.3203258,0.15073267,0.2672912,0.34181386,0.6407038,0.36240777,0.36884698,0.48081568,-0.17768192,0.26405317,0.019464165,0.17323478,0.09957843,0.14434941,0.084761396,0.24886782,0.12749298,-0.087972105,0.19390717
0.40140584,-0.11348528,0.4876697,0.20410722,0.11925243,0.31118488,0.41346952,0.69180334,0.39455163,0.37415496,0.45739022,-0.11257866,0.25369322,0.04527872,0.17066841,0.082461104,0.104871064,0.11587264,0.22811046,0.08350522,-0.026867528,0.17358354
0.6702162,-0.22270961,0.58168286,0.4671388,0.32898188,0.35983276,0.50066465,1.0948036,0.724856,0.5862167,0.61725056,-0.33774522,0.5268417,0.04239124,0.24367638,0.14678627,0.17091991,0.15554076,0.3439926,0.17429876,-0.1841689,0.3683527
0.374831,-0.062275346,0.47363904,0.214894,0.11763968,0.26387906,0.3749745,0.56432766,0.3263758,0.38510525,0.45942667,-0.08768402,0.20300673,0.01696164,0.14401731,0.062294386,0.098924905,0.04528595,0.19550516,0.10694645,-0.020453598,0.14081886
1.1676996,-0.5981154,0.9200924,0.6771306,0.3293286,0.6604007,0.88719434,1.7073282,1.2024622,1.1396483,0.906677,-0.6252631,1.0089688,0.07278452,0.4522359,0.25225693,0.31440932,0.496422,0.7316455,0.32302657,-0.53515273,0.59969425
0.6043023,-0.23727478,0.5181474,0.38914764,0.1765982,0.27919102,0.42488936,0.8486228,0.55755997,0.5525174,0.5636463,-0.20302264,0.42784864,0.074357904,0.24445401,0.14736867,0.19816573,0.1451237,0.3482968,0.2201683,-0.1918492,0.25971457
0.5226956,-0.10557337,0.44250247,0.35858664,0.2323275,0.30617467,0.3832639,0.6848698,0.46099785,0.47315627,0.48931938,-0.20120086,0.3455644,0.019509442,0.18521364,0.07883638,0.1351754,0.10456328,0.23903495,0.14111273,-0.14364946,0.2275519
0.52298653,-0.1538566,0.59174037,0.31378558,0.13811833,0.30756864,0.48169595,0.7662166,0.40908125,0.38159934,0.50628793,-0.17428955,0.29136485,0.0070118485,0.17587155,0.11667646,0.12186015,0.112231955,0.25759268,0.10635996,-0.015045125,0.20993474
0.4193407,-0.08658691,0.49628738,0.21929225,0.1461753,0.28602737,0.41721636,0.6219941,0.35094097,0.3740629,0.46672094,-0.12091638,0.22652833,0.009116558,0.14696386,0.053721108,0.099643804,0.07292023,0.18540399,0.07036921,-0.014942136,0.14592718
0.40785247,-0.06838183,0.45516467,0.20659342,0.13820103,0.24812925,0.37856963,0.53456974,0.33140725,0.38960296,0.48273107,-0.0749353,0.20210738,0.024088617,0.1314144,0.059565976,0.1114611,0.04157461,0.17126241,0.105241455,-0.041726146,0.13400304
0.5518317,-0.17686023,0.58919847,0.30027428,0.13094193,0.35843477,0.5086736,0.8240657,0.47093326,0.45321745,0.5427528,-0.23329443,0.40122905,0.040220194,0.18356682,0.10414895,0.118620664,0.1507422,0.27803212,0.09626176,-0.09100388,0.23108613
1.0887976,-0.6329233,1.1825199,0.84518206,0.38821155,0.68008405,1.0399822,2.0915596,1.537568,1.5621071,1.127348,-0.44431353,1.1850133,0.10604508,0.5161313,0.39556512,0.39604047,0.6004364,0.8884951,0.5732822,-0.5481022,0.67047733
0.3219857,0.002699431,0.40066358,0.11138993,0.11757416,0.31345242,0.38828704,0.44709533,0.26384586,0.37222543,0.4295384,-0.056080792,0.1381439,0.022742458,0.0987882,0.0072924234,0.06124138,0.050428566,0.1161285,0.032047067,0.009217009,0.08460176
0.35176048,-0.025465455,0.4491204,0.1728442,0.12410022,0.2717169,0.38280544,0.53260624,0.29069033,0.32749784,0.43335092,-0.079927295,0.18198931,0.01250378,0.10913707,0.034016676,0.075166315,0.04915708,0.14284784,0.05708702,0.0067671016,0.10801308
0.56710136,-0.2017666,0.5037921,0.43000093,0.27094436,0.35138413,0.4370036,0.89602476,0.629143,0.5850252,0.57380164,-0.24099845,0.47072572,0.027489342,0.19167526,0.09935891,0.14782503,0.13500938,0.31502196,0.19344133,-0.21422903,0.31177154
0.7965894,-0.0066321045,0.7099107,0.40560484,0.042412262,0.45010602,0.6438464,0.6805638,0.5824652,1.1024619,0.8744635,-0.05197909,0.47003463,0.12391028,0.2631268,0.15201268,0.31942096,0.271541,0.6909665,0.40874603,-0.40103996,0.29418007
0.61329186,-0.25659424,0.63158125,0.37700886,0.24184819,0.41607445,0.5618417,0.9715918,0.7722293,0.942989,0.78094023,-0.1258001,0.49895868,0.07793687,0.24887198,0.17975461,0.25437027,0.23880881,0.5017655,0.34219402,-0.25359222,0.3047439
0.36853474,-0.06849405,0.4431207,0.18679589,0.16371001,0.34812674,0.4196827,0.6182631,0.4141972,0.45974538,0.48692617,-0.10937476,0.24456912,0.034265988,0.14179629,0.047323674,0.097387135,0.07344079,0.18695645,0.084486246,-0.032153677,0.17504628
0.44383276,-0.07713233,0.40717223,0.23826993,0.1782161,0.29509905,0.376438,0.613864,0.35704717,0.35171098,0.45776993,-0.14640124,0.26816455,0.029287053,0.1439785,0.056048907,0.101622075,0.05650748,0.17426777,0.07969742,-0.06140117,0.16153711
0.4073633,-0.061606396,0.49060625,0.22597969,0.16723602,0.25848222,0.39972773,0.6553209,0.36250147,0.35430682,0.4712287,-0.113756865,0.23255117,0.01148984,0.14141251,0.065801844,0.10424115,0.054188494,0.16978876,0.0878791,-0.0018615499,0.14934477
0.47029963,-0.10676649,0.525189,0.26337367,0.16480446,0.25783417,0.41793817,0.6770028,0.3961391,0.39588326,0.5020772,-0.12169476,0.2472982,0.02801014,0.15950026,0.100958355,0.122742966,0.08103895,0.24226159,0.12439352,-0.025507543,0.17840259
0.5432209,-0.24211733,0.5931996,0.31745726,0.16279618,0.3032834,0.4792034,0.8168889,0.49912903,0.5556444,0.5783843,-0.19091429,0.35973698,0.046392575,0.20880379,0.11987471,0.1707633,0.15312503,0.30481347,0.14730099,-0.116026476,0.21107315
0.41007057,-0.07484682,0.47966054,0.22124594,0.14439723,0.2874556,0.38682568,0.55900335,0.3449679,0.42288598,0.478099,-0.08686656,0.20974912,0.02866039,0.13361384,0.0655406,0.11247955,0.06840329,0.21750887,0.10817409,-0.037217323,0.1428307
0.39800963,-0.050914016,0.4714133,0.20892534,0.1244661,0.2590973,0.3975341,0.61397016,0.30976582,0.31476232,0.44385856,-0.10537246,0.22136673,0.021806883,0.12957858,0.068257846,0.091340385,0.08105242,0.17902265,0.06446422,-0.00044384226,0.12867789
0.41053894,-0.044029143,0.44798833,0.19812378,0.16287549,0.2884079,0.39550582,0.61655974,0.33076498,0.31063515,0.44898945,-0.1352846,0.24078287,0.017414019,0.12098436,0.05036588,0.080903165,0.056926508,0.16541311,0.04772988,-0.005324576,0.14752042
0.481669,-0.0704914,0.55254066,0.38028294,0.110797584,0.3419173,0.5121588,0.68699324,0.5426376,0.91701084,0.6908813,-0.038383033,0.3929895,0.06745021,0.22686239,0.10910567,0.24483481,0.19430688,0.5055536,0.3849182,-0.29040432,0.16145578
0.48353174,-0.17908031,0.5545277,0.27038202,0.11642822,0.31079823,0.47205186,0.7356652,0.41377565,0.46507382,0.5150918,-0.17730498,0.33007592,0.028291518,0.19110623,0.08439418,0.14552057,0.13465357,0.25902718,0.11367403,-0.09262936,0.1887478
0.7178909,-0.45605943,0.77554864,0.4947291,0.25346175,0.453885,0.66149414,1.3441403,0.93914664,0.88338083,0.763073,-0.32201794,0.70901126,0.0777536,0.34001476,0.21772492,0.25450546,0.333517,0.5183382,0.29255435,-0.2921067,0.36792412
0.3185617,-0.08381462,0.404038,0.17626286,0.08928119,0.25078073,0.35420695,0.42561606,0.29396495,0.48385134,0.47384503,-0.03845262,0.1865161,0.022290416,0.14400806,0.030893594,0.11830023,0.060517248,0.17745928,0.12812388,-0.08832668,0.08434048
0.76511174,-0.17555097,0.6707008,0.38579005,0.14042166,0.45444873,0.61088014,0.8410704,0.6483128,1.0508097,0.8028665,-0.12818885,0.48712194,0.08354282,0.28930745,0.16463506,0.33084133,0.28164712,0.60468537,0.34367108,-0.3621121,0.27297604
0.39628026,-0.101058856,0.47983286,0.22007063,0.087308854,0.31641164,0.45008355,0.56747514,0.33657268,0.45629182,0.46497852,-0.13713467,0.25387162,0.016602283,0.16319536,0.04008414,0.11069234,0.106275275,0.21837918,0.08594463,-0.0862923,0.14779952
0.36705366,-0.0014632344,0.4024218,0.1260045,0.098194435,0.34067532,0.40089577,0.50423825,0.2371782,0.3005,0.42378786,-0.074325845,0.19827673,0.035965458,0.07988021,0.037299015,0.06396521,0.0668408,0.15126854,0.0036906982,0.013458557,0.10712062
0.372834,-0.1513355,0.5479805,0.29350185,0.18967253,0.2975689,0.45258805,0.79252493,0.5653268,0.6118332,0.54980564,-0.09461628,0.31484666,0.033481438,0.22059639,0.10387566,0.16940355,0.12928186,0.27149987,0.21246673,-0.0836039,0.23112658
0.61471236,-0.2706832,0.693074,0.35365242,0.19386688,0.3728513,0.5741208,1.0657568,0.63955176,0.5449789,0.6288965,-0.25902638,0.46576837,0.04818526,0.24826483,0.16004321,0.16375504,0.21065527,0.36807737,0.1363742,-0.09927182,0.2873735
0.312813,-0.008621991,0.40526566,0.12878275,0.10695524,0.28040105,0.37594342,0.4552289,0.25438756,0.3477385,0.41872042,-0.057551052,0.14265536,0.0136266025,0.107514754,0.016277757,0.06841419,0.051997963,0.12861171,0.04390058,0.006122455,0.08727048
0.42053297,-0.07744634,0.47547352,0.23857796,0.071054906,0.29163748,0.43283886,0.5282392,0.31854117,0.42330015,0.43190408,-0.110773936,0.24323474,0.029553764,0.16340396,0.057437137,0.09399815,0.11991033,0.24999768,0.10050418,-0.104792684,0.16129343
0.37731326,-0.09614046,0.46908766,0.18354012,0.09374474,0.3197828,0.43912652,0.5405098,0.32049796,0.45138603,0.4659162,-0.11326423,0.22579502,0.020089224,0.15032423,0.022953756,0.09179761,0.093156755,0.18346244,0.062148675,-0.06341945,0.12284006
0.32371858,-0.027728986,0.4347624,0.14645362,0.1188434,0.27969855,0.38525006,0.4994267,0.29707626,0.37181512,0.4377996,-0.069825575,0.15589239,0.01058243,0.12037283,0.025848113,0.07665743,0.05159832,0.13928421,0.062076613,0.004396949,0.099827066
0.70114297,-0.33758572,0.6623025,0.38168764,0.15581694,0.39765614,0.57873875,1.0555303,0.60811186,0.5433333,0.6267954,-0.29376382,0.5434907,0.064742684,0.25606716,0.16467303,0.17657232,0.23482025,0.40460992,0.16193976,-0.18384585,0.3015209
0.32302707,0.00606291,0.40129837,0.11422149,0.11556729,0.31161582,0.39036542,0.4498595,0.2610482,0.3638896,0.42501408,-0.057504904,0.13960831,0.021360947,0.09902829,0.009024583,0.059081085,0.050290372,0.11842802,0.02921087,0.010348011,0.086190365
0.42165792,-0.059867743,0.51501966,0.23889703,0.17540862,0.26468566,0.41458082,0.6735144,0.38211122,0.37286204,0.47587007,-0.12580808,0.23237179,0.0020671114,0.15052271,0.07062513,0.10825984,0.06201702,0.18423435,0.089641735,0.0012099035,0.15682451
0.6903186,-0.34075078,0.72452307,0.41186464,0.23710918,0.4949332,0.64946395,1.2109433,0.82341456,0.78698707,0.7168915,-0.3480566,0.61734056,0.062445614,0.2937431,0.17550674,0.20165046,0.27113274,0.46174476,0.1997169,-0.22035022,0.3921473
0.40548617,-0.06000371,0.4255155,0.25225765,0.17709963,0.2720195,0.3748057,0.5673911,0.3494639,0.37876496,0.43952549,-0.13294013,0.23346473,0.0077863866,0.14703684,0.055536367,0.100575745,0.055505265,0.1731895,0.09213673,-0.04556213,0.15476848
0.4140466,-0.07843199,0.4644931,0.20668161,0.12862816,0.30840313,0.41508192,0.5729201,0.32747668,0.37078592,0.45077145,-0.12496948,0.23000957,0.016185977,0.13503976,0.03853932,0.08494477,0.06401615,0.17281896,0.055002406,-0.03470039,0.14168999
0.2968393,-0.02979036,0.40707356,0.15051755,0.06858389,0.28217065,0.36116186,0.43315116,0.2658146,0.39222255,0.45309317,-0.040235136,0.1586984,0.02272443,0.121276006,0.03794813,0.08860545,0.064961314,0.16935387,0.108720176,-0.0503393,0.103047356
0.73439413,-0.07436295,0.66398007,0.38287255,0.09866232,0.4415039,0.60831225,0.69776964,0.57700515,1.060581,0.8620353,-0.08483553,0.46953923,0.07863943,0.27398235,0.14721313,0.30345795,0.2541916,0.65914446,0.37250048,-0.38652045,0.24616593
0.88478315,-0.010748461,0.7386889,0.4818892,0.16137432,0.50314724,0.705246,0.8185576,0.74143255,1.3489621,0.96216327,-0.04831167,0.54028976,0.11546136,0.3126769,0.17231464,0.40994817,0.33903417,0.7829434,0.5015628,-0.50140595,0.3150246
0.46544656,-0.13536343,0.5636057,0.31537718,0.22364464,0.3082703,0.45916227,0.8415557,0.5200881,0.4583497,0.5166785,-0.1801794,0.32249796,0.018347828,0.19725873,0.1041675,0.13099615,0.10988608,0.2621496,0.1267208,-0.028716888,0.24638538
0.33357146,-0.021517586,0.42075527,0.16337875,0.124129266,0.28735018,0.3775843,0.49887213,0.2920157,0.35025468,0.43120754,-0.084508136,0.17823368,0.019103857,0.12124686,0.024216972,0.075007215,0.04664382,0.13356145,0.055036142,-0.011161711,0.103904784
0.48415712,-0.062365394,0.5529658,0.27749175,0.16716614,0.26897442,0.43796766,0.80667293,0.42064092,0.33183464,0.48551473,-0.15715797,0.3002712,0.02954768,0.15788037,0.10608933,0.11269678,0.10109566,0.23010258,0.09691326,-0.005017288,0.19342291
0.4176683,-0.087762386,0.5012934,0.28526822,0.17063195,0.27494973,0.38824725,0.68509066,0.42130917,0.4183728,0.46020448,-0.08665784,0.26807287,0.038840905,0.17122105,0.08905444,0.12203613,0.09899467,0.22063585,0.14744136,-0.0217898,0.16820784
0.41214845,-0.032364693,0.4963892,0.23690367,0.105800904,0.2779935,0.43491712,0.67960113,0.33118352,0.3148913,0.466223,-0.13970856,0.27993146,0.03279741,0.1273774,0.07644679,0.09163761,0.08548245,0.20317945,0.06753698,-0.011642087,0.14478262
0.46265605,-0.11546463,0.50038123,0.28759483,0.11333627,0.2538243,0.38542387,0.5699358,0.3465746,0.449373,0.501194,-0.094969526,0.26289338,0.042745274,0.1707748,0.08659383,0.13499998,0.07366058,0.2651382,0.1542398,-0.09179343,0.16788584
0.36171526,-0.043488633,0.44044828,0.169967,0.104885586,0.28805232,0.3895336,0.50672764,0.26545453,0.34406638,0.43409148,-0.08924821,0.17722295,0.005558758,0.123736024,0.028212756,0.08821346,0.04977746,0.14526126,0.07127471,-0.022812914,0.11151667
0.513449,-0.16552702,0.5786879,0.2504913,0.095556065,0.36007735,0.521616,0.7394046,0.40568,0.46495986,0.5288851,-0.19863921,0.35145596,0.037998103,0.18172231,0.07295207,0.11079821,0.16013148,0.26388097,0.07695658,-0.089043036,0.19793124
0.54592216,-0.16285416,0.63578665,0.35195458,0.2002723,0.29520664,0.4847942,0.90887845,0.5512823,0.48367882,0.5577787,-0.15202866,0.37628672,0.04882045,0.21713245,0.14599794,0.15326917,0.1502194,0.29382536,0.17759219,-0.049913388,0.23509674
0.37008104,-0.08253242,0.45657995,0.20498581,0.123398334,0.2721167,0.37264743,0.50254524,0.31907496,0.4302073,0.4731274,-0.06721082,0.1868362,0.017569818,0.13339327,0.045100912,0.11485194,0.05149832,0.19461153,0.11406141,-0.050635908,0.124796286
0.618855,-0.2599393,0.65136874,0.35149515,0.1596645,0.3687811,0.55161905,0.9458228,0.52261645,0.51793784,0.59412634,-0.23973927,0.4303038,0.036231536,0.21872708,0.13220972,0.16098681,0.17325035,0.3279965,0.1374518,-0.11067325,0.26388508
0.6918957,-0.27763274,0.73802406,0.38884038,0.21761164,0.3571002,0.5952751,1.231435,0.69099414,0.48942167,0.6641523,-0.26708248,0.537886,0.08962453,0.27189463,0.23257133,0.16355945,0.24685138,0.44611046,0.16099103,-0.10086237,0.28811246
0.5557615,-0.20064053,0.5605703,0.33874545,0.1393536,0.3024292,0.4471619,0.7389531,0.51387537,0.73088694,0.6219367,-0.12122965,0.38107416,0.07446384,0.22315508,0.11921375,0.22832614,0.17961103,0.37136856,0.23572454,-0.21294929,0.19406557
0.51026076,-0.05386852,0.46655,0.25331962,0.14473975,0.3159835,0.42390984,0.5394739,0.4718392,0.70246303,0.62729156,-0.028652374,0.27139837,0.08335577,0.124468505,0.08512714,0.21164343,0.123708665,0.3563673,0.22027527,-0.17130782,0.17002352
0.34129065,-0.014653619,0.39562488,0.1681697,0.11891481,0.28383094,0.36616486,0.44498667,0.25978416,0.34676662,0.41840747,-0.08345012,0.162927,0.012967313,0.11108273,0.01922118,0.07426486,0.04031362,0.122600526,0.05031857,-0.021554325,0.09293768
0.40568772,-0.110731736,0.49495625,0.23441604,0.17112122,0.25174412,0.38162544,0.65121394,0.38405734,0.4229804,0.50047565,-0.098763525,0.22017282,0.01847028,0.15572919,0.07867969,0.1196007,0.060139846,0.20715778,0.12496721,-0.025434446,0.15435158
0.3615643,-0.02186646,0.49069104,0.14531402,0.08752776,0.31865674,0.41964048,0.5765219,0.3456316,0.44730845,0.5080997,-0.042288166,0.20092447,0.042240184,0.11642906,0.05948878,0.096648894,0.10746944,0.2165317,0.11040082,-0.043681,0.12482859
0.5649883,-0.208474,0.50940174,0.30277413,0.1167493,0.36521998,0.4594348,0.7637653,0.4355025,0.4234393,0.50813484,-0.2394822,0.38598305,0.040233724,0.17898594,0.10099801,0.123880506,0.14226188,0.2899542,0.101678565,-0.14158374,0.22893669
0.6830745,-0.1539412,0.5675666,0.39916253,0.12572974,0.3969856,0.6009122,0.79251426,0.6467953,1.052465,0.74146295,-0.093679115,0.48686278,0.09871356,0.26564148,0.15208879,0.3271594,0.27744523,0.58243984,0.39156917,-0.391315,0.25725204
0.40472433,-0.13162336,0.49435672,0.22812912,0.115213685,0.31677243,0.43640527,0.62718683,0.37746134,0.4523752,0.47825646,-0.12686038,0.2640306,0.026329026,0.16609135,0.05557426,0.10621336,0.10594092,0.21730891,0.08173901,-0.060724374,0.15011896
0.37323505,-0.034923267,0.4199774,0.14103699,0.12602118,0.2854792,0.3642784,0.4648726,0.29721493,0.3779021,0.46257287,-0.06291342,0.16003956,0.034023546,0.10419342,0.030112006,0.09308202,0.042690467,0.15007113,0.0674456,-0.013037529,0.10433191
0.38361925,-0.061581973,0.43800524,0.22199714,0.1701015,0.26513496,0.35698056,0.5580213,0.33751556,0.36283547,0.44575915,-0.12137973,0.20394196,0.0064542163,0.14555353,0.04384882,0.09871386,0.0497183,0.15554099,0.07604676,-0.023540553,0.13138723
0.46711862,-0.12169412,0.5060974,0.26454735,0.17336652,0.27613547,0.40886107,0.70471436,0.39144275,0.3795169,0.48669633,-0.13420615,0.26467583,0.022763103,0.16764835,0.08848632,0.1230941,0.080337,0.21760409,0.100182146,-0.023009893,0.1835078
0.6834057,-0.18816188,0.51762533,0.40452877,0.17971984,0.36303374,0.44299808,0.73240507,0.5022861,0.57945335,0.59043074,-0.20510438,0.44342548,0.027487144,0.21066655,0.10177993,0.18188354,0.16547902,0.3833146,0.20789199,-0.26585922,0.27614358
0.37019476,-0.03484596,0.44811282,0.19137567,0.10394067,0.27340087,0.3816197,0.52939385,0.27923536,0.31374076,0.41766623,-0.09414089,0.18454894,0.011424,0.11835392,0.045601733,0.07604268,0.059688058,0.16429307,0.04601512,-0.0009925999,0.11256777
0.33911958,-0.067847714,0.40874454,0.15731052,0.12386321,0.26942167,0.34112334,0.46828994,0.32613847,0.44477138,0.47990608,-0.04522747,0.16496937,0.02698224,0.12936592,0.04908692,0.115814775,0.053760175,0.18176414,0.11924658,-0.033081476,0.1087912
0.55910057,-0.21874778,0.51271576,0.34153137,0.14517212,0.3008918,0.43801638,0.6968167,0.49639586,0.66097164,0.5747858,-0.14153406,0.38501737,0.038894653,0.24133481,0.101401486,0.2263843,0.16004586,0.3388061,0.20872816,-0.23599048,0.21151415
0.3661223,-0.061175313,0.45088995,0.18829243,0.1644045,0.3341487,0.4175141,0.6205255,0.4076779,0.44596946,0.48301303,-0.111895084,0.23949651,0.02979637,0.13851836,0.04778911,0.0968704,0.07061286,0.1830017,0.082111746,-0.02703217,0.17403167
0.6080451,-0.25891632,0.687484,0.34337032,0.20814,0.42620537,0.61083984,1.0316747,0.72040856,0.7536495,0.6730114,-0.2045464,0.492207,0.06276557,0.24029306,0.14598814,0.18587433,0.22293848,0.396096,0.20237711,-0.17364965,0.33436123
0.81849056,-0.4859002,0.84608847,0.667307,0.2776902,0.45317197,0.779686,1.4984287,1.064023,1.2267697,0.8679846,-0.30736038,0.8658251,0.084557645,0.40144956,0.24060026,0.3574085,0.45132756,0.72385705,0.45600972,-0.5320496,0.3788178
0.45349574,-0.06876655,0.49236622,0.24903339,0.19964594,0.2787248,0.41606557,0.71281993,0.403933,0.35634807,0.48945978,-0.16828626,0.2734278,0.011355633,0.14852867,0.07283102,0.09832513,0.064480394,0.18406136,0.07327269,-0.017840203,0.16934538
0.47488934,-0.10323484,0.5109528,0.2729268,0.11130284,0.34150285,0.44171354,0.5850392,0.43697366,0.7471887,0.6207589,-0.05824552,0.29417035,0.046832673,0.19113046,0.08745625,0.21410355,0.14886883,0.3822269,0.2473037,-0.20561771,0.15395743
0.5059901,-0.19944477,0.5880342,0.29775518,0.11955835,0.3611127,0.49555522,0.8307886,0.4834867,0.47360408,0.5269331,-0.18399356,0.37500927,0.049450114,0.19777595,0.122893296,0.12640859,0.16181156,0.30895135,0.11779646,-0.089838445,0.23259702
0.57526654,-0.19885808,0.5466369,0.3690286,0.17305267,0.31337544,0.4580721,0.83011067,0.4994446,0.46514145,0.5208406,-0.20767152,0.40633476,0.046463136,0.21621342,0.13003951,0.15654676,0.124831945,0.28064612,0.16468734,-0.12031473,0.2744242
0.37923762,-0.10778366,0.46991253,0.21255645,0.08875415,0.25884417,0.38916895,0.55935466,0.33802223,0.4319749,0.45608354,-0.10102637,0.22747873,0.028482515,0.15845348,0.059388816,0.11960842,0.09661472,0.22112097,0.10821076,-0.07424843,0.13673706
0.48164326,-0.13215937,0.52972925,0.32374611,0.11712806,0.22844738,0.41271678,0.6578498,0.3854892,0.47949257,0.5339781,-0.09809394,0.28347427,0.032904327,0.19172275,0.13217112,0.12472291,0.10816665,0.30764556,0.18923299,-0.10341476,0.19000587
0.53277284,-0.10860397,0.5744261,0.37411252,0.18720578,0.24172321,0.43526036,0.780783,0.44924706,0.38320312,0.48904982,-0.16447921,0.28809226,0.017425522,0.20184784,0.1396771,0.14131114,0.086991996,0.30291012,0.17114219,-0.01124955,0.23612088
0.5207516,-0.11242685,0.49218884,0.3663693,0.13444385,0.25926745,0.40560725,0.68533295,0.42804608,0.4265322,0.4688173,-0.16701566,0.33230478,0.035361342,0.19213007,0.1046261,0.14812382,0.092526615,0.2609145,0.17268693,-0.10726668,0.21158275
1.0085229,-0.36050916,0.6685501,0.6369786,0.40512347,0.512074,0.6519939,1.4013405,1.0064814,0.8136237,0.77743196,-0.50368583,0.8251277,0.065314874,0.27132624,0.2000114,0.21884915,0.289395,0.5239892,0.27858996,-0.39305112,0.54650754
