size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t02,t03,t04,t05,t06,t07,t08,t10,t11,t12,t14,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_9,Generated_Var_12,effort_D
0.35615578,0.25505587,0.55676705,0.66130954,0.8441546,0.5389236,1.0696453,0.59656143,0.20516731,0.4259584,0.39490107,0.34458885,0.6609733,0.6248336,0.5123736,0.046694268,0.61014575,0.6414061,0.83030814,0.4974762,0.62070996,0.46632376,0.5420001,0.48230246,0.24376762,0.13510087,0.35345912,0.119127534
0.32005095,0.34406832,0.75303036,0.8491556,0.971642,0.9672452,1.6668373,0.57535815,0.1484721,0.6087094,0.18049067,0.47632995,0.68524253,0.74782336,0.50610256,0.24015822,0.6130457,0.74429786,0.96976036,0.6161106,0.5324515,0.503392,0.2639679,0.62203723,0.34566098,-0.0813638,0.30536735,0.21125741
0.30503124,0.4738029,1.1513281,1.2232798,1.3518565,1.6672571,2.6670341,0.39466593,-0.2489632,1.2055659,-0.20651035,0.5951734,0.8387617,1.0162553,0.516238,0.5489011,0.6682646,0.8708034,1.2506337,0.9906992,0.17891599,0.6024291,0.06379828,0.7070812,0.75356823,-0.15683459,0.52061796,0.27614766
0.19137585,0.2525981,0.7187199,0.8238147,0.9574483,1.0136404,1.583001,0.30971095,-0.11502048,0.73510385,0.047096577,0.45783985,0.5681454,0.7465771,0.4525479,0.28459144,0.54450715,0.5428595,0.8920055,0.7763385,0.2640689,0.34006426,0.26450583,0.4760252,0.5611537,0.09299172,0.44766405,0.12423635
0.28170902,0.15632415,0.44963643,0.616247,0.8608927,0.4881555,0.9833229,0.4903011,0.16961251,0.40659928,0.38280374,0.3013556,0.67975676,0.61664134,0.48815826,-0.032200877,0.607688,0.5523917,0.8054497,0.5452324,0.57134134,0.37796056,0.6179073,0.40302098,0.33615404,0.24818291,0.43694583,0.06685337
0.19435647,0.2643703,0.6744748,0.76769996,0.87706375,0.9594338,1.464135,0.31900704,-0.08569524,0.6854173,0.057431784,0.42407572,0.5358974,0.68520427,0.41971472,0.26110107,0.5104843,0.52699053,0.81046015,0.6852788,0.27852064,0.34134492,0.22211315,0.45580643,0.4765296,0.051549725,0.3718514,0.12852268
0.24227464,0.23275068,0.5659195,0.7069497,0.856625,0.7890475,1.2525334,0.4709584,0.1368183,0.54523915,0.22663903,0.39518782,0.59542084,0.6837998,0.4632965,0.16105227,0.54910254,0.59348917,0.7914177,0.61707973,0.46676508,0.3964237,0.36398655,0.47633716,0.37740794,0.1034589,0.38494998,0.11578043
0.19626151,0.21319646,0.5581107,0.5904543,0.83786327,0.68239594,1.0032059,0.26370457,-0.19291309,0.5707883,0.30544508,0.35891384,0.5277207,0.5974163,0.40594622,0.10104551,0.5049083,0.3814531,0.7995512,0.65630955,0.294106,0.25356138,0.46617818,0.30948016,0.49425694,0.27350777,0.46434224,0.04213897
0.17572762,0.24878618,0.628826,0.67151344,0.80938554,0.83094347,1.2224181,0.269604,-0.15619653,0.6233771,0.14303358,0.39620134,0.47993642,0.62330776,0.40009105,0.21820286,0.4916823,0.4224047,0.77521366,0.6359728,0.2700677,0.28321856,0.29372635,0.38908598,0.46261004,0.13593209,0.37110516,0.1022282
0.18940522,0.23660251,0.6305001,0.62355244,0.861122,0.75210905,1.1447734,0.24529201,-0.22844897,0.6056119,0.25570518,0.40713134,0.50632286,0.62364584,0.40622053,0.1626317,0.50995094,0.3790759,0.84700084,0.678121,0.26641685,0.2560002,0.39658388,0.34977803,0.51263267,0.21882498,0.43465638,0.061359484
0.18289605,0.052314952,0.32287577,0.5459105,0.84815896,0.49907264,0.7929349,0.37663716,0.06472291,0.4625339,0.3830175,0.30719087,0.58515215,0.6363865,0.3755757,-0.06735326,0.5171406,0.42413163,0.71650726,0.691582,0.40499464,0.24538296,0.6310858,0.27277082,0.51118135,0.40827027,0.622161,-0.054695167
0.331262,0.29279602,0.6344327,0.79796875,0.9019806,0.81850445,1.4413369,0.65652907,0.3138205,0.5403437,0.20374817,0.42526132,0.6714151,0.72201884,0.54565424,0.2189802,0.58681697,0.7565062,0.8470175,0.56292146,0.5937415,0.5258718,0.3679176,0.60923,0.2744248,-0.0118284635,0.31401122,0.19093317
0.35136852,0.28295705,0.6462138,0.77697587,0.8443817,0.7450174,1.4547672,0.67244107,0.3328482,0.4905712,0.1766299,0.38666335,0.6711414,0.6741211,0.5400079,0.20734799,0.5617523,0.75092655,0.80594134,0.46210852,0.5813045,0.55714226,0.32741314,0.5998581,0.19809417,-0.07995601,0.24032035,0.20773804
0.656438,0.50966007,0.9952611,1.0753531,1.2336532,0.9809569,2.2928646,1.2850837,0.72299737,0.5736257,0.3089876,0.4612837,1.1164105,0.86967766,0.91787946,0.352698,0.9160944,1.2585615,1.2280495,0.49163824,1.0249845,0.9817576,0.5077408,1.0201684,0.15520088,-0.1749087,0.2624404,0.44541016
0.2621275,0.36391664,0.96406835,1.0130643,1.1538253,1.3455435,2.1671839,0.34273356,-0.22342642,0.97274846,-0.0834056,0.50499046,0.7087455,0.86228806,0.4411389,0.378324,0.58958805,0.7310427,1.121773,0.8283194,0.23988359,0.4965028,0.09278883,0.5841126,0.6255275,-0.085532844,0.42048603,0.20981076
0.13634683,0.17257132,0.6193699,0.74729323,0.91464424,0.9139068,1.4451844,0.1486096,-0.2722028,0.7665344,-0.016178839,0.37874645,0.54864657,0.7130248,0.3690037,0.19862935,0.46414408,0.41261023,0.846369,0.8178047,0.12216957,0.23852417,0.2981631,0.31636143,0.650219,0.19007288,0.5100374,0.036916178
0.23582025,0.2662733,0.6348839,0.7088937,0.8345918,0.8299608,1.3367449,0.43417382,0.055680536,0.55048865,0.1751357,0.4371399,0.5515436,0.6661885,0.42508826,0.18851689,0.53154963,0.56575847,0.83680433,0.59736127,0.41369638,0.38302192,0.28685674,0.4850095,0.3687441,0.028817844,0.32775813,0.12666713
0.23506206,0.35571426,0.8498584,0.7971487,0.97113806,1.0207335,1.5800806,0.27210855,-0.32974035,0.8006191,0.12899849,0.44468483,0.57638866,0.67904556,0.42392728,0.29644376,0.54440814,0.5172494,0.96164453,0.67822486,0.23449214,0.3821419,0.21891399,0.43813056,0.5169945,0.058729675,0.3721612,0.16341835
0.2052254,0.27578068,0.67059976,0.665499,0.82904285,0.7776911,1.2281809,0.23031817,-0.2617787,0.6166637,0.18483122,0.4013526,0.4801207,0.6031449,0.40515342,0.21481048,0.5153463,0.38050035,0.8325254,0.6227802,0.2515487,0.26585788,0.32335636,0.37699085,0.463261,0.15129822,0.35765922,0.10013605
0.20015958,0.2711408,0.68285394,0.73033243,0.84841335,0.87335014,1.39179,0.2859979,-0.16369739,0.6548313,0.09782293,0.41232252,0.51063883,0.63705146,0.4093813,0.23633549,0.5033071,0.47886458,0.8186812,0.6370418,0.270273,0.31016383,0.25352266,0.42533168,0.4471214,0.06255642,0.33949995,0.1328981
0.40042785,0.48307887,1.2155558,1.4755491,1.6472648,2.018943,3.2461689,0.66020393,0.10084257,1.3102777,-0.2250254,0.7265649,1.0274138,1.2567043,0.68703693,0.5930111,0.799683,1.1878917,1.5038003,1.2359036,0.42157838,0.77817863,0.08558594,0.98148936,0.8786989,-0.17237212,0.64117455,0.31906274
0.26916158,0.34542006,0.86083096,0.95883626,1.1028335,1.2725717,2.0036113,0.4503288,-0.024166923,0.855275,-0.036720116,0.51878905,0.67688906,0.8354717,0.4747278,0.3634706,0.577168,0.75796324,1.0092405,0.7993015,0.37270463,0.50110906,0.12709388,0.6406792,0.5521135,-0.07925108,0.40412685,0.23379463
0.89162564,0.63507813,1.0882859,1.10835,1.4039243,0.69082475,2.255228,1.7395661,1.2158439,0.44330686,0.6133281,0.3605787,1.431552,0.95201606,1.2029481,0.26689875,1.2094268,1.5193192,1.397219,0.35895997,1.5139477,1.3222367,0.99988025,1.1877468,0.009747973,-0.03945576,0.30225763,0.4994833
0.18321225,0.12176676,0.4222005,0.5610319,0.84872967,0.5795116,0.88278025,0.32981074,-0.058801867,0.51517457,0.34049645,0.34104568,0.55015576,0.63159317,0.38905746,0.016495306,0.5013832,0.39658043,0.74694103,0.67418563,0.35258934,0.2403869,0.5412057,0.29652482,0.5100397,0.3546817,0.5566704,-0.005104671
0.21177241,0.17303644,0.53046566,0.5904859,0.9818601,0.6283647,0.9220734,0.2652529,-0.23465477,0.579577,0.45481732,0.3757459,0.62125146,0.6787175,0.4933355,0.03575861,0.57310086,0.35074395,0.8784558,0.8095198,0.30027115,0.24231982,0.6550905,0.25713947,0.65788347,0.50949013,0.6722934,-0.03502284
0.21740456,0.23277259,0.6773357,0.6294404,0.9735431,0.6991204,1.1486968,0.20542729,-0.37881574,0.6113039,0.3679494,0.430486,0.58412254,0.6727016,0.49622485,0.13097176,0.5847618,0.3251561,0.9594946,0.7780194,0.24539699,0.22181615,0.5568957,0.29768154,0.66405135,0.40438563,0.58289844,0.0046891505
0.21854231,0.28471282,0.71569926,0.78632015,0.92473936,1.0035958,1.5484197,0.3599669,-0.09245228,0.6983068,0.05990416,0.43604988,0.55592465,0.7036274,0.41977,0.2694294,0.5216413,0.56965977,0.8678042,0.6795205,0.31062976,0.3863849,0.17929728,0.48965216,0.47162756,0.014158382,0.35664058,0.15797852
0.17699294,0.14711972,0.5158111,0.7848363,0.9590286,0.97622156,1.4442749,0.4342944,0.16151741,0.6713027,0.09509641,0.45276725,0.6033267,0.81566155,0.44582587,0.21626528,0.52919084,0.6066475,0.7964138,0.7989161,0.3755821,0.36941752,0.3406474,0.48296905,0.54854804,0.15618616,0.5358427,0.076058336
0.32952893,0.27390587,0.58271486,0.67959267,0.8090517,0.6154201,1.1526765,0.6332015,0.28505808,0.4296643,0.30880505,0.3672115,0.63176334,0.62181956,0.52408123,0.12193184,0.5811199,0.6752286,0.7953566,0.47687164,0.62297255,0.47672656,0.45582154,0.53182435,0.21430624,0.056753717,0.29284358,0.16254374
0.37432554,0.38808298,0.8243818,0.78638154,0.9352791,0.8134935,1.590644,0.58072656,0.055904232,0.5235551,0.28630862,0.47926122,0.6455898,0.68468946,0.48481062,0.20632263,0.64043814,0.67339694,1.0321957,0.5195585,0.55811036,0.50601935,0.322657,0.60973877,0.2950401,-0.08634237,0.24109554,0.20933264
0.34149987,0.4337861,1.0633714,1.0559055,1.18754,1.383226,2.3708835,0.56170833,-0.010775557,0.9625952,-0.045104887,0.5629056,0.8041377,0.895396,0.52879083,0.49790767,0.64469916,0.86456454,1.1316375,0.7600642,0.3832464,0.640542,0.097641855,0.7446064,0.560437,-0.18535969,0.3848461,0.33381793
0.34069827,0.21920307,0.54090387,0.66988564,0.85110676,0.5088874,1.0878962,0.609274,0.25782967,0.39779294,0.38636938,0.3256042,0.7003331,0.6256989,0.5034999,0.01308366,0.6121058,0.6707133,0.8557316,0.49548045,0.6473843,0.47773272,0.5577687,0.48321766,0.240838,0.10346989,0.34436536,0.10612682
0.24182308,0.28425494,0.68429404,0.70305055,0.8993845,0.786811,1.2818172,0.333957,-0.16273572,0.5636627,0.2141286,0.42357352,0.522546,0.6492589,0.4212449,0.19081849,0.5326046,0.48485696,0.9105724,0.619607,0.33874005,0.32468253,0.3108571,0.43380508,0.44576147,0.12353411,0.3565321,0.10418569
0.3814468,0.3934687,0.7746365,0.7427779,0.8997477,0.7509624,1.4350841,0.6297652,0.15638483,0.48373395,0.3031186,0.40106952,0.6816778,0.6363516,0.5157596,0.18484823,0.64316857,0.69447887,0.92337817,0.4713918,0.61727536,0.52824986,0.39139026,0.5984756,0.22874884,-0.039081294,0.24385047,0.23389187
0.25003403,0.26111755,0.59564507,0.6538078,0.78615505,0.70268965,1.1379296,0.45996642,0.09185406,0.49804354,0.258053,0.38661018,0.54728186,0.6153219,0.44441238,0.1421388,0.5336707,0.55206215,0.77823246,0.53834933,0.45832336,0.38684675,0.37255117,0.45350876,0.31145486,0.083531685,0.31171858,0.117116645
0.25610465,0.27235648,0.5923963,0.65753126,0.850982,0.6681315,1.0807452,0.37972105,-0.074668966,0.5216245,0.33562526,0.38549197,0.5533471,0.62714475,0.44888496,0.13463123,0.52925444,0.49707562,0.82125187,0.5601813,0.4384686,0.3370657,0.45109367,0.41140053,0.38071388,0.18233362,0.3716902,0.105625585
0.6807184,0.5514214,0.957235,0.90977997,1.0890493,0.68614626,1.844385,1.295435,0.79924047,0.40303063,0.44566327,0.32696387,1.0841173,0.7576109,0.9131451,0.3022858,0.9239263,1.1591336,1.1167485,0.314985,1.1059498,0.9955843,0.6703143,0.9263301,0.02642657,-0.08322429,0.19032781,0.4185668
0.27257678,0.09472821,0.37067226,0.5774555,0.87437296,0.399345,0.84230936,0.5149828,0.1971955,0.39198852,0.46312064,0.29678854,0.6802399,0.64550406,0.4370529,-0.10321965,0.58468795,0.5467974,0.7841322,0.6142734,0.5681975,0.35382432,0.7069599,0.35309702,0.40416357,0.32494345,0.55964655,-0.01305884
0.2040715,0.18392129,0.7826168,1.114421,1.2869173,1.5089993,2.406291,0.33709794,-0.030279513,1.0530922,-0.2423615,0.5559216,0.8014554,1.0771217,0.4186332,0.34640092,0.584654,0.82274216,1.1429471,1.0774088,0.17369705,0.46113285,0.18991715,0.59154916,0.8183127,0.03291384,0.66320467,0.09063781
0.13596435,0.15551603,0.55381215,0.69862473,0.8644009,0.8577188,1.3081758,0.22912233,-0.15810522,0.689958,0.0798572,0.3929932,0.5358851,0.6810114,0.37303114,0.15465446,0.48403552,0.44331145,0.79860014,0.7650846,0.17934503,0.23848438,0.3339114,0.31732312,0.58243185,0.19788295,0.50610304,0.03771457
0.1994852,-0.19788831,0.093141,0.7228312,1.1800971,0.41162091,0.8709713,0.5971669,0.41912764,0.5303729,0.5169522,0.30392367,0.81138945,0.9497887,0.47683164,-0.19525433,0.6372842,0.592536,0.81532115,1.0021901,0.57198244,0.34176272,1.0030911,0.26432633,0.7697577,0.7434274,1.072987,-0.17826718
0.22862075,0.25064307,0.71262085,0.78248805,0.9371223,0.90886974,1.5760629,0.38012466,-0.0743846,0.62851644,0.14597693,0.49303123,0.58250654,0.729888,0.42431316,0.21283531,0.5512865,0.56222355,0.96561843,0.6911299,0.34193286,0.3759651,0.25719664,0.5000207,0.48115996,0.012098264,0.37269592,0.11843907
0.36931556,0.34523934,0.69365054,0.7690151,0.8819323,0.7339318,1.4154539,0.7294963,0.31772944,0.47515845,0.28426418,0.40471408,0.7195741,0.6706088,0.5888583,0.21021752,0.64003336,0.78561115,0.8977453,0.49537098,0.6616153,0.5822743,0.41109532,0.62100065,0.20239031,-0.020110797,0.25043684,0.22597344
0.34533325,0.2081755,0.51297325,0.66179633,0.8470601,0.49564433,1.1342363,0.6673066,0.32968313,0.36210376,0.37094817,0.35238832,0.6791855,0.63342935,0.5178344,0.024689902,0.6009631,0.698637,0.8411665,0.47698414,0.67240006,0.47520685,0.5045508,0.5164147,0.21919261,0.08571714,0.33733827,0.12691826
0.591535,0.4089536,0.813592,0.86078995,1.0864788,0.5544057,1.5487388,1.073862,0.5544751,0.39091158,0.5454868,0.35468644,0.99479246,0.73175037,0.81353664,0.111799754,0.8965453,1.0134761,1.1681725,0.47156993,1.0372283,0.82210153,0.7642534,0.7818685,0.1355029,0.03484509,0.31019133,0.27184823
0.25344515,0.18287644,0.50701493,0.6010924,0.8046156,0.5357716,1.0080369,0.47560802,0.110647015,0.42530507,0.33757788,0.34116742,0.59080386,0.60522157,0.42866364,0.026735313,0.55635756,0.5401614,0.79108566,0.53162456,0.5034868,0.38023633,0.48084956,0.40271738,0.31696782,0.15515557,0.3729381,0.07086932
0.22352779,0.24453509,0.61253417,0.76960284,0.88376087,0.9381794,1.4138505,0.4341003,0.09948531,0.6088323,0.1301346,0.43841693,0.5642241,0.7216764,0.44274193,0.23495437,0.5245094,0.6044763,0.81255215,0.6615999,0.40882343,0.39277896,0.26391414,0.50979114,0.4251334,0.051554665,0.37789378,0.13093239
0.41241938,0.34195542,0.671621,0.73359805,0.8751537,0.59610504,1.2317208,0.66110986,0.2090499,0.44135797,0.40231127,0.3854108,0.67307496,0.64542466,0.5799678,0.13772894,0.64667886,0.6996474,0.89237374,0.4379023,0.67920977,0.5356065,0.5039657,0.56735903,0.1986686,0.07968798,0.27278712,0.19117811
0.23941733,0.1948051,0.6260596,0.8348781,1.0126455,1.020758,1.676501,0.4961868,0.15989584,0.6440727,0.11659409,0.49661034,0.6548767,0.8463706,0.48732853,0.23600245,0.5829041,0.6802379,0.9340685,0.7739311,0.43136698,0.429367,0.32711735,0.5726188,0.5074868,0.07310032,0.47397608,0.10543885
0.2627998,0.2831196,0.62360483,0.72561723,0.8377431,0.81693125,1.3003088,0.5020428,0.13536492,0.54263014,0.17477803,0.40470558,0.5630242,0.65610206,0.4717051,0.20543955,0.53726214,0.6225234,0.79370177,0.5740442,0.47161478,0.4272992,0.3067122,0.50883996,0.3255957,0.03693451,0.30828834,0.15355794
0.26511928,0.33100688,0.74635273,0.79879737,0.91968393,0.9675356,1.5666053,0.42516354,-0.025313936,0.670786,0.09732658,0.44692335,0.5913759,0.7008026,0.4339731,0.27563795,0.5466072,0.6088575,0.86160535,0.6281972,0.367798,0.4213534,0.21080469,0.52813417,0.4113189,-0.037377138,0.31803906,0.1825267
0.12389921,-0.023778498,0.26571128,0.5866319,0.87687933,0.5657604,0.87388164,0.29245338,0.029992018,0.5578979,0.28393447,0.34135765,0.57097566,0.71030855,0.35755652,-0.04547242,0.46288633,0.37560165,0.69460934,0.8108594,0.3060184,0.17937674,0.6168249,0.21653578,0.6404805,0.5014715,0.7416224,-0.08876619
0.16283175,0.15423383,0.49337214,0.5951305,0.7853774,0.6760479,1.0399438,0.19917636,-0.19146714,0.5802139,0.17745103,0.3446111,0.492008,0.60023683,0.33293447,0.08183012,0.45639586,0.35529792,0.740941,0.6532941,0.22681035,0.21275383,0.38753098,0.27358484,0.49330857,0.21610615,0.44419128,0.02604907
0.47766858,0.27452236,0.66267097,0.76766497,1.0841769,0.47867388,1.3023674,0.8419818,0.34286937,0.39465892,0.59420466,0.33363938,0.9403584,0.7169362,0.68201375,-0.049186897,0.82212996,0.8476049,1.0979856,0.5722172,0.91007394,0.6369225,0.79843813,0.6217522,0.26006114,0.18565989,0.4521838,0.15026441
0.12304253,0.08777522,0.49364236,0.72187155,0.90304035,0.8551786,1.3233463,0.23465288,-0.09356709,0.69531715,0.054386195,0.391371,0.5657945,0.7395509,0.37115538,0.13018729,0.45765278,0.4637518,0.7857407,0.82195896,0.2148089,0.24008872,0.34804422,0.31829438,0.63161504,0.24575405,0.5704777,-0.002447418
0.49026173,0.30374235,0.61562276,0.7310816,0.95369303,0.4480102,1.2470895,0.91177815,0.5226419,0.34519982,0.4816268,0.31203273,0.8626877,0.6565655,0.6631922,0.020437606,0.7523262,0.8666916,0.94377446,0.4357656,0.9036881,0.6705062,0.71182495,0.63846165,0.12602079,0.072600976,0.3380301,0.19744837
0.31722015,0.3291299,0.720074,0.701585,0.89366496,0.7324041,1.3043246,0.506199,0.0019569304,0.5293335,0.32425615,0.41016406,0.6201645,0.6467072,0.52894545,0.17544578,0.59848416,0.5841194,0.927961,0.57324463,0.490647,0.44598463,0.38177907,0.51159936,0.34531924,0.10370078,0.32843155,0.14531733
0.20376171,0.27124488,0.7144484,0.7030679,1.0614297,0.8704455,1.379493,0.09168958,-0.5900542,0.7488158,0.142166,0.37946835,0.6230713,0.6949339,0.35129634,0.15764554,0.51680523,0.34858316,0.96905655,0.8265635,0.09217522,0.22546135,0.4401098,0.23908761,0.70886,0.2665124,0.56865764,0.04111152
0.3733661,0.38089466,0.86852807,1.0230793,1.1488258,1.2370365,2.110282,0.6814207,0.23414305,0.7856667,0.07101865,0.5306065,0.7951733,0.8884826,0.5930548,0.34869972,0.67826235,0.914451,1.063211,0.76250255,0.5608991,0.60699445,0.22930177,0.7720689,0.44331536,-0.1311987,0.39178416,0.2652348
0.28968108,0.33859867,0.73237103,0.7314035,0.87149805,0.80130994,1.3854427,0.49941194,0.012070912,0.5720438,0.21751656,0.4141009,0.61542773,0.63832074,0.4821769,0.21173619,0.5682542,0.6189871,0.8558458,0.5476555,0.44968015,0.45212469,0.292825,0.509012,0.31647742,0.0078614745,0.27599156,0.18326816
0.30436194,0.5437414,1.401644,1.3299875,1.5646312,1.8598807,3.0322437,0.3629233,-0.4538898,1.3802861,-0.2548627,0.6453648,0.93441176,1.1132488,0.54727626,0.62808895,0.71482027,0.9378438,1.5084665,1.0935624,0.15478659,0.6741185,0.02524987,0.7389565,0.9099045,-0.12865013,0.5715872,0.31628639
0.48317075,0.020999251,0.38359475,0.7875218,1.3483009,0.13136199,1.0163285,0.96175957,0.601428,0.39693207,0.8696458,0.27344394,1.137276,0.89892143,0.688891,-0.33796805,0.94137305,0.9272232,1.1067518,0.82686824,1.0623071,0.6515248,1.2498126,0.4927191,0.4814682,0.55534565,0.88436884,-0.034452736
0.7399517,0.17113261,0.5570395,1.0402049,1.7256486,0.14638844,1.4584808,1.4392533,0.9727218,0.44108343,1.0748856,0.3185698,1.5017927,1.131104,1.0275553,-0.34396634,1.3202938,1.3211825,1.4379224,0.91555375,1.5231073,0.96823996,1.5906311,0.8200973,0.5270552,0.6337621,1.0527021,0.08398995
0.30752534,0.19319269,0.46752682,0.61396575,0.83798265,0.4695159,0.9737212,0.5399902,0.18041286,0.40535426,0.3944615,0.32394797,0.6540009,0.614,0.47058153,-0.015203873,0.57249516,0.5853125,0.7961203,0.51045305,0.5870218,0.41455683,0.5733485,0.42356357,0.28094777,0.18067114,0.39571822,0.08365012
0.3588463,0.2146798,0.5454979,0.6631632,0.8837639,0.4307611,1.1041439,0.66196775,0.30896765,0.35537404,0.42453492,0.32360157,0.72498655,0.62290174,0.5276905,-0.020019691,0.6363809,0.7045916,0.9056674,0.49857143,0.700704,0.5086366,0.59407705,0.51089126,0.21457097,0.09527367,0.3440572,0.11267144
0.21869442,0.2964133,0.8250653,0.7847432,1.1389474,0.93989146,1.5903469,0.09340373,-0.592826,0.82347274,0.09552815,0.4323272,0.6340654,0.77587414,0.44446597,0.23215622,0.5524685,0.37927255,1.10522,0.88292885,0.10738495,0.2515941,0.41478372,0.30753163,0.790956,0.308117,0.5982587,0.051786114
0.22632341,0.3259041,0.86581933,0.92623055,1.0525429,1.2577204,1.962936,0.32289082,-0.16132504,0.9016611,-0.08180648,0.48461953,0.65031135,0.8125074,0.4148675,0.35427365,0.5366585,0.67418987,0.98189354,0.7821538,0.24470054,0.44920897,0.1096528,0.54600203,0.5770163,-0.061525106,0.40202224,0.19729547
0.20937419,0.3113325,0.73347634,0.7154816,0.83800185,0.9265957,1.4278886,0.30578026,-0.16638437,0.69157153,0.08665793,0.41650736,0.52786565,0.6445142,0.3629064,0.2676102,0.496699,0.5017285,0.7994973,0.5884818,0.2682726,0.3507142,0.20284826,0.435382,0.43538827,0.01669175,0.31270355,0.15199833
0.23870948,0.26050052,0.6371188,0.7294464,0.8550909,0.8542806,1.3698105,0.4340159,0.056353316,0.5685771,0.16267022,0.43980348,0.55560815,0.6826151,0.43546402,0.20177633,0.53366464,0.5828348,0.84469646,0.62347823,0.40296054,0.39087984,0.2733093,0.49332443,0.38644472,0.029039403,0.3313678,0.1237917
0.6994338,0.5547005,1.0203959,1.0059183,1.1714927,0.67639065,1.9131826,1.1886998,0.54693645,0.42894995,0.5561745,0.4464055,1.0021478,0.80515087,0.90897834,0.25871262,0.89644474,1.1117681,1.2557803,0.3608324,1.0688598,0.9656589,0.6315688,0.9216896,0.09291649,-0.13472521,0.17228676,0.3732008
0.25126958,0.30379307,0.6577914,0.68136847,0.8347358,0.74520075,1.1532863,0.3235338,-0.1716987,0.57653546,0.27024755,0.39712796,0.5053617,0.61323684,0.44514716,0.20729491,0.52301145,0.44108257,0.8159243,0.5727349,0.349327,0.3182027,0.37036625,0.40191156,0.40760034,0.15820077,0.34483647,0.1116809
0.23607253,0.37365335,0.8958196,0.85644275,0.99321175,1.0559502,1.7073696,0.2254397,-0.39947152,0.8522954,0.0377165,0.45529014,0.5572226,0.7047291,0.39798307,0.35480922,0.54909,0.4973861,0.9755829,0.70681024,0.17161328,0.36141825,0.19064939,0.4452983,0.5721339,0.022704624,0.37652874,0.17995496
0.18162683,0.22088476,0.60982263,0.75248706,0.88682055,0.9462322,1.4102063,0.36167145,0.005691137,0.6603634,0.08032112,0.43564484,0.5384555,0.722203,0.42657286,0.23910306,0.5067842,0.5422814,0.79107976,0.7125452,0.3186508,0.33943123,0.2706324,0.46882552,0.48484585,0.09149809,0.4193032,0.11475888
0.13493338,0.04224045,0.3582662,0.63037556,0.8627313,0.6650007,1.0060529,0.26998496,-0.02646714,0.593941,0.19487058,0.3545738,0.54379785,0.7063513,0.34805405,0.033224944,0.45198938,0.40205407,0.7216187,0.77180624,0.28465772,0.21912819,0.48887292,0.25862387,0.60003895,0.37104917,0.63212574,-0.036108468
0.46787846,0.36677235,0.69850844,0.75715023,0.93091005,0.6262281,1.3524477,0.8396565,0.38177067,0.41309088,0.42147145,0.36356857,0.78994644,0.6538091,0.64076096,0.12924926,0.7185262,0.83023053,0.95420593,0.4474312,0.80454034,0.6302633,0.56899667,0.6546975,0.15189114,0.026559487,0.2839509,0.23076303
0.1929709,0.2734704,0.67417645,0.7238987,0.8615161,0.9388733,1.4241983,0.30634257,-0.1218729,0.67066693,0.069466814,0.42026183,0.5226631,0.66580415,0.3808373,0.24370392,0.4927769,0.5132747,0.8010555,0.6378728,0.28382123,0.338257,0.20648669,0.44186717,0.45324412,0.03856369,0.34689373,0.13951147
0.28634852,0.33124685,0.84116316,1.0355893,1.1498319,1.3521143,2.1369185,0.48428497,0.082408436,0.8791242,-0.046961144,0.5349999,0.73158944,0.9109483,0.5297623,0.38483572,0.62254924,0.81218106,1.0453521,0.8831926,0.37260637,0.5198088,0.17303553,0.6822873,0.59895027,-0.06654178,0.46684468,0.20612039
0.2633363,0.31560624,0.7523472,0.7797409,0.9169798,0.88339794,1.5516297,0.41196615,-0.0803418,0.62163645,0.15535754,0.46614814,0.57455915,0.6859573,0.41620827,0.2282767,0.55185604,0.5736262,0.9419399,0.6117413,0.36554313,0.3994525,0.23490891,0.502838,0.40230873,-0.038244087,0.30484343,0.16324556
0.43891016,0.31911337,0.6582078,0.72590137,0.9081115,0.5530008,1.3216571,0.78403103,0.45570415,0.36497122,0.3713855,0.3228792,0.8056021,0.63554937,0.6311837,0.081848405,0.6984141,0.8013618,0.92889595,0.45563605,0.8090259,0.6155999,0.5789785,0.64163667,0.13516594,-0.0021876073,0.25610712,0.21832474
0.2746153,0.2979288,0.7156194,0.76800174,0.9009307,0.88741004,1.5095376,0.4610054,-0.003935619,0.6194346,0.16750994,0.45393622,0.61660707,0.6809694,0.43341672,0.20746635,0.5563763,0.64939195,0.8875466,0.57208985,0.42348695,0.42158455,0.25456902,0.52265936,0.354996,-0.033631004,0.3025381,0.17020896
0.189399,0.15012962,0.4945592,0.61161625,0.89494747,0.6489351,1.017103,0.32907173,-0.09773165,0.5106776,0.30424199,0.38297528,0.5435214,0.66735405,0.41716206,0.06308371,0.51093215,0.43017408,0.8173691,0.68686163,0.34992182,0.26082382,0.46578154,0.34408203,0.52085084,0.31835282,0.51138014,0.0046706963
0.51789546,0.6387556,1.4614066,1.4000102,1.5548751,1.7543017,3.2152584,0.78063303,-0.095582165,1.241499,-0.100641385,0.66385937,1.0804949,1.0539963,0.69183815,0.6537732,0.8095654,1.1605762,1.5343876,0.8578233,0.45982352,0.89813054,0.046432886,0.959977,0.68793845,-0.32682282,0.40963513,0.45880836
