rely,data,cplx,time,stor,turn,acap,pcap,vexp,modp,sced,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_6,Generated_Var_7,Generated_Var_8,actual
0.20837873,0.26305693,0.1674226,-0.08027959,-0.12235491,0.2998429,0.44550395,0.3403895,0.30506614,0.48728108,0.20635432,0.07537505,0.092898756,0.36417866,0.1719359,0.2719186,0.27796024,0.34431598,-0.00068673305
0.21365836,0.30458736,0.17444153,-0.08080135,-0.14048296,0.2954298,0.49724126,0.38535646,0.29982114,0.52005374,0.19058256,0.09174094,0.14164749,0.30702746,0.19467969,0.17167793,0.34241414,0.29286817,-0.0048321476
0.18566161,0.29382557,0.20068428,-0.095783934,-0.13637555,0.31156692,0.50129855,0.39318457,0.32253572,0.56334066,0.1895824,0.0876514,0.120527126,0.34799576,0.1635724,0.19912784,0.3292921,0.3487559,-0.0073502846
1.0440404,0.6544807,0.57788754,0.42301634,0.42331728,0.5055847,0.6113639,0.48411033,0.15364893,0.6890856,0.083969526,0.5770532,0.54638904,-0.035199493,0.87903696,-0.16590573,1.1366886,-0.16027182,0.15525287
2.3622646,1.2121294,1.2589043,1.0050237,1.0727262,1.0413022,0.970108,0.88723904,0.19531015,1.2763925,-0.00935401,1.3553252,1.077988,-0.18104498,1.7916005,-0.65850574,2.4396546,-0.48539507,0.46268287
0.21660808,0.24483347,0.22643417,-0.023875806,-0.053756148,0.27378,0.42594647,0.35375577,0.29963046,0.4626038,0.22364916,0.17579433,0.16985942,0.40510684,0.25791457,0.35257843,0.29449588,0.37862346,-0.036827527
0.18762596,0.2722151,0.15248308,-0.11286178,-0.12821878,0.29238665,0.4831157,0.3552904,0.29025412,0.5290646,0.18317445,0.06717976,0.12827922,0.30520183,0.18294255,0.21159874,0.29786283,0.2919827,-0.00052674394
0.28968656,0.33666176,0.22074835,0.025826907,-0.02186025,0.2806496,0.5066282,0.39733633,0.24646637,0.5290115,0.24082178,0.16628367,0.22503296,0.22236675,0.36467612,0.15021572,0.44386974,0.15733469,-0.020364266
0.39808798,0.40959084,0.25301287,0.09564337,0.0115437545,0.32469606,0.5271946,0.42249787,0.22899711,0.5504791,0.11889707,0.23285913,0.2594009,0.06975286,0.4299811,-0.06372012,0.58178115,0.042131618,0.014941932
0.18923211,0.24663773,0.19324788,-0.09234053,-0.11694181,0.28309554,0.44959542,0.35589033,0.3028185,0.5021278,0.18920277,0.104600474,0.13407499,0.38546443,0.17018826,0.30067438,0.27882698,0.38496265,-0.0143682575
0.21920699,0.2855734,0.17745107,-0.07893647,-0.09980288,0.28327918,0.49329087,0.37510267,0.26446378,0.52375495,0.17064169,0.088524364,0.17355141,0.27948123,0.24066803,0.20575464,0.35464635,0.27187732,-0.025925614
0.2310362,0.23967126,0.17501345,-0.1725147,-0.16857979,0.3302456,0.5159207,0.37673336,0.33544713,0.5772161,0.15688406,0.031301,0.104580045,0.40392286,0.054455765,0.36538166,0.271767,0.42685053,0.01622884
1.1539965,0.71658355,0.6167752,0.459041,0.46269256,0.595774,0.69621193,0.57179725,0.21165286,0.7975114,0.08622697,0.6200103,0.5975682,-0.06588656,1.0125957,-0.23453276,1.2870854,-0.17595732,0.15076503
0.22981568,0.29187807,0.20517561,-0.022858076,-0.10082246,0.28809175,0.44416282,0.37416428,0.26497886,0.5010083,0.1939586,0.13322467,0.12719688,0.27549377,0.24980493,0.18350989,0.3495872,0.23939875,-0.005704622
0.23104575,0.26679382,0.16683103,-0.07175104,-0.109839395,0.26797345,0.4662436,0.37005743,0.2763099,0.4712677,0.19327118,0.12575667,0.1660316,0.30443132,0.2151781,0.24888566,0.31848845,0.29099408,-0.01572517
0.32535356,0.39188007,0.2342858,0.063667834,-0.047759317,0.31592652,0.48055118,0.34400967,0.25614846,0.48960862,0.2320183,0.17631733,0.14334908,0.21002612,0.36702234,0.047029648,0.47665346,0.118970916,-0.0024512024
0.2220968,0.30505237,0.21305124,-0.023849167,-0.067663565,0.29937825,0.48158595,0.39786148,0.28235587,0.53520346,0.17834929,0.15728001,0.1837481,0.26273984,0.29011527,0.14429015,0.37869203,0.24797454,-0.031115804
0.3159178,0.30866605,0.24944742,0.06662613,0.043851174,0.28739345,0.44440705,0.35510936,0.23970847,0.45381448,0.17163871,0.22073379,0.22628687,0.23809062,0.3803024,0.18847877,0.418746,0.19153932,-0.021831423
0.23252812,0.34479895,0.15989636,-0.084306866,-0.1483379,0.3220477,0.5628987,0.3951989,0.31683713,0.63599926,0.18708207,0.062453512,0.15557602,0.20973459,0.26011196,0.07687837,0.4187346,0.18069169,-0.0012176391
0.24447002,0.42202872,0.16616036,-0.025318503,-0.15652348,0.3598862,0.58460075,0.40447944,0.33682317,0.66100305,0.2225787,0.07921736,0.12828729,0.1928274,0.31751427,-0.0081180185,0.49936306,0.13724732,-0.008043675
0.26836693,0.34759143,0.16188346,-0.18290094,-0.2339111,0.38131645,0.6680439,0.46672073,0.39503118,0.6639287,0.20354322,-0.0015819594,0.14452252,0.3039121,0.1026343,0.1709311,0.3923423,0.32926643,0.0015202586
0.43799257,0.4031133,0.27416924,0.11364056,0.08628725,0.3206411,0.4871218,0.38676694,0.20986986,0.5290533,0.17100573,0.2603322,0.29048932,0.13368967,0.4646477,0.049928993,0.5611366,0.07689787,0.0089150295
0.38293386,0.38312757,0.24106029,0.10481948,0.042025,0.31820697,0.48355472,0.41045976,0.22172818,0.5449179,0.111852214,0.2404278,0.23109677,0.101096585,0.41170818,-0.020571426,0.5416589,0.051783584,0.015316995
0.22014403,0.27071524,0.1991898,-0.09133041,-0.14261055,0.31526,0.49127927,0.3982361,0.29429603,0.55667436,0.19151565,0.11969368,0.14720818,0.32886636,0.19309428,0.24589653,0.320982,0.33699888,-0.005936674
0.43601736,0.37333524,0.29951936,0.12621813,0.07449851,0.31293407,0.47820854,0.3780361,0.19657658,0.500832,0.14931107,0.2631333,0.2858854,0.14423612,0.46049118,0.07716841,0.56271946,0.08945337,0.010789068
