Dataset                   Metric                    metric valor
datasets_2/cocomo81.arff  MAE                      280.651
datasets_2/cocomo81.arff  Median Absolute Error     46.3333
datasets_2/cocomo81.arff  RMSE                     627.303
datasets_2/cocomo81.arff  R2 Score                   0.870136
datasets_2/cocomo81.arff  MAE                      278.882
datasets_2/cocomo81.arff  Median Absolute Error     35
datasets_2/cocomo81.arff  RMSE                     627.223
datasets_2/cocomo81.arff  R2 Score                   0.870169
datasets_2/cocomo81.arff  MAE                      222.388
datasets_2/cocomo81.arff  Median Absolute Error     49.75
datasets_2/cocomo81.arff  RMSE                     487.565
datasets_2/cocomo81.arff  R2 Score                   0.921549
datasets_2/cocomo81.arff  MAE                      238.331
datasets_2/cocomo81.arff  Median Absolute Error     57.25
datasets_2/cocomo81.arff  RMSE                     493.051
datasets_2/cocomo81.arff  R2 Score                   0.919773
datasets_2/cocomo81.arff  MAE                      257.138
datasets_2/cocomo81.arff  Median Absolute Error     35
datasets_2/cocomo81.arff  RMSE                     662.059
datasets_2/cocomo81.arff  R2 Score                   0.855347
datasets_2/cocomo81.arff  MAE                      273.523
datasets_2/cocomo81.arff  Median Absolute Error     35
datasets_2/cocomo81.arff  RMSE                     665.278
datasets_2/cocomo81.arff  R2 Score                   0.853937
datasets_2/cocomo81.arff  MAE                      275.677
datasets_2/cocomo81.arff  Median Absolute Error     31
datasets_2/cocomo81.arff  RMSE                     743.691
datasets_2/cocomo81.arff  R2 Score                   0.817476
datasets_2/cocomo81.arff  MAE                      290.779
datasets_2/cocomo81.arff  Median Absolute Error     35.3333
datasets_2/cocomo81.arff  RMSE                     746.351
datasets_2/cocomo81.arff  R2 Score                   0.816168
datasets_2/cocomo81.arff  MAE                      324.611
datasets_2/cocomo81.arff  Median Absolute Error     31.2857
datasets_2/cocomo81.arff  RMSE                     889.514
datasets_2/cocomo81.arff  R2 Score                   0.73888
datasets_2/cocomo81.arff  MAE                      338.842
datasets_2/cocomo81.arff  Median Absolute Error     38.1429
datasets_2/cocomo81.arff  RMSE                     891.376
datasets_2/cocomo81.arff  R2 Score                   0.737786
datasets_2/cocomo81.arff  MAE                      345.071
datasets_2/cocomo81.arff  Median Absolute Error     32.75
datasets_2/cocomo81.arff  RMSE                     980.688
datasets_2/cocomo81.arff  R2 Score                   0.682608
datasets_2/cocomo81.arff  MAE                      356.34
datasets_2/cocomo81.arff  Median Absolute Error     36
datasets_2/cocomo81.arff  RMSE                     981.631
datasets_2/cocomo81.arff  R2 Score                   0.681997
datasets_2/cocomo81.arff  MAE                      357.591
datasets_2/cocomo81.arff  Median Absolute Error     46.7778
datasets_2/cocomo81.arff  RMSE                    1012.03
datasets_2/cocomo81.arff  R2 Score                   0.661995
datasets_2/cocomo81.arff  MAE                      361.985
datasets_2/cocomo81.arff  Median Absolute Error     50.3333
datasets_2/cocomo81.arff  RMSE                    1012.77
datasets_2/cocomo81.arff  R2 Score                   0.661499
datasets_2/china.arff     MAE                      337.113
datasets_2/china.arff     Median Absolute Error    112
datasets_2/china.arff     RMSE                     797.641
datasets_2/china.arff     R2 Score                   0.974633
datasets_2/china.arff     MAE                      338.42
datasets_2/china.arff     Median Absolute Error     99
datasets_2/china.arff     RMSE                     769.792
datasets_2/china.arff     R2 Score                   0.976373
datasets_2/china.arff     MAE                      330.285
datasets_2/china.arff     Median Absolute Error    119.25
datasets_2/china.arff     RMSE                     724.2
datasets_2/china.arff     R2 Score                   0.979089
datasets_2/china.arff     MAE                      314.615
datasets_2/china.arff     Median Absolute Error    112
datasets_2/china.arff     RMSE                     684.177
datasets_2/china.arff     R2 Score                   0.981337
datasets_2/china.arff     MAE                      327.792
datasets_2/china.arff     Median Absolute Error    107.7
datasets_2/china.arff     RMSE                     740.248
datasets_2/china.arff     R2 Score                   0.978152
datasets_2/china.arff     MAE                      277.018
datasets_2/china.arff     Median Absolute Error    127.5
datasets_2/china.arff     RMSE                     540.976
datasets_2/china.arff     R2 Score                   0.988332
datasets_2/china.arff     MAE                      272.88
datasets_2/china.arff     Median Absolute Error     90.3333
datasets_2/china.arff     RMSE                     529.569
datasets_2/china.arff     R2 Score                   0.988818
datasets_2/china.arff     MAE                      294.382
datasets_2/china.arff     Median Absolute Error    110.5
datasets_2/china.arff     RMSE                     602.019
datasets_2/china.arff     R2 Score                   0.98555
datasets_2/china.arff     MAE                      243.854
datasets_2/china.arff     Median Absolute Error    106.429
datasets_2/china.arff     RMSE                     458.65
datasets_2/china.arff     R2 Score                   0.991613
datasets_2/china.arff     MAE                      259.19
datasets_2/china.arff     Median Absolute Error    103.429
datasets_2/china.arff     RMSE                     487.683
datasets_2/china.arff     R2 Score                   0.990517
datasets_2/china.arff     MAE                      220.096
datasets_2/china.arff     Median Absolute Error    106.562
datasets_2/china.arff     RMSE                     419.116
datasets_2/china.arff     R2 Score                   0.992996
datasets_2/china.arff     MAE                      233.635
datasets_2/china.arff     Median Absolute Error    102.562
datasets_2/china.arff     RMSE                     434.717
datasets_2/china.arff     R2 Score                   0.992465
datasets_2/china.arff     MAE                      209.933
datasets_2/china.arff     Median Absolute Error    112.667
datasets_2/china.arff     RMSE                     405.786
datasets_2/china.arff     R2 Score                   0.993435
datasets_2/china.arff     MAE                      236.716
datasets_2/china.arff     Median Absolute Error     95.9444
datasets_2/china.arff     RMSE                     460.387
datasets_2/china.arff     R2 Score                   0.991549
datasets_2/albrecht.arff  MAE                        4.42667
datasets_2/albrecht.arff  Median Absolute Error      3.86667
datasets_2/albrecht.arff  RMSE                       5.1116
datasets_2/albrecht.arff  R2 Score                   0.289756
datasets_2/albrecht.arff  MAE                        4.42667
datasets_2/albrecht.arff  Median Absolute Error      3.86667
datasets_2/albrecht.arff  RMSE                       5.1116
datasets_2/albrecht.arff  R2 Score                   0.289756
datasets_2/albrecht.arff  MAE                        4.07
datasets_2/albrecht.arff  Median Absolute Error      4.45
datasets_2/albrecht.arff  RMSE                       4.68978
datasets_2/albrecht.arff  R2 Score                   0.402142
datasets_2/albrecht.arff  MAE                        4.07
datasets_2/albrecht.arff  Median Absolute Error      4.45
datasets_2/albrecht.arff  RMSE                       4.68978
datasets_2/albrecht.arff  R2 Score                   0.402142
datasets_2/albrecht.arff  MAE                        3.976
datasets_2/albrecht.arff  Median Absolute Error      3.42
datasets_2/albrecht.arff  RMSE                       4.62532
datasets_2/albrecht.arff  R2 Score                   0.418463
datasets_2/albrecht.arff  MAE                        4.164
datasets_2/albrecht.arff  Median Absolute Error      4.36
datasets_2/albrecht.arff  RMSE                       4.78082
datasets_2/albrecht.arff  R2 Score                   0.378704
datasets_2/albrecht.arff  MAE                        3.69
datasets_2/albrecht.arff  Median Absolute Error      3.51667
datasets_2/albrecht.arff  RMSE                       4.17796
datasets_2/albrecht.arff  R2 Score                   0.525514
datasets_2/albrecht.arff  MAE                        3.44
datasets_2/albrecht.arff  Median Absolute Error      2.26667
datasets_2/albrecht.arff  RMSE                       4.00119
datasets_2/albrecht.arff  R2 Score                   0.564816
datasets_2/albrecht.arff  MAE                        4.83714
datasets_2/albrecht.arff  Median Absolute Error      4.85714
datasets_2/albrecht.arff  RMSE                       5.61515
datasets_2/albrecht.arff  R2 Score                   0.142929
datasets_2/albrecht.arff  MAE                        4.22
datasets_2/albrecht.arff  Median Absolute Error      3.42857
datasets_2/albrecht.arff  RMSE                       5.04716
datasets_2/albrecht.arff  R2 Score                   0.30755
datasets_2/albrecht.arff  MAE                        4.0675
datasets_2/albrecht.arff  Median Absolute Error      4.0875
datasets_2/albrecht.arff  RMSE                       4.76626
datasets_2/albrecht.arff  R2 Score                   0.382483
datasets_2/albrecht.arff  MAE                        4.0675
datasets_2/albrecht.arff  Median Absolute Error      4.0875
datasets_2/albrecht.arff  RMSE                       4.76626
datasets_2/albrecht.arff  R2 Score                   0.382483
datasets_2/albrecht.arff  MAE                        4.24
datasets_2/albrecht.arff  Median Absolute Error      3.78889
datasets_2/albrecht.arff  RMSE                       4.90004
datasets_2/albrecht.arff  R2 Score                   0.34733
datasets_2/albrecht.arff  MAE                        4.24667
datasets_2/albrecht.arff  Median Absolute Error      3.78889
datasets_2/albrecht.arff  RMSE                       4.91187
datasets_2/albrecht.arff  R2 Score                   0.344175
datasets_2/kemerer.arff   MAE                      301.281
datasets_2/kemerer.arff   Median Absolute Error     23.6333
datasets_2/kemerer.arff   RMSE                     502.691
datasets_2/kemerer.arff   R2 Score                  -0.377124
datasets_2/kemerer.arff   MAE                      301.281
datasets_2/kemerer.arff   Median Absolute Error     23.6333
datasets_2/kemerer.arff   RMSE                     502.691
datasets_2/kemerer.arff   R2 Score                  -0.377124
datasets_2/kemerer.arff   MAE                      294.937
datasets_2/kemerer.arff   Median Absolute Error     24.4
datasets_2/kemerer.arff   RMSE                     495.459
datasets_2/kemerer.arff   R2 Score                  -0.337785
datasets_2/kemerer.arff   MAE                      298.795
datasets_2/kemerer.arff   Median Absolute Error     35.975
datasets_2/kemerer.arff   RMSE                     495.694
datasets_2/kemerer.arff   R2 Score                  -0.339054
datasets_2/kemerer.arff   MAE                      312.337
datasets_2/kemerer.arff   Median Absolute Error     34.12
datasets_2/kemerer.arff   RMSE                     509.549
datasets_2/kemerer.arff   R2 Score                  -0.414956
datasets_2/kemerer.arff   MAE                      316.363
datasets_2/kemerer.arff   Median Absolute Error     34.12
datasets_2/kemerer.arff   RMSE                     509.765
datasets_2/kemerer.arff   R2 Score                  -0.416153
