size_D,duration_D,app,har,ifc,nlan,telonuse,t02,t03,t04,t07,t08,t09,t10,t11,t14,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_duration_D_t07,effort_D
0.2888613,0.3469716,0.53108996,0.55846894,0.4239752,0.20550620233037215,0.7246866,0.063678354,0.16170603,0.33249757,0.24951086497065192,0.21460047853995212,0.024265380455922827,0.16546376,0.2721667027833297,0.16648726335127365,0.8791985,0.854456,0.45588285,0.3062778,0.26147893,0.31468076,0.39250597
0.04792592,0.066053845,0.30993867,0.4116348,0.27509353,0.04495261869715712,0.593637,0.22181195,0.085608244,0.38824064,0.17548306052898363,0.06934476706552328,0.13920361835221712,0.38458598,0.06369853863014613,0.43650658634934136,0.6572504,0.63999194,0.24731073,0.042342063,0.02653683,0.06981697,0.14075996
0.050553054,0.041111518,0.23089181,0.3361894,0.19762409,0.06971399918283995,0.5219448,0.25154322,0.13718387,0.3272555,0.23074061384443684,0.08879441612055838,0.18114395086863705,0.44402507,0.03539962646003735,0.4709901329009867,0.6211389,0.5866412,0.21744342,0.023366971,0.04357683,0.067942664,0.10222259
0.1847278,0.22815363,0.42839944,0.4846866,0.3200406,0.098487099909226,0.6617346,0.07743958,0.12360978,0.29649308,0.20982571258954277,0.13605834639416534,0.04888615293316918,0.24347895,0.18797398120260186,0.1906876709312329,0.80680877,0.8148302,0.38395318,0.20210715,0.14856306,0.20513755,0.3086679
0.0951086,0.120587334,0.5073073,0.588766,0.50618774,0.15399651923979116,0.7450958,0.33120835,0.11226386,0.5898056,0.08941858036511482,0.09694930030506996,0.15632030937921856,0.31246042,0.14448636555136343,0.39741393025860694,0.59744424,0.6447644,0.28236473,0.12823537,0.076136835,0.08739649,0.18520467
0.27953804,0.23165919,0.59290576,0.68616724,0.6526969,0.3952546937152816,0.8514963,0.4013008,0.1581187,0.6229075,0.13405548804332929,0.1708060329193967,0.1112883766773026,0.17074527,0.29247689075231087,0.4665872033412796,0.7373805,0.66966414,0.41790825,0.28981936,0.30726197,0.2209978,0.26016864
0.08650429,0.14564204,0.46526515,0.5333876,0.42021993,0.06560342393620544,0.6984858,0.16675645,0.06744349,0.44342425,0.1080854464851268,0.09655187034481297,0.05830225649813539,0.2884583,0.1309569369043063,0.33658602634139734,0.7463369,0.7467953,0.30697992,0.13047326,0.042426735,0.1114607,0.2235465
0.08966386,0.11302296,0.34899318,0.40549242,0.2642283,0.03282951196977072,0.5976438,0.12613454,0.104340434,0.32079542,0.18366387101983228,0.08177336182266381,0.0851943851116631,0.33553845,0.07361297263870273,0.2793646220635378,0.7190504,0.7052337,0.2778242,0.08876839,0.05865284,0.11167852,0.18699302
0.10144831,0.111428924,0.50151885,0.5966675,0.513663,0.17059057023543422,0.75385773,0.37312478,0.111976236,0.597901,0.08175527090531624,0.07973996202600378,0.14628032877681973,0.2847901,0.1504886149511385,0.40622925937707405,0.6156769,0.63941664,0.29328296,0.13849494,0.082787745,0.08678606,0.20230567
0.3763196,0.39489332,0.46446908,0.42310166,0.2850737,0.2729408863764532,0.5780108,0.117722124,0.4119606,0.10096444,0.49423956965437416,0.44951455504854443,0.2273181236390874,0.24332793,0.32675238732476125,0.05611496938850306,0.7364526,0.7625494,0.45097825,0.3666253,0.34992766,0.4272086,0.4333464
0.07243847,0.0643986,0.36853823,0.48050374,0.33709392,0.11797901207874073,0.6561433,0.2880143,0.12464139,0.45081705,0.1371726782303607,0.0507044449295555,0.14877230892633853,0.34284794,0.07533712646628735,0.35495390450460956,0.61426264,0.5964521,0.2573109,0.084704965,0.06331373,0.072317585,0.15041092
0.11844748,0.10156845,0.37773925,0.37501475,0.22207329,0.05594273335656401,0.5259195,0.1755547,0.20352986,0.30029106,0.26734174604050476,0.13221697677830233,0.1970250718215043,0.4299447,0.042165110783488925,0.25900313409968656,0.6332937,0.6238735,0.23207125,0.07876864,0.089513816,0.13502938,0.18709497
0.10998365,0.07393618,0.3550196,0.3829594,0.22190851,0.0852793951167637,0.5414686,0.22011966,0.18169072,0.3112228,0.23369591402175485,0.10456885954311404,0.21092326265539577,0.435982,0.04532200546779945,0.302169319783068,0.59275573,0.5945796,0.25460255,0.071043275,0.109912,0.11397855,0.15633905
0.19046244,0.16000454,0.113461666,0.26908058,0.12050216,0.26537901592274094,0.44070226,0.34624654,0.35111368,0.16057755,0.4136018748161125,0.2535131946486805,0.3214621692877302,0.43642044,0.1322823867717613,0.48344619165538083,0.50268364,0.5090723,0.25217867,0.14359295,0.23233837,0.21186696,0.13446003
0.10973255,0.13231526,0.47910917,0.6080469,0.47903267,0.21599611295976678,0.7761291,0.29600078,0.059917286,0.5278659,0.0622687117361227,0.0596508640349136,0.08112442986746579,0.25948298,0.1713503828649617,0.3915439408456059,0.6972546,0.68303204,0.35648042,0.16941978,0.14008418,0.11571658,0.20587334
0.10678029,0.15421794,0.50002843,0.552259,0.43118042,0.10513483630809017,0.71486294,0.23465264,0.09770292,0.47059667,0.1083865565031934,0.1019506058049394,0.08162808889768534,0.27648947,0.12620925737907426,0.2715410028458997,0.70169276,0.73042107,0.30133933,0.12685992,0.073825054,0.12526566,0.23828009
0.11015047,0.090078935,0.2850882,0.31793678,0.15428816,0.048092292885537576,0.4947898,0.13505939,0.19554675,0.22799674,0.2942511876550713,0.1375970662402934,0.17659203059552184,0.4300774,0.04565520543447946,0.2747208725279127,0.64574474,0.6426462,0.24988121,0.078378394,0.0909945,0.12914032,0.1771634
0.025853751,0.038326267,0.28391325,0.4864382,0.30711108,0.13473569808414187,0.69000745,0.26839352,0.0,0.43821785,0.09565441573926495,0.0060001009999898994,0.1097987065879224,0.33226272,0.10971326902867308,0.5371540462845953,0.65383434,0.6070285,0.2955814,0.08272027,0.079559244,0.030229362,0.10735491
0.15784992,0.1299579,0.5514032,0.6743036,0.5884679,0.3149570388974223,0.8149738,0.48809576,0.12116194,0.6182022,0.037790379267422756,0.09182859081714091,0.14337295860237753,0.23319548,0.16422571357742863,0.43538178646182135,0.59420705,0.59201646,0.32881737,0.19648239,0.15178415,0.10057861,0.17921302
0.07517166,0.13558027,0.49680305,0.5531635,0.44441935,0.09312616558756993,0.71031505,0.25393927,0.0836148,0.5078784,0.09296024557761473,0.0911739708826029,0.10498607629916458,0.30539128,0.12823326717667327,0.33882623611737633,0.6556712,0.71623206,0.28169322,0.104796655,0.044120513,0.10086637,0.20811693
0.0607279,0.07389895,0.368787,0.42315137,0.2832241,0.03935070536104232,0.58952713,0.1869297,0.13507068,0.38040453,0.1895993913759635,0.09249334575066542,0.15795916947755015,0.41283613,0.05769334123066587,0.3247941375205862,0.6686803,0.6498048,0.2496236,0.0674076,0.034232818,0.08768454,0.1770053
0.071144365,0.11887745,0.4705065,0.54828954,0.43247855,0.08849318530959113,0.7093,0.25325173,0.07273722,0.5064056,0.08746009124760548,0.07162287283771271,0.10099271605956296,0.29539543,0.12201072779892722,0.3416806458319354,0.6907214,0.69821966,0.28519842,0.110175654,0.03365192,0.08843055,0.20570426
0.019569887,0.054733314,0.29593974,0.42853212,0.29828152,0.06829046409742784,0.620258,0.27562845,0.04449968,0.42655528,0.1357263381435803,0.03859473414052659,0.14842904890574296,0.37183726,0.0705358689464131,0.5094249890575011,0.6601407,0.6107003,0.24731608,0.04114146,0.02529417,0.04236409,0.12259189
0.06256562,0.07505811,0.42032978,0.58055186,0.4252683,0.1926258515575511,0.7537857,0.32411146,0.050328463,0.5288346,0.048468372908102374,0.02924793707520629,0.11685020701101242,0.32323188,0.14645008535499146,0.44696231530376845,0.61736655,0.62086314,0.31976524,0.12113922,0.09021815,0.06051536,0.14774606
0.19233401,0.16432029,0.596997,0.71172106,0.6867703,0.3873540432412426,0.86048126,0.56349015,0.16213718,0.6943607,0.04631548277892897,0.14291416570858342,0.15024590901475454,0.20761889,0.21504146849585315,0.5138654486134551,0.5844848,0.5856929,0.33970585,0.23366077,0.18410191,0.1210196,0.20273307
0.12450144,0.13351366,0.54637575,0.63450503,0.5675389,0.23129984387799066,0.78376514,0.41129947,0.13189867,0.6276659,0.06556041893362513,0.11522187847781214,0.14562163873729833,0.26333532,0.15275403472459653,0.4111363588863641,0.5752692,0.617618,0.29376787,0.16225943,0.10681497,0.10021101,0.18247992
0.054656886,0.065419294,0.40981,0.53637236,0.40199867,0.12025465721527945,0.71480244,0.2978347,0.07831332,0.5287887,0.09630807577848455,0.035520728447927155,0.15413359924801595,0.3398994,0.12447621155237883,0.4141497785850221,0.6401815,0.62146926,0.28817052,0.102151245,0.055394,0.060404733,0.15919991
0.085598506,0.10971702,0.49224365,0.5612538,0.44366243,0.11367239682034382,0.70371187,0.29093182,0.15083802,0.53652,0.12486944349216661,0.08751315124868488,0.1698820401929224,0.3393631,0.12299364770063523,0.3417987458201254,0.65477705,0.64783645,0.2800937,0.11688023,0.05941338,0.10502569,0.21827285
0.15102166,0.17386489,0.4308467,0.46075833,0.29767418,0.044817465689047944,0.62944496,0.06549516,0.1154277,0.32230145,0.20066139203968353,0.11364926863507313,0.06451660787099647,0.28414226,0.12629126737087326,0.1608874839112516,0.7509415,0.78064257,0.31727785,0.1295878,0.08437089,0.1687895,0.26054242
0.08687509,0.016900416,0.06252988,0.20132488,0.080518976,0.24230888453853308,0.35062307,0.47020268,0.3481071,0.24623747,0.43798416627905,0.24460647553935244,0.41679002500740153,0.6390777,0.011755960824403916,0.7288238271176172,0.42844418,0.3666585,0.14702906,0.005867213,0.13202757,0.09512177,0.026008248
0.054793194,0.123337105,0.42532253,0.4808664,0.36705926,0.02777512566650754,0.64039105,0.18698174,0.07228002,0.43401942,0.1414280484856829,0.0909568309043169,0.11093572665614361,0.35657024,0.10232192976780702,0.35691696430830355,0.7086933,0.71669894,0.2757724,0.0672626,0.01375103,0.091232315,0.19921935
0.050459184,0.06414403,0.30380148,0.3715054,0.2307689,0.0435162366109742,0.5528813,0.19894266,0.12293431,0.34309456,0.20234550214073013,0.08704590129540987,0.15403923924235435,0.42022368,0.042302473769752616,0.3835047116495288,0.65740234,0.63663673,0.23594895,0.044927195,0.03916341,0.08043718,0.14140749
0.06065788,0.07933019,0.39786845,0.47518092,0.33597305,0.07073604024416241,0.6416366,0.2306177,0.12473613,0.4410521,0.16017082961024978,0.07378404262159574,0.1666066399963984,0.39995748,0.08841248115875187,0.34827966517203346,0.63737285,0.6480271,0.2710463,0.07849449,0.035520703,0.08412485,0.19888657
0.13756908,0.13293463,0.28812277,0.33420125,0.18153994,0.08778586026715161,0.52077585,0.14883626,0.21860632,0.21441376,0.28044951682697106,0.16680477331952268,0.15490255929415356,0.37894273,0.10612841338715866,0.21517809848219013,0.6533166,0.67196655,0.2748482,0.09920036,0.117957614,0.16224766,0.18905157
0.53441006,0.47861364,0.6787123,0.76994,0.6337211,0.5847210350832621,0.90027964,0.2280469,0.2379041,0.4175449,0.32181946930916816,0.38388192161180784,0.11702308702138522,0.076606885,0.504150949584905,0.28462762153723786,0.9508682,0.83483964,0.6570794,0.5759891,0.5531446,0.48394966,0.5251454
0.16870514,0.23274493,0.48826218,0.510294,0.35668936,0.05569725034183502,0.6625064,0.062062323,0.11397672,0.352364,0.1970365318221919,0.14871187512881248,0.049207868952472145,0.25783706,0.17882262211773778,0.1822545617745438,0.8155583,0.8423178,0.35892367,0.16698603,0.10309037,0.20462802,0.31090224
0.042642467,0.040632468,0.28020594,0.39540562,0.24075137,0.07499622449977347,0.58354664,0.24273932,0.094485015,0.37094328,0.17556271053376263,0.047083418291658165,0.15171060910263656,0.39688915,0.04544948545505145,0.43511728648827136,0.61962426,0.59869796,0.24244176,0.034345023,0.037808083,0.056853805,0.108521216
0.108170584,0.15780292,0.5011241,0.5583757,0.42060223,0.10063471603808297,0.71427464,0.19928235,0.06711841,0.4745766,0.11595571695734302,0.09244489075551092,0.07232735033964102,0.27561817,0.14313420568657942,0.27257004274299573,0.6911628,0.7535516,0.306624,0.12552866,0.071092464,0.123639554,0.23255923
0.15389551,0.07091262,0.32170486,0.3269344,0.19080357,0.1610431296625878,0.44840002,0.28343117,0.37706804,0.29622805,0.3852837031170222,0.24047890595210938,0.34871832092309923,0.53085405,0.048857188114281185,0.30005636999436297,0.51195574,0.47020146,0.19644615,0.12233342,0.16369018,0.15555833,0.16486306
0.355094,0.4194739,0.5687138,0.57271194,0.42769557,0.24088063445283805,0.7240086,0.03225395,0.20640588,0.2813171,0.31093181865590913,0.30463616953638306,0.03927877735672664,0.15137337,0.33911302608869737,0.12710763728923624,0.8956356,0.9003694,0.49970597,0.36186945,0.3082498,0.38411027,0.4705932
0.09902677,0.081325956,0.28844154,0.3139784,0.17125987,0.05847989350879361,0.47398573,0.19057947,0.20823586,0.24736676,0.28969911738194704,0.15125022487497752,0.19885535193132112,0.46051705,0.015557613444238654,0.3255532974446702,0.6055746,0.59943146,0.20590533,0.056751665,0.08281324,0.11783515,0.14742783
0.06108989,0.1040512,0.43407744,0.497936,0.37411955,0.06904580414274826,0.6570645,0.25213408,0.10889739,0.47063223,0.1381229982873799,0.07677055232294476,0.1599674095980446,0.3763557,0.11001925899807409,0.3689372431062756,0.64939094,0.6797794,0.27567184,0.07666689,0.0293803,0.09077622,0.1972011
0.09446507,0.0844918,0.26529416,0.28589535,0.1522943,0.05243842614630557,0.44526184,0.1891849,0.22181416,0.22880742,0.32342644940558696,0.1795551620444838,0.20422895225373713,0.4909019,0.007540804245919575,0.3719828628017137,0.6180961,0.6042298,0.20176479,0.047414083,0.069580875,0.12061775,0.1492882
0.10442515,0.1204227,0.51168966,0.60046566,0.48885,0.1730185703811142,0.7556075,0.3333493,0.101293474,0.5590403,0.07227568433654105,0.07294867270513272,0.13048011782880709,0.28042668,0.13163182683681732,0.36031919396808054,0.6328077,0.6497547,0.30184296,0.1369504,0.08251784,0.09660784,0.19678628
0.0841321,0.120946474,0.50219995,0.58429426,0.490916,0.14445482866728973,0.7443167,0.30943048,0.09448862,0.55913687,0.07258791435527487,0.08360139163986084,0.12187585731255143,0.28662235,0.13836398616360135,0.38761150123884985,0.65697056,0.6627743,0.2920742,0.12670328,0.060732074,0.09135981,0.18900673
0.18028958,0.19812125,0.4662559,0.47630903,0.30826113,0.08624099517445971,0.6314014,0.11100161,0.18742123,0.3278846,0.2410344644620679,0.1789999421000058,0.1395704783742287,0.32987255,0.17551258244874174,0.15277495472250452,0.7423055,0.7946328,0.34523383,0.15350235,0.13247314,0.20014645,0.29761532
0.1135651,0.15336114,0.52049476,0.6109247,0.49388203,0.20413875224832514,0.7578069,0.3139969,0.091331065,0.5345172,0.09231713953902837,0.08260611173938882,0.11778665306719918,0.2752607,0.1796004120399588,0.3601075639892436,0.66255623,0.6967436,0.3359418,0.16326918,0.122544385,0.12010346,0.22379716
0.16072612,0.1545583,0.5772017,0.6510612,0.53898954,0.25039291502357486,0.77079266,0.438994,0.12905169,0.5772212,0.07241194434471666,0.09947922005207799,0.16238952974337179,0.26316452,0.15741366425863357,0.34032520596747934,0.59395385,0.6488814,0.31966674,0.17415532,0.13011363,0.1213707,0.22726722
0.08860093,0.07225301,0.27041435,0.2967878,0.1714635,0.06961559417693566,0.46171245,0.21728182,0.22580871,0.2594592,0.31059551863573115,0.1621016737898326,0.2235465734127944,0.4992565,0.017914083208591676,0.3873117812688218,0.6116373,0.58722365,0.19961485,0.048115235,0.071021415,0.107027754,0.14517525
0.1255466,0.16024798,0.50167614,0.5476338,0.4129467,0.12550409753024586,0.70994836,0.22179365,0.090239465,0.45438546,0.12915741774944506,0.10306306969369303,0.09912106994726419,0.29088685,0.15854372414562756,0.2738954426104557,0.6687318,0.7441992,0.31271,0.13731593,0.10158389,0.13660195,0.24227144
0.15528157,0.16038905,0.561731,0.65463245,0.6037306,0.2782815866968952,0.8115838,0.43437237,0.11859158,0.62483585,0.07633778958026738,0.11536057846394214,0.1387279383236763,0.24062252,0.200090419990958,0.4552786144721385,0.6170889,0.6371137,0.32592508,0.19543417,0.15298134,0.11144962,0.19917557
0.4541538,0.44407672,0.6210493,0.68139696,0.5598237,0.4431333765880026,0.83173555,0.13012204,0.21967435,0.3723419,0.3167836190070171,0.34727003527299644,0.07284284437057068,0.09786035,0.4315742168425783,0.24700612529938745,0.9444921,0.8529695,0.5902672,0.48996353,0.45935938,0.4462489,0.4831671
0.3110141,0.33379298,0.56744826,0.62395394,0.46251634,0.28638489718309385,0.78581816,0.1296142,0.14739189,0.36871934,0.2230913133854788,0.2116779488322051,0.04007345640440739,0.15450144,0.305466029453397,0.200817679918232,0.86206186,0.8428056,0.48408994,0.34219158,0.28198612,0.3120293,0.41237536
0.09242519,0.14361282,0.5122067,0.57127017,0.45182148,0.11555101693306101,0.72521496,0.248213,0.07387215,0.51312125,0.09775689586541375,0.09255901574409842,0.09973988598439316,0.28697526,0.13909615609038437,0.31458916854108315,0.6574792,0.71962744,0.29573804,0.11824255,0.06583772,0.107139535,0.21552284
0.10475601,0.11510425,0.37731558,0.38370758,0.2404581,0.027552978653178718,0.54015595,0.15908402,0.18001795,0.31349835,0.2506453550387213,0.13456843654315634,0.15415865924951958,0.4044889,0.04643137335686266,0.27123511287648866,0.68473065,0.66347915,0.24183826,0.07150047,0.06139507,0.13087212,0.20156494
0.18729457,0.16666064,0.6214008,0.7281997,0.71834284,0.40540894432453667,0.86744124,0.599852,0.19228959,0.72557485,0.05938088856285332,0.14926408507359148,0.20420552225233135,0.23082042,0.21512282848771713,0.5451089754891024,0.5762954,0.53499985,0.34023255,0.23605996,0.21021402,0.1235362,0.18840885
0.15430656,0.13213211,0.5358758,0.6584058,0.55317974,0.2829483369769002,0.80389374,0.42070496,0.10426596,0.5792779,0.04304992258299536,0.0817284918271508,0.11933762716025764,0.24050157,0.16009018399098157,0.4168808983119101,0.6248858,0.6191353,0.33530378,0.20178828,0.13913336,0.098528475,0.18288395
0.15016882,0.1292873,0.29941377,0.32925034,0.1741256,0.08736400524184032,0.517876,0.12619174,0.22165695,0.21347308,0.2989019679341181,0.16440494355950563,0.17075233024513983,0.38367563,0.08659578134042187,0.19922733007726698,0.64928997,0.6647289,0.2718176,0.10767242,0.12732384,0.16298802,0.19426057
0.10490067,0.07016541,0.24392168,0.27642545,0.14933136,0.1082791864967512,0.4423871,0.2525332,0.26119024,0.25945884,0.3427596905655815,0.17223133277686672,0.28270943696256623,0.52261555,0.034406904559309545,0.40940092905990705,0.57453036,0.54722965,0.20398152,0.04471261,0.10744361,0.11105648,0.123739764
0.1061084,0.15904912,0.44790375,0.51666987,0.3716797,0.06325988879559333,0.6792596,0.118816435,0.06904462,0.4054634,0.1356375281382517,0.08403905159609483,0.06169340370160423,0.28368336,0.14649224535077546,0.2699307730069227,0.7723191,0.7637992,0.3236016,0.13747409,0.060110115,0.12688267,0.23576662
0.20314364,0.1858282,0.22127394,0.27078226,0.11590664,0.18107491086449468,0.4344655,0.25918758,0.35638016,0.12428169,0.4406453964387238,0.2945589405441059,0.2741644564498674,0.43174937,0.10455995454400455,0.3692072830792717,0.5425153,0.5539421,0.2521242,0.15422478,0.19470909,0.2302246,0.22369859
