Dataset                   Metric                   metric valor
datasets_2/kemerer.arff   R2 Score                   -0.126729
datasets_2/cocomo81.arff  MAE                       262.923
datasets_2/cocomo81.arff  Median Absolute Error      79.6667
datasets_2/cocomo81.arff  RMSE                      523.524
datasets_2/cocomo81.arff  R2 Score                    0.113086
datasets_2/cocomo81.arff  MAE                       262.667
datasets_2/cocomo81.arff  Median Absolute Error      79.6667
datasets_2/cocomo81.arff  RMSE                      523.519
datasets_2/cocomo81.arff  R2 Score                    0.113102
datasets_2/cocomo81.arff  MAE                       250.385
datasets_2/cocomo81.arff  Median Absolute Error      49
datasets_2/cocomo81.arff  RMSE                      511.856
datasets_2/cocomo81.arff  R2 Score                    0.152178
datasets_2/cocomo81.arff  MAE                       250.808
datasets_2/cocomo81.arff  Median Absolute Error      49
datasets_2/cocomo81.arff  RMSE                      511.866
datasets_2/cocomo81.arff  R2 Score                    0.152146
datasets_2/cocomo81.arff  MAE                       282.358
datasets_2/cocomo81.arff  Median Absolute Error     119.8
datasets_2/cocomo81.arff  RMSE                      516.469
datasets_2/cocomo81.arff  R2 Score                    0.136828
datasets_2/cocomo81.arff  MAE                       280.451
datasets_2/cocomo81.arff  Median Absolute Error     119.2
datasets_2/cocomo81.arff  RMSE                      516.073
datasets_2/cocomo81.arff  R2 Score                    0.138154
datasets_2/cocomo81.arff  MAE                       287.165
datasets_2/cocomo81.arff  Median Absolute Error     115
datasets_2/cocomo81.arff  RMSE                      531.458
datasets_2/cocomo81.arff  R2 Score                    0.086002
datasets_2/cocomo81.arff  MAE                       288.255
datasets_2/cocomo81.arff  Median Absolute Error     121
datasets_2/cocomo81.arff  RMSE                      531.579
datasets_2/cocomo81.arff  R2 Score                    0.0855842
datasets_2/cocomo81.arff  MAE                       264.802
datasets_2/cocomo81.arff  Median Absolute Error     126.571
datasets_2/cocomo81.arff  RMSE                      494.171
datasets_2/cocomo81.arff  R2 Score                    0.209754
datasets_2/cocomo81.arff  MAE                       270.802
datasets_2/cocomo81.arff  Median Absolute Error     134.429
datasets_2/cocomo81.arff  RMSE                      495.553
datasets_2/cocomo81.arff  R2 Score                    0.205328
datasets_2/cocomo81.arff  MAE                       273.26
datasets_2/cocomo81.arff  Median Absolute Error     153.25
datasets_2/cocomo81.arff  RMSE                      503.276
datasets_2/cocomo81.arff  R2 Score                    0.180364
datasets_2/cocomo81.arff  MAE                       277.404
datasets_2/cocomo81.arff  Median Absolute Error     153.25
datasets_2/cocomo81.arff  RMSE                      504.181
datasets_2/cocomo81.arff  R2 Score                    0.177415
datasets_2/cocomo81.arff  MAE                       267.778
datasets_2/cocomo81.arff  Median Absolute Error     117
datasets_2/cocomo81.arff  RMSE                      512.339
datasets_2/cocomo81.arff  R2 Score                    0.150581
datasets_2/cocomo81.arff  MAE                       267.59
datasets_2/cocomo81.arff  Median Absolute Error     117
datasets_2/cocomo81.arff  RMSE                      512.331
datasets_2/cocomo81.arff  R2 Score                    0.150604
datasets_2/china.arff     MAE                       376.893
datasets_2/china.arff     Median Absolute Error     119.667
datasets_2/china.arff     RMSE                     1428.57
datasets_2/china.arff     R2 Score                    0.932103
datasets_2/china.arff     MAE                       391.313
datasets_2/china.arff     Median Absolute Error     126.5
datasets_2/china.arff     RMSE                     1439.47
datasets_2/china.arff     R2 Score                    0.931063
datasets_2/china.arff     MAE                       381.665
datasets_2/china.arff     Median Absolute Error     129.875
datasets_2/china.arff     RMSE                     1421.41
datasets_2/china.arff     R2 Score                    0.932782
datasets_2/china.arff     MAE                       385.07
datasets_2/china.arff     Median Absolute Error     129.875
datasets_2/china.arff     RMSE                     1419.57
datasets_2/china.arff     R2 Score                    0.932956
datasets_2/china.arff     MAE                       385.982
datasets_2/china.arff     Median Absolute Error     130.5
datasets_2/china.arff     RMSE                     1468.89
datasets_2/china.arff     R2 Score                    0.928217
datasets_2/china.arff     MAE                       375.91
datasets_2/china.arff     Median Absolute Error     130.5
datasets_2/china.arff     RMSE                     1464.21
datasets_2/china.arff     R2 Score                    0.928674
datasets_2/china.arff     MAE                       393.018
datasets_2/china.arff     Median Absolute Error     121.5
datasets_2/china.arff     RMSE                     1504.71
datasets_2/china.arff     R2 Score                    0.924673
datasets_2/china.arff     MAE                       377.452
datasets_2/china.arff     Median Absolute Error     128.917
datasets_2/china.arff     RMSE                     1498.62
datasets_2/china.arff     R2 Score                    0.925281
datasets_2/china.arff     MAE                       400.711
datasets_2/china.arff     Median Absolute Error     116.357
datasets_2/china.arff     RMSE                     1627.27
datasets_2/china.arff     R2 Score                    0.911902
datasets_2/china.arff     MAE                       402.22
datasets_2/china.arff     Median Absolute Error     134
datasets_2/china.arff     RMSE                     1629
datasets_2/china.arff     R2 Score                    0.911715
datasets_2/china.arff     MAE                       415.483
datasets_2/china.arff     Median Absolute Error     113.125
datasets_2/china.arff     RMSE                     1679.93
datasets_2/china.arff     R2 Score                    0.906109
datasets_2/china.arff     MAE                       424.419
datasets_2/china.arff     Median Absolute Error     124.438
datasets_2/china.arff     RMSE                     1684.33
datasets_2/china.arff     R2 Score                    0.905616
datasets_2/china.arff     MAE                       424.322
datasets_2/china.arff     Median Absolute Error     118
datasets_2/china.arff     RMSE                     1751.37
datasets_2/china.arff     R2 Score                    0.897953
datasets_2/china.arff     MAE                       394.658
datasets_2/china.arff     Median Absolute Error     122.833
datasets_2/china.arff     RMSE                     1449.45
datasets_2/china.arff     R2 Score                    0.930104
datasets_2/albrecht.arff  MAE                        12.2867
datasets_2/albrecht.arff  Median Absolute Error       7.36667
datasets_2/albrecht.arff  RMSE                       18.8929
datasets_2/albrecht.arff  R2 Score                    0.718945
datasets_2/albrecht.arff  MAE                        12.34
datasets_2/albrecht.arff  Median Absolute Error       7.36667
datasets_2/albrecht.arff  RMSE                       18.9022
datasets_2/albrecht.arff  R2 Score                    0.718668
datasets_2/albrecht.arff  MAE                        15.35
datasets_2/albrecht.arff  Median Absolute Error       7.975
datasets_2/albrecht.arff  RMSE                       24.4588
datasets_2/albrecht.arff  R2 Score                    0.528952
datasets_2/albrecht.arff  MAE                        15.315
datasets_2/albrecht.arff  Median Absolute Error       7.8
datasets_2/albrecht.arff  RMSE                       24.4476
datasets_2/albrecht.arff  R2 Score                    0.529387
datasets_2/albrecht.arff  MAE                        16.864
datasets_2/albrecht.arff  Median Absolute Error       7.68
datasets_2/albrecht.arff  RMSE                       27.1599
datasets_2/albrecht.arff  R2 Score                    0.419168
datasets_2/albrecht.arff  MAE                        17.244
datasets_2/albrecht.arff  Median Absolute Error       7.68
datasets_2/albrecht.arff  RMSE                       27.1987
datasets_2/albrecht.arff  R2 Score                    0.41751
datasets_2/albrecht.arff  MAE                        17.3933
datasets_2/albrecht.arff  Median Absolute Error       4.65
datasets_2/albrecht.arff  RMSE                       29.4675
datasets_2/albrecht.arff  R2 Score                    0.316279
datasets_2/albrecht.arff  MAE                        17.65
datasets_2/albrecht.arff  Median Absolute Error       5.93333
datasets_2/albrecht.arff  RMSE                       29.5135
datasets_2/albrecht.arff  R2 Score                    0.31414
datasets_2/albrecht.arff  MAE                        18.7886
datasets_2/albrecht.arff  Median Absolute Error       5.52857
datasets_2/albrecht.arff  RMSE                       31.2002
datasets_2/albrecht.arff  R2 Score                    0.233506
datasets_2/albrecht.arff  MAE                        18.1943
datasets_2/albrecht.arff  Median Absolute Error       3.58571
datasets_2/albrecht.arff  RMSE                       31.0313
datasets_2/albrecht.arff  R2 Score                    0.241784
datasets_2/albrecht.arff  MAE                        19.4125
datasets_2/albrecht.arff  Median Absolute Error       4.4875
datasets_2/albrecht.arff  RMSE                       32.622
datasets_2/albrecht.arff  R2 Score                    0.162057
datasets_2/albrecht.arff  MAE                        19.4125
datasets_2/albrecht.arff  Median Absolute Error       4.4875
datasets_2/albrecht.arff  RMSE                       32.622
datasets_2/albrecht.arff  R2 Score                    0.162057
datasets_2/albrecht.arff  MAE                        20.9644
datasets_2/albrecht.arff  Median Absolute Error       5.85556
datasets_2/albrecht.arff  RMSE                       34.158
datasets_2/albrecht.arff  R2 Score                    0.0812897
datasets_2/albrecht.arff  MAE                        20.9644
datasets_2/albrecht.arff  Median Absolute Error       5.85556
datasets_2/albrecht.arff  RMSE                       34.158
datasets_2/albrecht.arff  R2 Score                    0.0812897
datasets_2/kemerer.arff   MAE                        84.2333
datasets_2/kemerer.arff   Median Absolute Error     105.967
datasets_2/kemerer.arff   RMSE                      100.566
datasets_2/kemerer.arff   R2 Score                   -0.220452
datasets_2/kemerer.arff   MAE                        84.2333
datasets_2/kemerer.arff   Median Absolute Error     105.967
datasets_2/kemerer.arff   RMSE                      100.566
datasets_2/kemerer.arff   R2 Score                   -0.220452
datasets_2/kemerer.arff   MAE                        95.95
datasets_2/kemerer.arff   Median Absolute Error     119.675
datasets_2/kemerer.arff   RMSE                      112.694
datasets_2/kemerer.arff   R2 Score                   -0.532563
datasets_2/kemerer.arff   MAE                        95.95
