size_D,duration_D,app,har,ifc,source,nlan,t04,t05,t07,t08,t10,t11,t12,Generated_Var_4,Generated_Var_6,Generated_Var_9,Generated_Var_12,effort_D
0.21123692,0.26091552,0.6528595,0.7614088,0.933918,1.4387746,0.3644969,0.4096599,0.54594624,0.43218592,0.23300791,0.5119286,0.5641287,0.82102156,0.36908,0.46885532,0.043599725,0.35549146,0.13632017
0.21594396,0.20599476,0.55726326,0.8026814,1.004177,1.5122707,0.48650095,0.44427645,0.61578417,0.4588093,0.25915378,0.53569627,0.6571766,0.81230307,0.40791628,0.5192436,0.08096101,0.4469141,0.119802676
0.15265703,-0.16993849,0.1005981,0.6668538,0.4293196,0.81210864,0.4293056,0.34006694,0.68984413,0.3997847,-0.18110335,0.52927065,0.4874912,0.7169375,0.23851243,0.19750048,0.66616076,0.9664384,-0.18236682
0.34643608,0.24146855,0.5999056,0.6746043,0.5166092,1.2172785,0.61819726,0.365927,0.71316683,0.4965457,0.0064402726,0.62814337,0.67281216,0.95081097,0.46677625,0.5244711,0.08412076,0.3514191,0.11428904
0.16128318,0.18868871,0.5801545,0.6735215,0.8371122,1.2755198,0.22554894,0.36978227,0.5154531,0.3300605,0.16373993,0.456829,0.44529396,0.78148836,0.27501312,0.34785765,0.12812889,0.3949845,0.060180247
0.3263864,0.30922803,0.656366,0.81181055,0.86458266,1.4666569,0.63768375,0.4346506,0.661865,0.5565269,0.25162253,0.58429456,0.7539386,0.83672243,0.51914775,0.6148899,-0.0060428833,0.3281356,0.18989527
0.16655949,-0.033622183,0.29629835,0.5983601,0.49719983,0.8603956,0.2858717,0.32673764,0.66133404,0.42166552,-0.12615815,0.51297164,0.38684887,0.8022771,0.20158648,0.18229029,0.58669966,0.830774,-0.13277712
0.12952143,-0.0011311173,0.35178232,0.5922452,0.5568893,0.9464469,0.20827292,0.3717262,0.6019721,0.3890313,-0.051943913,0.46355927,0.31248027,0.79010385,0.13409805,0.18385851,0.55121636,0.78148836,-0.11813954
0.40596655,0.32075956,0.66051143,0.74006414,0.64506054,1.3201566,0.74618095,0.37492344,0.71922386,0.5733309,0.1398675,0.64618564,0.7759294,0.87615854,0.5718316,0.61568195,-0.0072568334,0.2593659,0.21093413
0.27112937,0.36275357,0.8395304,0.840676,1.0607357,1.7073059,0.41231358,0.45203745,0.6186472,0.45122173,0.31290936,0.5540701,0.640525,0.94349265,0.45440394,0.5381218,-0.023708686,0.3392961,0.21051894
0.25855434,0.46964335,1.0189618,0.93462294,1.1472578,1.8330805,0.2046115,0.45876083,0.58491,0.43400872,0.4792432,0.59044975,0.4843813,1.0643017,0.40765125,0.45349225,0.026630737,0.41970128,0.23581581
0.1947207,0.059622042,0.33238313,0.55431306,0.45509335,0.821038,0.43446034,0.29646724,0.5881375,0.38068298,-0.073678,0.5288975,0.4874408,0.73122674,0.31504145,0.305824,0.32618144,0.53383064,-0.015759993
0.72121215,0.3437945,0.73338187,0.99715924,0.34004784,1.6261746,1.3293972,0.34243906,1.351793,0.98028934,-0.16571775,1.2016696,1.2614415,1.4146311,0.9492753,0.86283696,0.34546718,0.6929827,0.22300386
