AFP,Input,Output,Enquiry,File,Interface,Added,Changed,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Resource_1,Resource_3,Resource_4,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_5,Generated_Var_9,Generated_Var_10,Generated_Var_11,Effort
1093.0,486.0,277.0,126.0,147.0,5.0,788.0,253.0,2.3,2.5,2.3,2.5,7.0,2565.0,0.0,0.0,0.0,7.7399936,3.7348936,-11.8979,6.9872923,1.4004726,-4.9705925,-1.5455599,2565
222.0,41.0,57.0,0.0,99.0,25.0,222.0,0.0,10.7,10.6,10.7,10.6,4.0,2385.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2385
2067.0,1056.0,658.0,45.0,303.0,5.0,1510.0,557.0,5.0,5.0,5.0,5.0,21.0,10398.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,10398
175.0,65.0,31.0,22.0,38.0,0.0,141.0,15.0,19.6,22.0,23.6,26.5,10.0,4137.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,3434
230.0,180.0,12.0,41.0,14.0,0.0,247.0,0.0,1.7,1.6,6.0,5.6,3.0,1379.0,1.0,0.0,0.0,1.52044,20.29324,-9.063634,-1.4547204,6.921896,-0.65068406,5.225352,400
104.0,32.0,5.0,40.0,28.0,10.0,115.0,0.0,3.3,2.9,4.9,4.5,2.0,512.0,0.0,0.0,1.0,6.648462,8.748676,-8.54742,2.3702788,4.046974,-4.673722,-1.649978,338
177.0,24.0,79.0,6.0,42.0,60.0,211.0,0.0,16.0,13.4,16.0,13.4,17.0,2835.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2835
62.0,33.0,0.0,12.0,10.0,0.0,22.0,33.0,9.6,10.8,11.5,13.0,2.0,716.0,1.0,0.0,0.0,3.277679,2.674953,-3.7852697,1.0168505,1.4602093,-1.7301259,-0.799061,594
487.0,146.0,238.0,53.0,24.0,12.0,45.0,428.0,2.1,2.2,2.1,2.2,6.0,1017.0,1.0,0.0,0.0,10.984054,5.1172976,-17.016779,10.181799,1.9640642,-7.1737256,-2.2495518,1017
177.0,40.0,12.0,27.0,38.0,60.0,177.0,0.0,4.5,4.5,5.4,5.4,8.0,951.0,1.0,0.0,0.0,2.6373987,1.8522861,-3.8946028,1.8101108,0.4246316,-1.6388414,-0.5139817,789
105.0,34.0,66.0,10.0,37.0,15.0,162.0,0.0,7.4,4.8,7.4,4.8,3.0,774.0,1.0,0.0,0.0,3.0256298,1.9227085,-3.1258,0.20894405,1.1920862,-1.3878831,-1.6172767,774
140.0,43.0,68.0,3.0,57.0,0.0,171.0,0.0,4.6,3.7,4.6,3.7,1.5,640.0,0.0,0.0,1.0,5.5483313,5.5268617,-6.5664754,1.4246246,2.2841141,-2.5272994,-1.6395077,640
230.0,81.0,49.0,37.0,58.0,0.0,225.0,0.0,2.2,2.2,2.2,2.2,4.0,500.0,1.0,0.0,0.0,7.4317737,7.5475516,-10.878045,5.042683,2.8046894,-6.0583014,-1.117092,500
236.0,102.0,84.0,52.0,0.0,0.0,238.0,0.0,2.5,2.5,2.8,2.8,10.0,668.0,1.0,0.0,0.0,5.62889,5.1558557,-8.229728,3.5652115,1.2384086,-3.6240714,-1.2112056,601
846.0,322.0,56.0,112.0,234.0,5.0,729.0,0.0,19.1,22.2,19.1,22.2,13.0,16179.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,16179
139.0,18.0,21.0,30.0,70.0,0.0,139.0,0.0,17.6,17.6,17.6,17.6,6.0,2446.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,2446
51.0,12.0,27.0,0.0,0.0,7.0,7.0,39.0,6.6,7.3,6.6,7.3,3.0,338.0,1.0,0.0,0.0,7.610824,11.1554785,-10.656811,3.918119,4.394583,-8.449991,-2.038181,338
195.0,57.0,32.0,12.0,140.0,0.0,241.0,0.0,9.2,7.4,11.0,8.9,9.0,2152.0,1.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,1786
51.0,32.0,0.0,16.0,7.0,0.0,0.0,55.0,17.6,16.3,21.2,19.7,3.0,1083.0,1.0,0.0,0.0,0.24916087,0.096842,-0.13909887,-0.59656,0.13068832,-0.012907095,-0.6063263,899
1106.0,410.0,267.0,108.0,152.0,25.0,962.0,0.0,15.0,17.2,17.2,19.8,20.0,19034.0,0.0,0.0,0.0,0.3393224,0.05999869,-0.23620301,-0.114187606,0.23382954,0.15960735,0.029847588,16560
99.0,13.0,32.0,3.0,42.0,5.0,95.0,0.0,5.3,5.5,6.4,6.7,4.0,634.0,1.0,0.0,0.0,5.7176642,6.9319453,-6.5113554,1.1177032,3.168274,-3.0124035,-1.7592783,526
56.0,24.0,0.0,9.0,14.0,0.0,47.0,0.0,7.9,9.4,7.9,9.4,6.0,440.0,0.0,0.0,0.0,6.224751,9.548364,-7.823331,1.0350347,4.3428597,-4.947068,-1.6428722,440
213.0,123.0,91.0,28.0,0.0,0.0,36.0,206.0,10.3,9.0,10.3,9.0,7.0,2185.0,1.0,0.0,0.0,0.33932233,0.059998684,-0.23620301,-0.11418761,0.23382954,0.15960735,0.029847592,2185
