rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,actual
0.8203161,0.3776044,0.76126313,0.7931333,0.7974847,0.1342994,0.7658725,0.7220788,0.20399046,0.37272453,0.16865993,0.23799509,0.724443,0.7387326,0.5454795,0.79764825,0.3080531
0.12600899,0.5772605,0.11687681,0.17098352,0.16030422,0.6533739,0.14246508,0.13916272,0.843292,0.6927525,0.78161895,0.8176865,0.25209588,0.10502601,0.22859001,0.14464161,0.6368132
0.089583874,0.48714614,0.08203527,0.08682692,0.1026465,0.67860585,0.063850015,0.15474063,0.8525029,0.83408463,0.7990066,0.8286554,0.500637,0.12405059,0.055140972,0.10375562,0.53452986
0.5894008,0.7475403,0.45459607,0.5399829,0.5537157,0.36225995,0.6029366,0.38527942,0.4897306,0.43847254,0.40662205,0.59038776,0.540833,0.4480707,0.59945196,0.5712159,0.5063428
0.15602744,0.5753301,0.09271523,0.16572449,0.1545575,0.71577245,0.13648888,0.22173047,0.86915857,0.7452654,0.8110572,0.86405754,0.34267184,0.19292712,0.32015365,0.17044562,0.72513515
0.35006303,0.24048647,0.33637843,0.34438485,0.37731087,0.62329865,0.30635938,0.297064,0.63454425,0.6427313,0.6010899,0.6596187,0.51374954,0.37705767,0.23825157,0.37972897,0.2851285
0.12978786,0.61014575,0.09627029,0.0951232,0.08875927,0.63135076,0.098641306,0.07583523,0.8578114,0.8560504,0.7664266,0.8350022,0.5027986,0.11092919,0.12514845,0.12193802,0.5337566
0.40708244,0.37768734,0.351526,0.37484735,0.4696378,0.7684834,0.38561204,0.27488565,0.66647106,0.4329531,0.6677611,0.73704326,0.3450389,0.32790887,0.43202144,0.35845047,0.35730636
0.25399202,0.42858925,0.19017449,0.2274847,0.24963605,0.5723787,0.20498767,0.4233188,0.789805,0.627458,0.70501935,0.73512954,0.40687907,0.26950008,0.29525447,0.2333864,0.7410472
0.26489317,0.25272632,0.29031488,0.2840367,0.30045182,0.64789385,0.29191998,0.10858768,0.67378056,0.79893786,0.63957906,0.67677164,0.7407128,0.36890858,0.16880974,0.3102759,0.28146958
0.33717698,0.24720603,0.2980921,0.30966753,0.35481519,0.4675905,0.2679961,0.36473727,0.6294175,0.67388725,0.51239383,0.53443855,0.47600502,0.3598656,0.24655765,0.37420058,0.5422076
0.24571568,0.7545297,0.16740271,0.2036157,0.191843,0.50214696,0.25056764,0.1630531,0.75006604,0.7887011,0.66919386,0.74575454,0.5170226,0.20835006,0.19343144,0.2561862,0.6343018
0.278529,0.37663564,0.2765601,0.23740143,0.32447368,0.79309404,0.29382595,0.16053402,0.7929565,0.6244643,0.76501477,0.8293455,0.5383659,0.27536184,0.29124224,0.23346704,0.28466275
0.49573034,0.18479018,0.49767557,0.49114084,0.54920423,0.49418342,0.48557696,0.35242814,0.50170326,0.5712178,0.49547297,0.51053387,0.73889226,0.5573458,0.37673557,0.48862737,0.2235029
0.29338062,0.42383346,0.2550933,0.26441216,0.30267304,0.50843287,0.23323777,0.36807203,0.6705394,0.6970221,0.6069879,0.6169948,0.54286635,0.27743465,0.17918235,0.29427147,0.5270569
0.24912655,0.3314245,0.26040152,0.2160593,0.3223067,0.7225992,0.2403396,0.24976188,0.81903267,0.7221873,0.7384071,0.75394547,0.6103605,0.3125012,0.20819134,0.2246505,0.3068694
0.4627595,0.39065626,0.34114024,0.35646105,0.41180086,0.36811042,0.31943658,0.61494696,0.575341,0.5707891,0.44228426,0.51656497,0.38543844,0.39471555,0.36887217,0.39331043,0.627823
0.16244882,0.4426991,0.15155247,0.16183963,0.20647722,0.73700076,0.17408684,0.11146271,0.81893444,0.8645251,0.7572623,0.7998946,0.59857297,0.22645462,0.12154612,0.19283271,0.418113
0.36104375,0.51902235,0.2609981,0.29299855,0.30680466,0.32946083,0.23099849,0.6483699,0.68365455,0.6985382,0.5507294,0.5333721,0.5906548,0.3704918,0.23329455,0.31984144,0.7244606
0.07843655,0.5614905,0.06570843,0.0763962,0.0782848,0.62615377,0.04727012,0.17163628,0.87218374,0.8659034,0.7969095,0.8406977,0.497065,0.12176463,0.08007294,0.09948644,0.57529074
0.074344516,0.59282374,0.06144041,0.08139035,0.067496896,0.7841728,0.08990899,0.10031623,0.91527593,0.8061966,0.87367296,0.9220665,0.41645932,0.10343519,0.16285354,0.08168203,0.5462162
0.15078264,0.6708329,0.08427182,0.12117714,0.1130465,0.5233879,0.11502665,0.1616211,0.8245297,0.78900456,0.6937217,0.79219806,0.42470032,0.101236254,0.1870578,0.14176714,0.66264
0.43671894,0.5638668,0.37712613,0.39550364,0.39879662,0.31788197,0.33478037,0.4947027,0.54275835,0.54525214,0.48944977,0.535601,0.49536145,0.35874212,0.31685793,0.3845083,0.575631
0.03338465,0.6361103,0.03092599,0.023601383,0.014355391,0.69388366,0.016777128,0.043542266,0.92682,0.94635266,0.85921127,0.9107852,0.5569871,0.09371361,0.027018398,0.05058205,0.6061667
0.26862466,0.39407116,0.22186312,0.2286014,0.25712645,0.46203268,0.18457541,0.37896752,0.7063607,0.7604558,0.59334457,0.63256925,0.53296465,0.27588636,0.16290513,0.27573615,0.5335882
0.314856,0.27733886,0.3199174,0.32829863,0.3929667,0.6573937,0.3337132,0.20748872,0.65948486,0.6300665,0.6233683,0.65469146,0.5340026,0.35339576,0.2923776,0.3449729,0.35171908
0.10041979,0.52315915,0.079312116,0.101260304,0.09957552,0.75410026,0.08460906,0.12211102,0.86014235,0.8488619,0.83813226,0.8739449,0.48283398,0.13437125,0.091652066,0.12246877,0.47107816
0.16737324,0.48516345,0.1671876,0.16653559,0.19528079,0.5534372,0.13959897,0.20913517,0.7746875,0.800706,0.689323,0.7392931,0.5393967,0.20356512,0.110960305,0.18332452,0.47838968
0.6237174,0.21405192,0.5747745,0.5804679,0.67855245,0.72521186,0.66104436,0.3210448,0.47445923,0.47105098,0.55988127,0.5992186,0.7969135,0.65859294,0.5349417,0.6005768,0.16260785
0.17310709,0.5520614,0.09727606,0.17054605,0.19850734,0.8041067,0.15114224,0.30377328,0.87657666,0.66867346,0.84630245,0.8581161,0.3484462,0.20052123,0.37703377,0.15668365,0.759781
0.10703188,0.5606276,0.056562394,0.10372236,0.12287557,0.7523156,0.08660549,0.16092795,0.8823997,0.7775309,0.84158486,0.87395406,0.42369306,0.13844383,0.21046394,0.11243352,0.6259239
0.3967451,0.28653216,0.33786383,0.33600247,0.42600304,0.60995704,0.3513601,0.61533225,0.73204577,0.5284943,0.6405741,0.6574404,0.45809412,0.42178726,0.40792537,0.3439098,0.46041715
0.0875926,0.5291696,0.091276795,0.08219272,0.09129879,0.6458785,0.07364699,0.06895125,0.867981,0.92403555,0.7823182,0.83169436,0.5799353,0.15368828,0.061145425,0.10514793,0.5060859
0.6045903,0.19160844,0.5668037,0.54833937,0.5883309,0.25440434,0.52624846,0.58102953,0.42477483,0.5862987,0.33182496,0.32971376,0.78403926,0.6343248,0.37990385,0.5874251,0.38399673
0.49272877,0.44250268,0.34455612,0.38689893,0.45947647,0.4235203,0.32774273,0.7946341,0.6526016,0.41611508,0.5920925,0.55034184,0.5028323,0.4523815,0.47019666,0.40256912,0.9061389
0.22109282,0.5332932,0.16346088,0.19619274,0.18342626,0.5896551,0.18537113,0.095560074,0.7190347,0.755336,0.7006603,0.743566,0.48597896,0.18718427,0.18495703,0.20082241,0.5006902
0.37542707,0.5736011,0.34613344,0.38926417,0.34346938,0.37798622,0.36385122,0.18959314,0.54185843,0.6812775,0.5171287,0.625101,0.5722082,0.34750426,0.22122192,0.39005256,0.38720775
0.4018113,0.28220603,0.37320802,0.3824181,0.508493,0.8311184,0.4297175,0.27932072,0.6638994,0.4892108,0.70541865,0.7163886,0.5004119,0.40581495,0.43777573,0.37434167,0.3455249
0.20595479,0.6205412,0.14924988,0.18657553,0.15047985,0.43017787,0.12364891,0.20419335,0.75405914,0.7297048,0.6033977,0.73606956,0.43905568,0.13225001,0.18130755,0.20468849,0.61107695
0.2650987,0.44292817,0.23473588,0.21804935,0.27236992,0.7389438,0.24993798,0.20863664,0.79814714,0.5721302,0.7848495,0.84267133,0.3620035,0.23116517,0.34304333,0.17149812,0.34144276
0.048736572,0.55057055,0.023376226,0.060093224,0.055933744,0.79740155,0.054391086,0.09681249,0.93322086,0.81424177,0.8738032,0.911698,0.37014747,0.078894645,0.16356704,0.05633679,0.5335064
0.28129345,0.42521012,0.2504374,0.24132258,0.31337804,0.70812637,0.29114798,0.22442359,0.7500938,0.7685562,0.7132633,0.7388866,0.70338714,0.31821615,0.21770144,0.27179813,0.4043063
0.30390978,0.44692853,0.22291735,0.25393403,0.26903534,0.37474883,0.1885229,0.54153,0.7029878,0.722095,0.5711466,0.57009256,0.5186828,0.32754582,0.1842379,0.29818434,0.649611
0.18170923,0.47599554,0.17824021,0.17391962,0.20663476,0.7123998,0.17984292,0.11746383,0.7912638,0.78056645,0.7570376,0.81169796,0.55877346,0.19681644,0.14950699,0.17795703,0.39999425
0.07787588,0.5986118,0.02522245,0.07457963,0.051790893,0.75833845,0.047457278,0.1301685,0.9318735,0.7957705,0.86242646,0.93852377,0.3585186,0.07394421,0.18997836,0.073474705,0.58554053
0.22069323,0.3767963,0.2247186,0.21663204,0.24478662,0.534631,0.19394848,0.20482111,0.7181747,0.7875912,0.6291298,0.6698998,0.59057665,0.24906921,0.11711112,0.23924166,0.36363912
0.04980135,0.6475489,0.025977194,0.041594177,0.025440633,0.6752242,0.027463436,0.04352367,0.91028655,0.8806104,0.83103734,0.8949668,0.48586214,0.074308395,0.076527625,0.05995491,0.620974
0.09540263,0.67265815,0.03359586,0.09120068,0.078546286,0.6044635,0.08986601,0.11580676,0.874376,0.8209192,0.7331706,0.8364986,0.3735724,0.072657555,0.17507386,0.114569426,0.62321013
0.17704928,0.41463616,0.18377355,0.16157085,0.19953585,0.6272456,0.1538069,0.18666297,0.78310096,0.8303953,0.7152794,0.74586076,0.5873097,0.22080332,0.12329647,0.18069944,0.4142173
0.093100905,0.57872427,0.05724606,0.08118752,0.08123404,0.69451076,0.059528917,0.13472855,0.90886956,0.8210576,0.82993126,0.8967099,0.47916782,0.10849142,0.14863634,0.09693393,0.62791413
0.33708268,0.38044286,0.3080168,0.2757805,0.33974004,0.75310373,0.32419536,0.19546294,0.732507,0.6967072,0.7300707,0.76698244,0.589499,0.33777416,0.31270403,0.30204362,0.3996682
0.2436623,0.39714172,0.18125364,0.20394507,0.2762385,0.6750485,0.20133743,0.41224986,0.8107569,0.6454784,0.75934064,0.7598546,0.48479062,0.2830392,0.2603147,0.23293042,0.60884935
0.2989915,0.33568826,0.280216,0.28746915,0.30873728,0.5561035,0.24283364,0.28895295,0.651608,0.65428734,0.5893824,0.65987873,0.41342527,0.28005266,0.21153873,0.3021307,0.3124811
0.13210934,0.45475006,0.14909491,0.13011828,0.16254479,0.63567203,0.11698988,0.14705986,0.82425195,0.87854666,0.7449867,0.7769948,0.6335649,0.20295739,0.061457038,0.15031534,0.4511052
0.03770536,0.5485666,0.04846677,0.040021986,0.068192214,0.9274399,0.053851843,0.08087009,0.9629686,0.88895744,0.9614469,0.9714564,0.5378775,0.114201784,0.09421787,0.04586765,0.52906966
0.085957915,0.42155766,0.09335199,0.09209961,0.09203312,0.6902547,0.08033651,0.074926555,0.851456,0.8902052,0.7657627,0.8211445,0.49115038,0.13085872,0.073177755,0.10782859,0.47412878
0.17239094,0.6594245,0.075018674,0.14841184,0.12752402,0.48858213,0.13286644,0.23697776,0.8085653,0.7079617,0.647205,0.7758782,0.28435045,0.1279765,0.2972514,0.16267297,0.5994237
0.10239977,0.7170021,0.04782173,0.08035454,0.052414894,0.530525,0.07117006,0.051099956,0.8599218,0.8665291,0.7452132,0.8382253,0.4876789,0.089680284,0.10612199,0.12115905,0.7442866
0.14555508,0.39355898,0.14866248,0.14401561,0.14712173,0.5631305,0.10882801,0.17820543,0.8076361,0.8957774,0.6985466,0.7255505,0.6237685,0.22860402,0.06920043,0.185752,0.48921472
0.28393275,0.7021756,0.2132962,0.24867362,0.21247405,0.32361755,0.21766457,0.1557486,0.65586424,0.75076824,0.55167496,0.6771499,0.5431516,0.25379854,0.1912623,0.28036827,0.5913137
0.05842626,0.56869495,0.04183957,0.055493623,0.0687291,0.8623923,0.05089557,0.1048398,0.9373263,0.8762492,0.92634016,0.9406828,0.4935904,0.11854291,0.12504366,0.07767445,0.5796145
0.47447628,0.7065277,0.33245197,0.41244084,0.39758748,0.1698966,0.40732285,0.59540844,0.58626777,0.56590223,0.38357738,0.4690539,0.5616112,0.3767684,0.4449603,0.45484138,0.7823602
0.050873935,0.6584275,0.030773193,0.03841418,0.020593882,0.69969,0.026679188,0.030379117,0.90804124,0.8642954,0.84715796,0.9177299,0.48283583,0.054261565,0.07035634,0.047529727,0.5985946
0.4747287,0.21034305,0.4326987,0.40884894,0.56028235,0.78216213,0.45365193,0.348697,0.60914904,0.43726,0.5755683,0.622316,0.41975307,0.3926968,0.46716005,0.43910295,0.27931604
0.49684876,0.44368362,0.42909685,0.4429397,0.5070792,0.36281338,0.4984472,0.6811434,0.66533107,0.56835735,0.45506963,0.51603585,0.54988587,0.5002784,0.4459939,0.48104262,0.34651855
0.091591716,0.46041003,0.10592291,0.08762148,0.0977512,0.6894675,0.07169238,0.110411465,0.8705001,0.9599987,0.7952829,0.8147268,0.6542673,0.18354803,0.0432536,0.114452004,0.49327022
0.27956957,0.59523034,0.20423284,0.24759036,0.2188384,0.4849556,0.23688349,0.2854393,0.7567535,0.5936265,0.6573076,0.79132926,0.35121873,0.22676212,0.358042,0.23239404,0.6525548
0.16932088,0.6451776,0.10570505,0.14008209,0.18095252,0.73867476,0.18555197,0.20871341,0.85200226,0.81047285,0.7861511,0.8332822,0.5124692,0.17921114,0.20933211,0.18098354,0.61340636
0.23652345,0.5060292,0.1709558,0.21413314,0.24385768,0.6956112,0.19870248,0.20620894,0.77754533,0.6300042,0.7065062,0.7970934,0.31834745,0.17935187,0.32233202,0.21313906,0.51152265
0.26371503,0.6131643,0.18016204,0.22355285,0.21064258,0.38373643,0.16837734,0.33031613,0.73259366,0.68111837,0.5957907,0.71204555,0.4016596,0.21951091,0.25902814,0.23679984,0.63389045
0.098148316,0.5674629,0.08169386,0.092632115,0.12035996,0.7599594,0.116672784,0.13344139,0.9023907,0.8888302,0.82358426,0.8679396,0.55581236,0.15199417,0.11984837,0.11942938,0.4644847
0.37541217,0.41622624,0.3193026,0.32442945,0.3916694,0.49869686,0.3447887,0.35956275,0.66729575,0.7198607,0.58041775,0.59088254,0.70028377,0.39709175,0.2699585,0.36193132,0.42647398
0.25008702,0.34707427,0.2743698,0.2554211,0.31130373,0.7631591,0.30105445,0.10199362,0.7596948,0.77672726,0.728703,0.77105814,0.7370035,0.33080798,0.17576301,0.2557217,0.25946164
0.3479414,0.47057983,0.27923867,0.29967833,0.34585118,0.40373862,0.29579148,0.4398685,0.6684805,0.71694684,0.55199695,0.55797064,0.6655836,0.36179894,0.2361378,0.34239918,0.49700063
0.10546148,0.60233927,0.072019905,0.116705984,0.1091854,0.60908175,0.08930954,0.15312564,0.8549565,0.8000007,0.75040114,0.8425669,0.4125396,0.13046294,0.16973513,0.12349445,0.55592096
0.23914576,0.7098136,0.16737917,0.20785555,0.17046162,0.31408256,0.19799772,0.25003463,0.70800614,0.7696019,0.51906276,0.64672744,0.47974753,0.17627323,0.19766301,0.25047904,0.6284397
0.3307404,0.7435528,0.27665636,0.3603964,0.3756187,0.5550066,0.45069948,0.26392078,0.70145524,0.707579,0.5844313,0.68095684,0.53001,0.29106593,0.32014722,0.41723514,0.47911173
0.17888999,0.5958752,0.13866559,0.18129647,0.2048245,0.8025178,0.2141724,0.18421787,0.8567147,0.7432123,0.8124507,0.88707244,0.38539994,0.18138927,0.29624355,0.20114452,0.6398254
0.18885177,0.469293,0.18696508,0.18538597,0.18181252,0.45969498,0.16105554,0.17334318,0.74588394,0.836837,0.63237876,0.6894375,0.54799527,0.22920203,0.087221205,0.22425413,0.4915812
0.27263355,0.40087518,0.24567232,0.22939777,0.28566223,0.8167493,0.26262227,0.22225219,0.79982805,0.6685251,0.7958442,0.8463563,0.432002,0.25852084,0.3147856,0.24114758,0.35950533
0.22570807,0.61528933,0.13976231,0.23160219,0.19728962,0.5344711,0.17301807,0.25597805,0.80090314,0.6177599,0.7038967,0.8279534,0.23207179,0.17104858,0.41666877,0.22334099,0.7491831
0.1567955,0.5618183,0.085846275,0.14888269,0.18053311,0.792128,0.14340356,0.20667303,0.86916256,0.72403395,0.8445665,0.88554126,0.36969364,0.17750949,0.31891942,0.16919565,0.6790044
0.38377422,0.3959212,0.33440265,0.3436947,0.3970732,0.4455878,0.3160192,0.4396459,0.5889306,0.6121631,0.53403133,0.5580054,0.58662677,0.36222625,0.27107352,0.35555053,0.49276698
0.2225684,0.3409257,0.20206395,0.19718266,0.24875808,0.6056007,0.18686631,0.281614,0.7747723,0.7590273,0.6915308,0.7004653,0.5721537,0.2725681,0.14448193,0.2364099,0.47439694
0.14921904,0.6820663,0.083936065,0.13136464,0.08942562,0.44825798,0.0959152,0.10927153,0.81853217,0.81247824,0.6793494,0.7986353,0.44297016,0.15433225,0.15791947,0.15387559,0.6841286
0.04420519,0.5883845,0.0444327,0.039640903,0.07306722,0.9845859,0.06528729,0.12092143,0.96995974,0.90430015,0.9884951,0.9927023,0.6018431,0.13722819,0.11539516,0.05238667,0.5432919
0.099642664,0.47623152,0.098213345,0.081478626,0.112118185,0.68370485,0.089912415,0.11541146,0.87392044,0.9072497,0.7807952,0.8193104,0.5690755,0.15614551,0.09323561,0.10142961,0.47684866
0.33176297,0.43094173,0.28658852,0.2955175,0.34501213,0.46242726,0.29739472,0.36852163,0.6760661,0.7209626,0.5775173,0.58531153,0.64498645,0.3539585,0.21224403,0.3442992,0.47108757
0.15328413,0.65221524,0.09808567,0.12158513,0.104340434,0.53007716,0.10614255,0.103322744,0.8109521,0.8182151,0.70560646,0.8155057,0.41144356,0.09871578,0.1513488,0.15489513,0.55284333
0.14447796,0.3728874,0.14250037,0.15265456,0.15459874,0.6438041,0.108088404,0.14418697,0.79049647,0.74432373,0.72601753,0.7813986,0.38199922,0.14979869,0.0996865,0.17296138,0.44750193
0.38010478,0.39414263,0.3817509,0.41901088,0.41247725,0.6761437,0.43508306,0.062030435,0.5800055,0.5801815,0.67563576,0.71009153,0.65530723,0.41983974,0.29088223,0.3887868,0.31351578
0.49027097,0.2852619,0.56493855,0.6002071,0.56556606,0.48675072,0.5713928,0.17460066,0.42647034,0.4551635,0.4330911,0.5332787,0.5204662,0.52028406,0.3726408,0.5589069,0.16046557
0.044027835,0.5865438,0.040264368,0.0585995,0.0502941,0.89827585,0.065597564,0.13625467,0.97565484,0.8467682,0.9541038,0.9755696,0.43839365,0.10421234,0.16804108,0.044078976,0.54475045
0.20375282,0.60464823,0.12567511,0.18634781,0.17826763,0.59164375,0.18792352,0.2319935,0.8199278,0.679355,0.73035645,0.81758153,0.30930316,0.18921697,0.31908196,0.18983996,0.65361977
0.1494652,0.4538433,0.14141074,0.1279988,0.17466867,0.7225921,0.12893975,0.2438696,0.87394106,0.8377471,0.8166758,0.8300559,0.58499295,0.22322959,0.1359469,0.14771995,0.44248283
0.23890251,0.40070397,0.18102601,0.2046557,0.23607755,0.62253094,0.16779724,0.29736334,0.7678678,0.70320654,0.7203108,0.7378143,0.4566301,0.24880892,0.18936008,0.24179637,0.52953416
0.05127281,0.56430113,0.02865696,0.06548068,0.06981069,0.8763744,0.0651921,0.10671967,0.93713385,0.8039487,0.9226104,0.9514828,0.38824704,0.10129058,0.15195364,0.040059984,0.50334114
0.4242072,0.40368423,0.35960254,0.36834323,0.39000678,0.3593128,0.31566694,0.53716755,0.5748675,0.56768143,0.48674327,0.5262265,0.5249436,0.3922999,0.2981767,0.37644172,0.47216153
0.04437086,0.5920488,0.050482124,0.031014174,0.032425404,0.75805676,0.03902027,0.052687943,0.9326088,0.9860892,0.868212,0.9022281,0.6733062,0.12210235,0.006636888,0.05736345,0.5418424
0.32395995,0.20791453,0.33729133,0.25976992,0.370425,0.6654245,0.30662754,0.29533166,0.7857945,0.693655,0.654878,0.6939498,0.63201004,0.3841371,0.26143098,0.28762686,0.20901127
0.29155922,0.44643363,0.22163036,0.26300043,0.314937,0.64536965,0.25314584,0.26774716,0.7406,0.5965946,0.67543197,0.7496588,0.4084835,0.26057124,0.36729127,0.2638392,0.61223006
0.32092404,0.39788103,0.2416521,0.26121408,0.30147254,0.4266141,0.21846893,0.47033632,0.69803274,0.7076362,0.5836917,0.58705664,0.56973064,0.33275318,0.205661,0.3122059,0.615239
0.060637265,0.5579243,0.057302773,0.054347336,0.07268745,0.71897835,0.029218823,0.17561632,0.8947269,0.86048627,0.86230046,0.8749599,0.5601163,0.11044213,0.03296444,0.06302446,0.5577396
0.30196846,0.464005,0.2597843,0.26652074,0.27731615,0.3475534,0.25278065,0.3425166,0.67263365,0.80147153,0.51882374,0.5509614,0.6480176,0.32264453,0.18031776,0.3229406,0.4838186
0.21932334,0.50865173,0.1883733,0.17407194,0.21001405,0.7549514,0.20790824,0.19436389,0.8797097,0.59436977,0.832584,0.9167085,0.29373664,0.1635223,0.33762133,0.14667493,0.45979977
0.19852197,0.5171273,0.17932299,0.1863169,0.20652801,0.5639714,0.16928068,0.18008584,0.7419853,0.73745716,0.70673233,0.753106,0.47276324,0.19397473,0.1329656,0.19154501,0.43703166
0.2715901,0.54166603,0.20635256,0.2401461,0.26003575,0.5772164,0.2590916,0.25638872,0.77191484,0.76694703,0.65940094,0.718112,0.5718301,0.26836967,0.22956133,0.26957506,0.4626959
0.3193189,0.40798038,0.2504079,0.25083202,0.3563844,0.6980452,0.29515925,0.2862782,0.7230652,0.686404,0.68680274,0.71055853,0.6044911,0.31187707,0.27241498,0.27850604,0.38192052
0.24801171,0.546375,0.21220168,0.23316169,0.3014989,0.8755269,0.2957823,0.09390324,0.80518025,0.7309505,0.83066994,0.8747984,0.63344246,0.26822865,0.21112615,0.22474676,0.4294667
0.09002346,0.5443452,0.09988329,0.08422163,0.10759401,0.90086484,0.085324824,0.1072219,0.95194113,0.76895,0.96862096,0.9869094,0.43340832,0.11882007,0.19376975,0.06688669,0.48767704
0.3105123,0.37084588,0.2690231,0.26189035,0.2911734,0.45178348,0.24698827,0.36976802,0.7011609,0.7874317,0.58103096,0.5798972,0.6642023,0.35045683,0.19214356,0.3250243,0.501877
0.4150021,0.6021309,0.35700938,0.42911953,0.45377052,0.43023682,0.50638187,0.29852158,0.589643,0.7320273,0.49696746,0.5296143,0.8081964,0.44163573,0.28234214,0.47587723,0.3621369
