size_D,duration_D,dba,nlan,t05,t07,t11,t12,t13,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t08,MI_size_D_app,MI_duration_D_t07,effort_D
-0.031259656,-0.11689733,0.7033064,0.4654675,0.46926942,0.19565117,0.219638,0.72773176,0.81679314,0.70870984,0.053192917,-0.028832952,0.14149833,0.063796714,0.059069745,0.091116466,-0.11848365,0.13155714,0.11271882
0.08620905,-0.093090005,0.7005488,0.6314297,0.53934216,0.25910875,0.35774457,0.7163703,0.685073,0.70234376,0.10849388,-0.008664947,0.14734028,0.0612236,0.1235874,0.08620346,-0.07715291,0.09342044,0.08241305
-0.004437173,-0.085708216,0.59968597,0.44293335,0.39853275,0.24478668,0.25416273,0.7492243,0.7042686,0.6323465,0.061308336,0.045235008,0.20879747,0.10153593,0.11226325,0.18940237,-0.03873645,0.18596718,0.075760156
0.017482653,-0.09176379,0.6305891,0.49591103,0.46580446,0.2423813,0.2909673,0.71872145,0.69713587,0.6375205,0.097756036,0.018965684,0.18211858,0.09451954,0.11660746,0.14087544,-0.056924805,0.12939125,0.09074946
0.055356294,0.020042084,0.723732,0.5087427,0.41957948,0.48083934,0.36587942,1.0683352,0.85349727,0.6924763,0.10261193,0.30507547,0.4092305,0.25339907,0.29759195,0.3448088,0.092298426,0.47215542,0.12648493
0.6597951,0.061125066,0.94711,1.2483435,0.97618634,0.7792475,0.933671,1.6508133,1.5767279,1.0985265,0.574211,0.3263822,0.979281,0.71264076,0.83958596,0.6826655,0.34914535,0.6566247,0.35221878
-0.06122884,-0.0959162,0.61418897,0.41008705,0.40837297,0.2095941,0.18269539,0.686527,0.71378356,0.6336744,0.0036955853,-0.018847877,0.12739182,0.03928633,0.044607088,0.09178279,-0.096867405,0.13306431,0.0607505
0.6790945,0.17084348,0.90401363,1.1575651,0.89461434,0.8466827,0.9202419,1.6275668,1.5543246,1.040616,0.5541372,0.3970274,1.0136158,0.7556296,0.84905654,0.71394897,0.42946088,0.74826515,0.3405615
0.015692167,-0.051598735,0.618747,0.45709747,0.4048826,0.2956311,0.27917972,0.83203715,0.7531885,0.64207613,0.07611814,0.116258845,0.2754908,0.15385275,0.16301347,0.24036384,-0.00053818524,0.25831246,0.08274481
0.71693087,0.19080876,0.9562366,1.2047863,0.90880644,0.8984891,0.9817975,1.6312894,1.5621982,1.0656624,0.5882669,0.40970188,1.0511883,0.76794827,0.87422174,0.7473199,0.48194492,0.82776713,0.36678067
0.0032242676,-0.104546405,0.68708086,0.54368615,0.5164442,0.21033815,0.26401642,0.70136863,0.7169705,0.6948153,0.058552723,-0.053805485,0.12243999,0.049399022,0.070664376,0.06146519,-0.12334782,0.0822241,0.076031394
0.016825207,-0.10735893,0.6858021,0.54766303,0.49832153,0.2044594,0.26551825,0.68491995,0.7151741,0.6905625,0.04833141,-0.0447347,0.10913724,0.029486697,0.059154227,0.05307872,-0.11662109,0.07194329,0.07113655
0.06756506,-0.10826974,0.70289916,0.6044489,0.57737523,0.22218522,0.3260607,0.7286049,0.7704059,0.72142136,0.09631418,-0.040097214,0.16638851,0.08515304,0.13221441,0.10242876,-0.11543836,0.06250094,0.106128275
0.03953157,-0.136268,0.7515141,0.6116101,0.58412796,0.21194762,0.31020182,0.7780257,0.8474,0.7502628,0.082766496,-0.06430038,0.16140564,0.097741544,0.1214197,0.09353074,-0.15051548,0.050067607,0.10844755
0.040146273,-0.10186416,0.7010776,0.5758369,0.50858736,0.23255268,0.31496954,0.6775187,0.68515843,0.69023716,0.07726488,-0.030486701,0.10235148,0.033311777,0.07723287,0.05674669,-0.1041158,0.072915725,0.08685946
0.00970514,-0.11735378,0.6954077,0.5352069,0.4845269,0.2098003,0.27559406,0.6683051,0.69950914,0.68270344,0.05431456,-0.046130426,0.09194628,0.022860268,0.05823165,0.05569551,-0.11688629,0.07430528,0.08201688
-0.047426872,-0.036177613,0.65027016,0.39366043,0.3850207,0.33576778,0.23074543,0.8837699,0.8022533,0.66883105,0.04757444,0.13691217,0.27928025,0.1287236,0.1375895,0.2217372,-0.017349865,0.30933473,0.093366444
0.4716087,0.09505595,0.75024515,0.87993175,0.68320763,0.61433387,0.6755477,1.1934006,1.1399131,0.84436786,0.4128076,0.25068298,0.6761664,0.48642704,0.57858175,0.48367172,0.2840584,0.53015697,0.24608839
-0.03475614,-0.030785061,0.66718006,0.41685784,0.3796519,0.39993697,0.25223374,0.9539872,0.84449,0.6624147,0.06386822,0.19457458,0.33979693,0.16474569,0.19259912,0.29091996,0.016313948,0.3880687,0.08436929
0.079928815,-0.09621498,0.69808,0.6245544,0.52809787,0.24958283,0.3523265,0.71144915,0.6841476,0.6915402,0.10468096,-0.002378201,0.1476404,0.06586029,0.12531102,0.07790747,-0.0699348,0.10029162,0.08805528
0.6819987,0.15381147,0.9436375,1.2300844,0.8889702,0.8461862,0.9677508,1.6068113,1.4672985,1.0973505,0.56933254,0.39260563,0.95076454,0.681773,0.82675266,0.69744015,0.4553405,0.7992999,0.3446517
